Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
428.1324,0,0,0,0,0,0,0,0,,None,429.13967646688,0,1,0,0,0,0,0,0,0,0,0,0,0,3263719,7918369,0,0,0
428.14158,0,0,0,0,0,0,0,0,,None,429.14885646688,0,0,0,0,0,0,0,0,0,2575465,0,0,0,0,0,0,0,0
428.143151428571,22,24,8,0,1,0,0,0,CHO,Lignin,429.150427895451,0.104134927116939,2,0,0,0,0,0,0,2954779,4748394,4650093,5053882,6765829,2645226,5999396,0,0,0
428.14774,0,0,0,0,0,0,0,0,,None,429.15501646688,0,3,0,0,0,0,0,0,0,2941036,0,2900412,5971207,2702571,6415142,0,0,0
428.15844,26,24,5,0,1,0,0,0,CHO,Lignin,429.16571646688,0.0285479930625754,2,0,0,0,0,0,0,0,3966064,0,2912703,0,0,0,0,0,0
428.16297,0,0,0,0,0,0,0,0,,None,429.17024646688,0,1,0,0,0,0,0,0,0,0,0,2870721,0,0,0,0,0,0
428.17944,0,0,0,0,0,0,0,0,,None,429.18671646688,0,2,0,0,0,0,0,0,0,2809977,0,0,0,0,0,0,0,0
429.01011,0,0,0,0,0,0,0,0,,None,430.01738646688,0,3,0,0,3221804,0,0,0,0,0,0,0,0,0,0,0,0,0
429.02516,23,10,9,0,0,0,0,0,CHO,ConHC,430.03243646688,0.105696724437214,2,0,0,0,0,0,0,6963046,0,0,0,0,0,0,0,0,0
429.03448,0,0,0,0,0,0,0,0,,None,430.04175646688,0,5,0,0,8659251,0,0,0,0,0,0,0,0,0,0,0,0,0
429.04634,20,14,11,0,0,0,0,0,CHO,ConHC,430.05361646688,-0.0120319415216439,2,0,0,5335350,0,3512370,0,11222894,0,2545158,0,6235736,0,3200090,0,10288337,0
429.061463333333,0,0,0,0,0,0,0,0,,None,430.068739800213,0,1,0,0,0,0,0,0,12828531,0,4621837,3146494,0,0,0,0,0,0
429.07678,28,14,5,0,0,0,0,0,CHO,ConHC,430.08405646688,0.155999784191599,3,0,0,0,0,0,0,3252089,0,0,0,0,0,0,0,0,0
429.0827157,21,18,10,0,0,0,0,0,CHO,Lignin,430.08999216688,0.0107696531410654,2,4364573,4397308,6164800,2929442,4431931,3117200,12435323,0,5631511,0,11646565,0,10605670,2937803,8277213,2380284
429.08599,0,0,0,0,0,0,0,0,,None,430.09326646688,0,3,0,0,3195201,0,0,0,0,0,0,0,0,0,0,0,0,0
429.095473333333,0,0,0,0,0,0,0,0,,None,430.102749800213,0,3,0,0,0,0,0,0,0,6401514,3473948,4968202,0,0,0,0,0,0
429.0979575,25,18,7,0,0,0,0,0,CHO,ConHC,430.10523396688,0.0440953015087886,2,0,0,0,0,0,0,12074881,9166315,10858013,11331338,0,0,0,0,0,0
429.103857045455,18,22,12,0,0,0,0,0,CHO,Tannin,430.111133512335,-0.0170675297971757,3,3899681,5292288,3612998,3202855,5713984,3768469,2744195,0,0,0,2746990,3537384,9450605,0,0,3370496
429.1131775,29,18,4,0,0,0,0,0,CHO,ConHC,430.12045396688,0.128102068784046,3,0,0,0,0,0,0,3781511,7601649,4584997,6375184,0,0,0,0,0,0
429.114075,0,0,0,0,0,0,0,0,,None,430.12135146688,0,1,0,0,0,0,0,0,0,0,0,0,4530801,0,3578993,0,0,0
429.11910653125,22,22,9,0,0,0,0,0,CHO,Lignin,430.12638299813,-0.00161122388925793,1,4282660,8210692,5316939,3332906,5785668,4118680,12361609,12250611,12865063,12719890,40056436,9652715,36435060,8013781,6847722,5026306
429.1249610875,15,26,14,0,0,0,0,0,CHO,Carb,430.13223755438,0.0418234637895025,2,8980773,19255558,2770252,5203756,8015941,4726938,0,0,0,0,0,0,0,0,3297515,13343235
429.12808,0,0,0,0,0,0,0,0,,None,430.13535646688,0,2,0,0,0,0,0,0,0,0,0,2628373,0,0,0,0,0,0
429.13093,0,0,0,0,0,0,0,0,,None,430.13820646688,0,2,0,0,0,0,0,0,0,0,2718765,0,0,0,0,0,0,0
429.132155,0,0,0,0,0,0,0,0,,None,430.13943146688,0,0,0,0,0,0,0,0,0,7307769,0,3903255,0,0,0,0,0,0
429.1343475,26,22,6,0,0,0,0,0,CHO,Lignin,430.14162396688,0.0336445467963108,2,0,0,0,0,0,0,6408079,17337850,12664366,16406295,0,0,0,0,0,0
429.140242225,19,26,11,0,0,0,0,0,CHO,Lignin,430.14751869188,-0.0163064523753146,3,3758376,6678793,2565457,3495728,5181513,4153501,0,5559804,3763761,4145945,0,3358193,10982522,0,0,3516934
429.149536666667,30,22,3,0,0,0,0,0,CHO,ConHC,430.156813133547,0.189323871868321,2,0,0,0,0,0,0,0,5408256,4941365,6033181,0,0,0,0,0,0
429.15547125,23,26,8,0,0,0,0,0,CHO,Lignin,430.16274771688,0.0467137614515613,1,0,0,0,0,0,0,8394647,16788994,13729336,12269343,16213633,4893173,14963839,4005855,0,0
429.17068,27,26,5,0,0,0,0,0,CHO,Lignin,430.17795646688,0.15686117564841,2,0,0,0,0,0,0,0,10386952,5566015,9701156,0,0,0,0,0,0
429.1765,0,0,0,0,0,0,0,0,,None,430.18377646688,0,1,0,0,0,0,0,0,0,2526731,0,0,0,0,0,0,0,0
429.19018,0,0,0,0,0,0,0,0,,None,430.19745646688,0,0,0,0,0,0,0,0,0,2685456,0,0,0,0,0,0,0,0
429.19181,24,30,7,0,0,0,0,0,CHO,Lignin,430.19908646688,0.155395076524714,2,0,0,0,0,0,0,0,5207569,0,3568428,0,0,0,0,0,0
429.207075,28,30,4,0,0,0,0,0,CHO,Lignin,430.21435146688,0.134780533870653,2,0,0,0,0,0,0,0,2873879,0,2769713,0,0,0,0,0,0
429.213055,21,34,9,0,0,0,0,0,CHO,Protein,430.22033146688,-0.113375813354467,1,0,0,0,0,0,0,0,0,0,0,3046039,0,4213907,0,0,0
429.28584,23,42,7,0,0,0,0,0,CHO,Protein,430.29311646688,-0.145863314220472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2682882,0,0
429.301145,0,0,0,0,0,0,0,0,,None,430.30842146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006641,2702342,0,0
429.33741,28,46,3,0,0,0,0,0,CHO,Lipid,430.34468646688,0.0206253737277056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2843664,0,0
430.03297,0,0,0,0,0,0,0,0,,None,431.04024646688,0,1,0,0,0,0,0,0,4606177,0,0,0,0,0,0,0,0,0
430.04975,19,14,11,0,1,0,0,0,CHO,ConHC,431.05702646688,-0.139973544834176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493991,0
430.054216666667,0,0,0,0,0,0,0,0,,None,431.061493133547,0,2,0,0,0,0,0,0,0,0,0,0,5259220,0,3358133,0,3299881,0
430.06491,0,0,0,0,0,0,0,0,,None,431.07218646688,0,2,0,0,0,0,0,0,3108076,0,0,0,0,0,0,0,0,0
430.06937,0,0,0,0,0,0,0,0,,None,431.07664646688,0,1,0,0,0,0,0,0,5298414,0,0,0,0,0,0,0,0,0
430.08438,0,0,0,0,0,0,0,0,,None,431.09165646688,0,1,0,0,0,0,0,0,2773236,2745209,0,0,0,0,0,0,0,0
430.08623,0,0,0,0,0,0,0,0,,None,431.09350646688,0,1,0,0,0,0,0,0,2687220,0,0,0,0,0,0,0,0,0
430.09058,0,0,0,0,0,0,0,0,,None,431.09785646688,0,1,0,0,0,0,0,0,0,0,0,0,8644577,0,8482241,0,0,0
430.10123,24,18,7,0,1,0,0,0,CHO,ConHC,431.10850646688,0.234983579418336,2,0,0,0,0,0,0,3052794,0,0,2943085,0,0,0,0,0,0
430.1057675,0,0,0,0,0,0,0,0,,None,431.11304396688,0,1,0,0,0,0,0,0,5488892,5304194,4814824,4784238,0,0,0,0,0,0
430.11167,0,0,0,0,0,0,0,0,,None,431.11894646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8541641,0,0,0
430.11659,28,18,4,0,1,0,0,0,CHO,ConHC,431.12386646688,-0.0059446488873484,3,0,0,0,0,0,0,0,2935686,0,2609778,0,0,0,0,0,0
430.12104,0,0,0,0,0,0,0,0,,None,431.12831646688,0,1,0,0,0,0,0,0,0,0,3265519,3070068,0,0,0,0,0,0
430.122413333333,21,22,9,0,1,0,0,0,CHO,Lignin,431.129689800213,0.109810778066928,2,0,0,0,0,0,0,2559234,0,0,0,8300525,0,8971724,0,0,0
430.126932222222,0,0,0,0,0,0,0,0,,None,431.134208689102,0,1,0,2616812,0,0,0,0,3001604,2599818,3322866,2547830,15804399,6351607,19953102,5542122,0,0
430.12846,0,0,0,0,0,0,0,0,,None,431.13573646688,0,0,0,3172845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430.13763,25,22,6,0,1,0,0,0,CHO,Lignin,431.14490646688,0.201346968636101,2,0,0,0,0,0,0,0,4079503,4093943,3105914,0,0,0,0,0,0
430.14221,0,0,0,0,0,0,0,0,,None,431.14948646688,0,1,0,0,0,0,0,0,0,4218769,4184057,4984955,0,0,0,0,0,0
430.14807,0,0,0,0,0,0,0,0,,None,431.15534646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4138453,0,0,0
430.158834,22,26,8,0,1,0,0,0,CHO,Lignin,431.16611046688,0.0282543540726557,2,0,0,0,0,0,0,0,3553175,3639296,3536001,4892667,0,3531225,0,0,0
430.163385,0,0,0,0,0,0,0,0,,None,431.17066146688,0,2,0,0,0,0,0,0,0,0,0,0,2945021,0,2543067,0,0,0
430.173995,26,26,5,0,1,0,0,0,CHO,Lignin,431.18127146688,0.248888407450894,3,0,0,0,0,0,0,0,3472286,0,2543750,0,0,0,0,0,0
430.17852,0,0,0,0,0,0,0,0,,None,431.18579646688,0,1,0,0,0,0,0,0,0,2536351,0,0,0,0,0,0,0,0
431.0044,22,8,10,0,0,0,0,0,CHO,ConHC,432.01167646688,0.162057934602681,2,0,0,0,0,0,0,3679822,0,0,0,0,0,0,0,0,0
431.02562,19,12,12,0,0,0,0,0,CHO,ConHC,432.03289646688,-0.047719699549092,2,0,0,4463462,0,0,0,0,0,0,0,0,0,0,0,0,0
431.04085,23,12,9,0,0,0,0,0,CHO,ConHC,432.04812646688,0.0127699200152871,2,0,0,0,0,0,0,12632668,0,3371412,0,0,0,0,0,0,0
431.061958571428,20,16,11,0,0,0,0,0,CHO,Lignin,432.069235038308,0.060912440511908,2,0,0,7140209,0,3751453,0,8626788,0,3293597,0,7063889,0,3620626,0,9166723,0
431.07478,0,0,0,0,0,0,0,0,,None,432.08205646688,0,5,0,0,0,0,0,0,0,2981642,0,3220933,0,0,0,0,0,0
431.0771975,24,16,8,0,0,0,0,0,CHO,ConHC,432.08447396688,0.100729192123046,2,0,0,0,0,0,0,14451305,3347723,6912420,5061062,0,0,0,0,0,0
431.08313,17,20,13,0,0,0,0,0,CHO,Tannin,432.09040646688,-0.0364219611227566,3,0,0,3262327,0,0,0,0,0,0,0,0,0,0,0,0,0
431.09018,0,0,0,0,0,0,0,0,,None,432.09745646688,0,1,0,0,0,0,0,0,0,3229456,2708394,3123658,0,0,0,0,0,0
431.092475,28,16,5,0,0,0,0,0,CHO,ConHC,432.09975146688,0.051278020769685,3,0,0,0,0,0,0,4273776,4663569,3428779,6078923,0,0,0,0,0,0
431.0983631125,21,20,10,0,0,0,0,0,CHO,Lignin,432.10563957938,0.0168561094078884,2,5819063,7144142,9663355,4567311,7154214,5196380,10252913,4281619,6654382,4195789,17054046,5381114,18446110,4128247,7774096,3483482
431.1042058,14,24,15,0,0,0,0,0,CHO,Other,432.11148226688,0.0875584694277044,2,2943672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.11124,0,0,0,0,0,0,0,0,,None,432.11851646688,0,3,0,0,0,0,0,0,0,8448280,2860468,6011346,0,0,0,0,0,0
431.113628,25,20,7,0,0,0,0,0,CHO,Lignin,432.12090446688,-0.00340224250669507,2,0,0,0,0,0,0,12493431,12968217,13676981,14870994,3377509,0,0,0,0,0
431.119540271428,18,24,12,0,0,0,0,0,CHO,Tannin,432.126816738308,-0.0937287548881375,3,8106683,14365395,3568513,7770389,10441259,8614497,0,3722524,3207608,3274197,0,5276672,18413350,3251709,2580375,7398238
431.128785,29,20,4,0,0,0,0,0,CHO,ConHC,432.13606146688,0.226001782019303,2,0,0,0,0,0,0,3079805,8132896,5501372,7127512,0,0,0,0,0,0
431.129473333333,0,0,0,0,0,0,0,0,,None,432.136749800213,0,3,0,2627285,0,0,0,0,0,0,0,0,6281579,0,9318185,0,0,0
431.13476030625,22,24,9,0,0,0,0,0,CHO,Lignin,432.14203677313,-0.0101907003811922,1,17599166,38458072,11953029,9480472,30933550,28791396,10330751,14389538,14188990,15759834,68548976,17988612,92239656,26931714,12529564,9386849
431.13652,0,0,0,0,0,0,0,0,,None,432.14379646688,0,0,0,3277527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.1406413,15,28,14,0,0,0,0,0,CHO,Carb,432.14791776688,-0.0281354589991822,3,12716735,16270039,0,6566170,13472304,7778918,0,3989796,0,0,0,0,0,0,0,10705762
431.14794,0,0,0,0,0,0,0,0,,None,432.15521646688,0,2,0,0,0,0,0,0,0,0,0,3114463,0,0,0,0,0,0
431.149995,26,24,6,0,0,0,0,0,CHO,Lignin,432.15727146688,0.0394211113376767,2,0,0,0,0,0,0,4926085,16781608,11329989,14748127,0,0,0,0,0,0
431.15601,0,0,0,0,0,0,0,0,,None,432.16328646688,0,1,0,0,0,0,0,0,0,3604779,0,0,0,0,4962099,0,0,0
431.16514,0,0,0,0,0,0,0,0,,None,432.17241646688,0,1,0,0,0,0,0,0,0,5404974,2848204,3155429,0,0,0,0,0,0
431.17110625,23,28,8,0,0,0,0,0,CHO,Lignin,432.17838271688,0.0813523336372933,1,0,0,0,0,0,0,3080845,10088753,7541199,8147431,13658490,2752526,11188024,3394060,0,0
431.18631,27,28,5,0,0,0,0,0,CHO,Lignin,432.19358646688,0.202553722955176,1,0,0,0,0,0,0,0,8159543,4858326,5511660,0,0,0,0,0,0
431.28028,26,40,5,0,0,0,0,0,CHO,Lipid,432.28755646688,0.0414715152230787,1,0,0,0,0,0,0,0,4320605,0,2553358,0,0,0,0,0,0
431.316663333333,27,44,4,0,0,0,0,0,CHO,Lipid,432.323939800213,0.0464942715460188,1,0,0,0,0,0,0,0,0,0,0,0,2517045,3693418,3604020,0,0
432.01231,0,0,0,0,0,0,0,0,,None,433.01958646688,0,0,0,0,0,0,0,0,3435467,0,0,0,0,0,0,0,0,0
432.04427,22,12,9,0,1,0,0,0,CHO,ConHC,433.05154646688,-0.137731825459085,1,0,0,0,0,0,0,3664855,0,0,0,0,0,0,0,0,0
432.04868,0,0,0,0,0,0,0,0,,None,433.05595646688,0,1,0,0,0,0,0,0,6013912,0,0,0,0,0,0,0,0,0
432.06525,19,16,11,0,1,0,0,0,CHO,Lignin,433.07252646688,0.20718843726109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784478,0
432.069843333333,0,0,0,0,0,0,0,0,,None,433.077119800213,0,1,0,0,0,0,0,0,0,0,0,0,8944336,0,3886193,0,3741920,0
432.08043,0,0,0,0,0,0,0,0,,None,433.08770646688,0,3,0,0,0,0,0,0,3063780,0,0,0,0,0,0,0,0,0
432.08507,0,0,0,0,0,0,0,0,,None,433.09234646688,0,1,0,0,0,0,0,0,6331366,2858659,0,0,0,0,0,0,0,0
432.100296666667,0,0,0,0,0,0,0,0,,None,433.107573133547,0,3,0,0,0,0,0,0,0,3369641,2797434,4258608,0,0,0,0,0,0
432.101775,20,20,10,0,1,0,0,0,CHO,Lignin,433.10905146688,-0.114904271533483,1,0,0,0,0,0,0,0,0,0,0,4589277,0,4373628,0,0,0
432.106235,0,0,0,0,0,0,0,0,,None,433.11351146688,0,2,0,0,0,0,0,0,0,0,0,0,12135134,3246345,12327037,4004625,0,0
432.11702,24,20,7,0,1,0,0,0,CHO,Lignin,433.12429646688,-0.0891946732424162,1,0,0,0,0,0,0,3359730,3273392,3935105,3279670,0,0,0,0,0,0
432.1214225,0,0,0,0,0,0,0,0,,None,433.12869896688,0,1,0,0,0,0,0,0,4230132,5018290,5088131,4860727,0,0,0,0,0,0
432.12271,0,0,0,0,0,0,0,0,,None,433.12998646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3499139,0,0,0
432.127345,0,0,0,0,0,0,0,0,,None,433.13462146688,0,1,0,3960766,0,0,0,0,0,0,0,0,0,0,11729029,0,0,0
432.13664,0,0,0,0,0,0,0,0,,None,433.14391646688,0,1,0,0,0,0,0,0,0,0,0,3853117,0,0,0,0,0,0
432.138111808333,21,24,9,0,1,0,0,0,CHO,Lignin,433.145388275213,-0.00246594665173812,2,3911564,9376705,0,0,6664998,6161228,0,3926712,3492747,3949373,16206570,3460370,21026952,6032154,4019448,0
432.142552857143,0,0,0,0,0,0,0,0,,None,433.149829324023,0,1,0,0,0,0,0,0,0,3278522,3208077,3129151,27433708,4826387,29661322,5137179,0,0
432.1439924,14,28,14,0,1,0,0,0,CHO,Carb,433.15126886688,-0.0194409681489797,1,2503566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432.153345,25,24,6,0,1,0,0,0,CHO,Lignin,433.16062146688,0.0504984038410319,2,0,0,0,0,0,0,2612224,4332223,3213202,2670403,0,0,0,0,0,0
432.15774,0,0,0,0,0,0,0,0,,None,433.16501646688,0,1,0,0,0,0,0,0,0,3517120,2710420,2611012,0,0,0,0,0,0
432.17447,22,28,8,0,1,0,0,0,CHO,Lignin,433.18174646688,0.0605900874365769,2,0,0,0,0,0,0,0,0,0,0,3559160,0,3001493,0,0,0
433.020113333333,22,10,10,0,0,0,0,0,CHO,ConHC,434.027389800213,0.0155330904551708,1,0,0,0,0,0,0,10310984,0,3068193,0,0,0,0,0,2762282,0
433.041265,19,14,12,0,0,0,0,0,CHO,ConHC,434.04854146688,-0.0358307391020022,2,0,0,9434536,0,5106693,2862109,6810960,0,3152171,0,7072836,0,2627012,0,14266930,0
433.05652,23,14,9,0,0,0,0,0,CHO,ConHC,434.06379646688,-0.0332176515726195,2,0,0,0,0,0,0,15758677,0,5037362,0,0,0,0,0,0,0
433.06953,0,0,0,0,0,0,0,0,,None,434.07680646688,0,0,0,0,0,0,0,0,0,3397682,0,2912392,0,0,0,0,0,0
433.0716325,0,0,0,0,0,0,0,0,,None,434.07890896688,0,1,0,0,0,0,0,0,4322651,2847795,3157305,2872456,0,0,0,0,0,0
433.0776314,20,18,11,0,0,0,0,0,CHO,Lignin,434.08490786688,0.00818738438724814,2,2834511,0,13190579,0,7060494,3306533,6421854,0,3295548,0,9280593,0,5550545,0,9359934,0
433.08673,0,0,0,0,0,0,0,0,,None,434.09400646688,0,0,0,0,0,0,0,0,0,2759737,0,0,0,0,0,0,0,0
433.08863,0,0,0,0,0,0,0,0,,None,434.09590646688,0,2,0,0,0,0,0,0,0,2801722,0,0,0,0,0,0,0,0
433.090445,0,0,0,0,0,0,0,0,,None,434.09772146688,0,5,0,0,0,0,0,0,0,4780091,0,3324047,0,0,0,0,0,0
433.09291,24,18,8,0,0,0,0,0,CHO,ConHC,434.10018646688,-0.0435666247483886,2,0,0,0,0,0,0,15099235,6652988,7976259,8512656,2549847,0,3402199,0,0,0
433.10586,0,0,0,0,0,0,0,0,,None,434.11313646688,0,1,0,0,0,0,0,0,0,3990593,0,3431573,0,0,0,0,0,0
433.108105,28,18,5,0,0,0,0,0,CHO,ConHC,434.11538146688,0.0972585210355266,3,0,0,0,0,0,0,4225385,8057922,6028618,8621205,0,0,0,0,0,0
433.109095,0,0,0,0,0,0,0,0,,None,434.11637146688,0,4,0,0,0,0,0,0,0,0,0,0,2997853,0,3669468,0,0,0
433.11400028125,21,22,10,0,0,0,0,0,CHO,Lignin,434.12127674813,0.0464825639771256,2,7603287,10892454,11101629,5462788,10294295,6695982,7964011,7205956,8412492,6691991,27466848,7609881,29702622,6898733,6834763,5876926
433.12319,0,0,0,0,0,0,0,0,,None,434.13046646688,0,1,0,0,0,0,0,0,0,0,2504017,3146907,0,0,0,0,0,0
433.12726,0,0,0,0,0,0,0,0,,None,434.13453646688,0,2,0,0,0,0,0,0,0,6502986,0,0,0,0,0,0,0,0
433.129214285714,25,22,7,0,0,0,0,0,CHO,Lignin,434.136490752594,0.143522387477486,3,0,0,0,0,0,0,10769777,19297354,14681427,17407132,0,2735645,9968099,3079218,0,0
433.135132127273,18,26,12,0,0,0,0,0,CHO,Tannin,434.142408594153,0.0407830402815096,2,3121243,6427819,0,5186314,5657628,4613170,0,3454029,0,3043487,0,3230239,10914277,2613299,0,3987650
433.144443333333,29,22,4,0,0,0,0,0,CHO,ConHC,434.151719800213,0.205905867827967,2,0,0,0,0,0,0,0,8422481,4179290,7693474,0,0,0,0,0,0
433.145035,0,0,0,0,0,0,0,0,,None,434.15231146688,0,1,0,0,0,0,0,0,0,0,0,0,17022058,0,12773865,0,0,0
433.15040079375,22,26,9,0,0,0,0,0,CHO,Lignin,434.15767726063,0.0119147263540698,1,4775006,8455343,15017416,3816205,11154464,7304246,9938297,16503891,14148957,13860004,215645296,29613602,151681520,24147000,14250584,4152516
433.15212,0,0,0,0,0,0,0,0,,None,434.15939646688,0,1,0,0,0,0,0,0,0,0,0,0,17677422,0,0,0,0,0
433.1656375,26,26,6,0,0,0,0,0,CHO,Lignin,434.17291396688,0.0566601903086697,2,0,0,0,0,0,0,3380607,13427801,8697188,10456234,0,0,0,0,0,0
433.18085,30,26,3,0,0,0,0,0,CHO,UnsatHC,434.18812646688,0.157153122977908,3,0,0,0,0,0,0,0,4324448,0,3484847,0,0,0,0,0,0
433.186813333333,23,30,8,0,0,0,0,0,CHO,Lignin,434.194089800213,-0.0503471001240095,1,0,0,0,0,0,0,0,5407842,3330414,2985137,0,0,0,0,0,0
433.201935,0,0,0,0,0,0,0,0,,None,434.20921146688,0,0,0,0,0,0,0,0,0,4584552,0,3938487,0,0,0,0,0,0
433.29579,0,0,0,0,0,0,0,0,,None,434.30306646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650654,0,0,0
434.02346,21,10,10,0,1,0,0,0,CHO,ConHC,435.03073646688,0.0342801525131749,2,0,0,0,0,0,0,2971332,0,0,0,0,0,0,0,0,0
434.02814,0,0,0,0,0,0,0,0,,None,435.03541646688,0,3,0,0,0,0,0,0,3882694,0,0,0,0,0,0,0,0,0
434.04463,18,14,12,0,1,0,0,0,CHO,ConHC,435.05190646688,-0.0591066943127923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716561,0
434.04922,0,0,0,0,0,0,0,0,,None,435.05649646688,0,3,0,0,0,0,0,0,0,0,0,0,2784710,0,0,0,0,0
434.05989,22,14,9,0,1,0,0,0,CHO,ConHC,435.06716646688,-0.0679912948490168,1,0,0,0,0,0,0,3761874,0,0,0,0,0,0,0,0,0
434.06432,0,0,0,0,0,0,0,0,,None,435.07159646688,0,1,0,0,0,0,0,0,6395604,0,0,0,0,0,0,0,0,0
434.07962,0,0,0,0,0,0,0,0,,None,435.08689646688,0,2,0,0,0,0,0,0,3235546,0,0,0,0,0,0,0,0,0
434.08102,19,18,11,0,1,0,0,0,CHO,Lignin,435.08829646688,-0.0694299992060604,1,0,0,3397334,0,0,0,0,0,0,0,0,0,0,0,0,0
434.085536666667,0,0,0,0,0,0,0,0,,None,435.092813133547,0,3,0,0,0,0,0,0,0,0,0,0,7570900,0,6818612,0,2786207,0
434.096245,23,18,8,0,1,0,0,0,CHO,ConHC,435.10352146688,0.00212712583537479,2,0,0,0,0,0,0,3160800,0,3384082,0,0,0,0,0,0,0
434.10075,0,0,0,0,0,0,0,0,,None,435.10802646688,0,1,0,0,0,0,0,0,5969634,0,3696405,2956790,4130266,0,3951417,0,0,0
434.1114,27,18,5,0,1,0,0,0,CHO,ConHC,435.11867646688,0.234554905305189,3,0,0,0,0,0,0,0,2896345,0,0,0,0,0,0,0,0
434.115993333333,0,0,0,0,0,0,0,0,,None,435.123269800213,0,3,0,0,0,0,0,0,0,3542491,3297052,3488251,0,0,0,0,0,0
434.117366666667,20,22,10,0,1,0,0,0,CHO,Lignin,435.124643133547,0.0198367374035867,2,0,0,3176160,0,0,0,0,0,0,0,7028193,0,7521087,0,0,0
434.121882,0,0,0,0,0,0,0,0,,None,435.12915846688,0,1,0,3104149,0,0,0,0,0,0,0,0,11210210,4734763,14670656,3757388,0,0
434.13262,24,22,7,0,1,0,0,0,CHO,Lignin,435.13989646688,0.026271596968434,2,0,0,0,0,0,0,2972398,4586978,5029667,4521473,0,0,2908996,0,0,0
434.137038333333,0,0,0,0,0,0,0,0,,None,435.144314800213,0,1,0,0,0,0,0,0,3104495,4296164,4364069,3625475,0,2582319,2683718,0,0,0
434.14315,0,0,0,0,0,0,0,0,,None,435.15042646688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2924360,0,0,0
434.14813,0,0,0,0,0,0,0,0,,None,435.15540646688,0,0,0,0,0,0,0,0,0,3294696,0,2509319,4095468,0,2969418,0,0,0
434.15206,0,0,0,0,0,0,0,0,,None,435.15933646688,0,1,0,0,0,0,0,0,0,2932202,0,0,0,0,0,0,0,0
434.153788,21,26,9,0,1,0,0,0,CHO,Lignin,435.16106446688,-0.0624954349636003,1,0,0,3721963,0,2776345,0,0,3888619,3851053,3656201,50626032,5693236,34880332,6081877,4007863,0
434.158196666667,0,0,0,0,0,0,0,0,,None,435.165473133547,0,1,0,0,0,0,0,0,0,0,0,0,15351280,2718005,9675597,0,0,0
434.169006666667,25,26,6,0,1,0,0,0,CHO,Lignin,435.176283133547,0.0236029711989224,2,0,0,0,0,0,0,0,4312561,2768692,2604558,0,0,0,0,0,0
434.99935,21,8,11,0,0,0,0,0,CHO,ConHC,436.00662646688,0.0794323249870473,1,0,0,0,0,0,0,3735607,0,0,0,0,0,0,0,0,0
435.035785,22,12,10,0,0,0,0,0,CHO,ConHC,436.04306146688,-0.0340807624196181,1,0,0,0,0,0,0,14370885,0,4564166,0,0,0,0,0,0,0
435.05097,26,12,7,0,0,0,0,0,CHO,ConHC,436.05824646688,0.129049319555496,4,0,0,0,0,0,0,3173451,0,0,0,0,0,0,0,0,0
435.056917728571,19,16,12,0,0,0,0,0,CHO,Lignin,436.064194195451,-0.0417751600011134,3,2840045,0,14407666,0,5287419,0,3636301,0,0,0,9940811,0,3235979,0,9692405,0
435.072128,23,16,9,0,0,0,0,0,CHO,ConHC,436.07940446688,0.0633958398640856,2,0,0,0,0,0,0,16037971,3210080,6625495,3063631,0,0,2656400,0,0,0
435.08502,0,0,0,0,0,0,0,0,,None,436.09229646688,0,2,0,0,0,0,0,0,0,5633893,0,3550036,0,0,0,0,0,0
435.0873775,27,16,6,0,0,0,0,0,CHO,ConHC,436.09465396688,0.0786052286882064,3,0,0,0,0,0,0,5695577,5384038,4983006,5939029,0,0,0,0,0,0
435.0932684,20,20,11,0,0,0,0,0,CHO,Lignin,436.10054486688,0.0381063958701234,2,3697141,3549820,12044285,3369207,8019460,4904443,7069787,0,3841249,0,10870617,0,9936023,0,7666946,0
435.102445,0,0,0,0,0,0,0,0,,None,436.10972146688,0,0,0,0,0,0,0,0,2828382,0,2533605,0,0,0,0,0,0,0
435.10614,0,0,0,0,0,0,0,0,,None,436.11341646688,0,4,0,0,0,0,0,0,0,4931438,0,4187996,0,0,0,0,0,0
