,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,State,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
5840,462.12762000000004,25,22,8,0,1,0,0,0,CHO,Lignin,463.13489646688,-0.159664237322608,2,H-,0,0,0,0,0,0,2736555,2978552,3792856,4664724,0,0,0,0,0,0
5841,462.131953333333,26,22,8,0,0,0,0,0,CHO,Lignin,462.131404753424,0.13617247277316402,3,.-,0,0,0,0,0,0,5001645,4117242,5184474,4437398,4434468,0,5078034,0,0,0
5842,462.1379,19,26,13,0,0,0,0,0,CHO,Tannin,462.137351420091,-0.0227166026688054,3,.-,0,0,0,0,0,0,0,0,0,0,0,0,3097620,0,0,0
5843,462.14269,29,22,5,0,1,0,0,0,CHO,ConHC,463.14996646687996,0.24222741675554604,3,H-,0,0,0,0,0,0,0,3151615,0,3466649,0,0,0,0,0,0
5844,462.14713499999993,0,0,0,0,0,0,0,0,,None,463.15441146687994,0.0,0,,0,0,0,0,0,0,0,3951361,0,2800027,0,0,0,0,0,0
5845,462.1487325,22,26,10,0,1,0,0,0,CHO,Lignin,463.15600896687994,-0.12322733362255199,1,H-,0,0,0,0,0,0,0,2597633,3016674,0,4858411,0,5631001,0,0,0
5846,462.15319000000005,23,26,10,0,0,0,0,0,CHO,Lignin,462.152641420091,-0.0959953196070533,2,.-,0,0,0,0,0,0,0,0,0,0,6642221,3403553,9622554,0,0,0
5847,462.163946666667,26,26,7,0,1,0,0,0,CHO,Lignin,463.17122313354696,-0.032615253062115,2,H-,0,0,0,0,0,0,0,4332296,2790378,4425121,0,0,0,0,0,0
5848,462.16837999999996,27,26,7,0,0,0,0,0,CHO,Lignin,462.16783142009103,0.0471023899353071,2,.-,0,0,0,0,0,0,0,3071753,2889708,3368355,0,0,0,0,0,0
5849,462.18503,23,30,9,0,1,0,0,0,CHO,Lignin,463.19230646688,0.0667818087797934,2,H-,0,0,0,0,0,0,0,0,0,0,0,0,2756647,0,0,0
5850,462.99417,0,0,0,0,0,0,0,0,,None,464.00144646687994,0.0,1,,0,0,0,0,0,0,3283718,0,0,0,0,0,0,0,0,0
5851,463.0306,23,12,11,0,0,0,0,0,CHO,ConHC,464.03787646687994,0.18266056349477303,2,H-,0,0,0,0,0,0,12452629,0,2971032,0,0,0,0,0,0,0
5852,463.04580999999996,0,0,0,0,0,0,0,0,,None,464.05308646687996,0.0,2,,0,0,0,0,0,0,2530075,0,0,0,0,0,0,0,0,0
5853,463.05182199999996,20,16,13,0,0,0,0,0,CHO,Tannin,464.05909846687996,-0.0169503841060841,3,H-,0,0,7047719,0,3121957,0,5778206,0,0,0,4580263,0,0,0,8359393,0
5854,463.060715,0,0,0,0,0,0,0,0,,None,464.06799146687996,0.0,2,,0,0,0,0,0,0,0,0,0,0,5059499,0,2889085,0,0,0
5855,463.067052193333,24,16,10,0,0,0,0,0,CHO,ConHC,464.07432866021304,0.0389471805642471,2,H-,8009432,3407484,3695148,3726081,4285226,3002670,20407076,2801791,6866346,3934957,67578800,8372284,39511424,6207676,26717670,0
5856,463.07985,0,0,0,0,0,0,0,0,,None,464.08712646687997,0.0,5,,0,0,0,0,0,0,0,2953349,3130800,0,0,0,0,0,0,0
5857,463.082356666667,28,16,7,0,0,0,0,0,CHO,ConHC,464.08963313354695,-0.0652142268362895,3,H-,0,0,0,0,0,0,5966634,0,3698098,3003123,0,0,0,0,0,0
5858,463.08822319,21,20,12,0,0,0,0,0,CHO,Lignin,464.09549965687995,-0.0507431767153424,3,H-,9348828,2929282,22604338,0,13112111,3181876,6314796,0,3730869,0,10795958,0,7415176,0,26529262,0
5859,463.09725999999995,0,0,0,0,0,0,0,0,,None,464.10453646687995,0.0,4,,0,0,0,0,0,0,0,2804876,0,0,0,0,0,0,0,0
5860,463.10096,0,0,0,0,0,0,0,0,,None,464.10823646688,0.0,3,,0,0,0,0,0,0,0,4649102,0,3447546,0,0,0,0,0,0
5861,463.10344000000003,25,20,9,0,0,0,0,0,CHO,Lignin,464.11071646688,0.0339876229276282,2,H-,0,2464390,0,0,0,0,14115634,5893263,9457084,7620347,6044605,0,6370702,2702536,0,0
5862,463.11227,0,0,0,0,0,0,0,0,,None,464.11954646687997,0.0,5,,0,0,0,0,0,0,0,3124370,0,0,0,0,0,0,0,0
5863,463.11625,0,0,0,0,0,0,0,0,,None,464.12352646688,0.0,4,,0,0,0,0,0,0,0,5732500,0,4100863,0,0,0,0,0,0
5864,463.11865250000005,29,20,6,0,0,0,0,0,CHO,ConHC,464.12592896687994,0.127999140430744,3,H-,0,0,0,0,0,0,4948792,8987797,7921092,9688832,0,0,0,0,0,0
5865,463.12459035,22,24,11,0,0,0,0,0,CHO,Lignin,464.13186681687995,-0.011210995037691001,3,H-,6405862,9585291,6396479,4213522,7992122,5767485,5628731,4949144,7509447,6975234,14597062,6725710,20694422,4349135,5305853,4219715
5866,463.133785,0,0,0,0,0,0,0,0,,None,464.14106146687993,0.0,2,,0,0,0,0,0,0,0,5985435,0,2922246,0,0,0,0,0,0
5867,463.13982125,26,24,8,0,0,0,0,0,CHO,Lignin,464.14709771687995,0.0431551119105051,2,H-,0,0,0,0,0,0,11678529,17900702,17522126,14419720,19508172,3643474,15459740,3559636,0,0
5868,463.1457888125,19,28,13,0,0,0,0,0,CHO,Tannin,464.15306527938,-0.16006202604189904,4,H-,3539691,4792977,0,3032856,4451136,0,0,2792096,0,2565898,0,0,4734367,0,0,3097415
5869,463.15500999999995,30,24,5,0,0,0,0,0,CHO,Lignin,464.16228646687995,0.188326416227968,2,H-,0,0,0,0,0,0,0,10777764,7222742,7585550,0,0,0,0,0,0
5870,463.160939,23,28,10,0,0,0,0,0,CHO,Lignin,464.16821546688,0.0681927777850209,2,H-,0,4172437,4012618,0,0,0,5028681,9999526,8766937,8202000,11787221,5204057,15865252,2999515,0,0
5871,463.16959,0,0,0,0,0,0,0,0,,None,464.17686646687997,0.0,2,,0,0,0,0,0,0,0,3391658,0,0,0,0,0,0,0,0
5872,463.1762175,27,28,7,0,0,0,0,0,CHO,Lignin,464.18349396687995,0.0200063554117801,2,H-,0,0,0,0,0,0,2677583,14410925,10661344,9787157,0,0,0,0,0,0
5873,463.19140666666704,31,28,4,0,0,0,0,0,CHO,Lignin,464.198683133547,0.16426943053397597,3,H-,0,0,0,0,0,0,0,5289139,2853352,3440411,0,0,0,0,0,0
5874,463.19724249999996,24,32,9,0,0,0,0,0,CHO,Lignin,464.20451896687996,0.24484729317503198,2,H-,0,0,0,0,0,0,0,3726518,3046891,3233565,0,0,2993587,0,0,0
5875,463.21252999999996,28,32,6,0,0,0,0,0,CHO,Lignin,464.21980646687996,0.17727145375826,2,H-,0,0,0,0,0,0,0,4816060,3490290,3175203,0,0,0,0,0,0
5876,463.24909,29,36,5,0,0,0,0,0,CHO,Lignin,464.25636646687997,-0.19859884905215802,1,H-,0,0,0,0,0,0,0,0,0,0,3223546,0,0,0,0,0
5877,464.03848,23,12,11,0,0,0,0,0,CHO,ConHC,464.037931420091,0.0642365794149442,1,.-,0,0,0,0,0,0,5063850,0,0,0,0,0,0,0,0,0
5878,464.05962999999997,20,16,13,0,0,0,0,0,CHO,Tannin,464.059081420091,0.0197837082049364,2,.-,0,0,0,0,0,0,0,0,0,0,3970384,0,0,0,0,0
5879,464.07045750000003,23,16,10,0,1,0,0,0,CHO,ConHC,465.07773396688,-0.0696539044819882,1,H-,0,0,0,0,0,0,4320438,0,0,0,17141076,0,10331913,0,7440238,0
5880,464.074895,24,16,10,0,0,0,0,0,CHO,ConHC,464.07434642009105,0.0006777135306700049,2,.-,0,0,0,0,0,0,5229752,0,0,0,0,0,0,0,2684784,0
5881,464.08995,0,0,0,0,0,0,0,0,,None,465.09722646687993,0.0,1,,0,0,0,0,0,0,2551998,0,0,0,0,0,0,0,0,0
5882,464.09154,20,20,12,0,1,0,0,0,CHO,Lignin,465.09881646687995,0.0311291265333094,2,H-,0,0,5006205,0,2736201,0,0,0,0,0,3074397,0,0,0,5605238,0
5883,464.09614515,0,0,0,0,0,0,0,0,,None,465.10342161688,0.0,3,,2679762,0,0,0,0,0,0,0,0,0,31559006,0,16238355,0,8675192,0
5884,464.10674000000006,24,20,9,0,1,0,0,0,CHO,Lignin,465.11401646687995,0.151816151478467,2,H-,0,0,0,0,0,0,2546885,0,0,0,0,0,0,0,0,0
5885,464.111334,25,20,9,0,0,0,0,0,CHO,Lignin,464.110785420091,-0.114582966458233,2,.-,0,0,0,0,0,0,4018375,2791986,5003185,0,4945254,0,6131481,0,0,0
5886,464.12647000000004,29,20,6,0,0,0,0,0,CHO,ConHC,464.125921420091,0.14425936220521302,3,.-,0,0,0,0,0,0,0,3335736,3221432,4413555,0,0,0,0,0,0
5887,464.127986666667,21,24,11,0,1,0,0,0,CHO,Lignin,465.13526313354697,-0.10036273415829401,1,H-,0,2919324,0,0,0,0,0,0,0,0,2994541,0,5551904,0,0,0
5888,464.1324125,22,24,11,0,0,0,0,0,CHO,Lignin,464.131863920091,-0.0049696881024136,3,.-,0,3498910,0,0,0,0,0,0,0,0,6524271,3713415,9824033,0,0,0
5889,464.14160999999996,0,0,0,0,0,0,0,0,,None,465.14888646687996,0.0,2,,0,0,0,0,0,0,0,2604607,0,0,0,0,0,0,0,0
5890,464.143243333333,25,24,8,0,1,0,0,0,CHO,Lignin,465.15051980021303,-0.101505236331599,1,H-,0,0,0,0,0,0,3755219,3831359,5232577,3442809,4484467,0,3589926,0,0,0
5891,464.14765,26,24,8,0,0,0,0,0,CHO,Lignin,464.147101420091,0.0351765836427296,2,.-,0,0,0,0,0,0,2808021,4129345,3194819,3864698,9538933,0,6436648,0,0,0
5892,464.15820999999994,0,0,0,0,0,0,0,0,,None,465.16548646687994,0.0,2,,0,0,0,0,0,0,0,3465798,0,0,0,0,0,0,0,0
5893,464.16274000000004,0,0,0,0,0,0,0,0,,None,465.17001646688,0.0,0,,0,0,0,0,0,0,0,3138119,0,0,0,0,0,0,0,0
5894,464.16434000000004,22,28,10,0,1,0,0,0,CHO,Lignin,465.17161646688,-0.0311912412379538,2,H-,0,0,0,0,0,0,0,0,0,0,3857788,0,3368750,0,0,0
5895,464.168825,23,28,10,0,0,0,0,0,CHO,Lignin,464.16827642009105,-0.0631242850195907,2,.-,0,0,0,0,0,0,0,0,0,0,3363198,0,5547824,0,0,0
5896,464.17962,26,28,7,0,1,0,0,0,CHO,Lignin,465.18689646687994,-0.08249497201206099,1,H-,0,0,0,0,0,0,0,4965967,3037139,2565254,0,0,0,0,0,0
5897,464.19465999999994,30,28,4,0,1,0,0,0,CHO,Lignin,465.20193646687994,0.38210958728221706,3,H-,0,0,0,0,0,0,0,3037781,0,0,0,0,0,0,0,0
5898,464.25685999999996,29,36,5,0,0,0,0,0,CHO,Lignin,464.25631142009104,-0.0800290479422073,1,.-,0,0,0,0,0,0,0,0,0,0,3982755,0,0,0,0,0
5899,465.00977,0,0,0,0,0,0,0,0,,None,466.01704646687995,0.0,1,,0,0,0,0,0,0,3471920,0,0,0,0,0,0,0,0,0
5900,465.04628333333295,23,14,11,0,0,0,0,0,CHO,ConHC,466.053559800213,0.11048577055147199,2,H-,0,0,0,0,0,0,13588030,0,3998082,0,0,0,0,0,4628716,0
5901,465.0616,27,14,8,0,0,0,0,0,CHO,ConHC,466.06887646687994,-0.0193977338614903,3,H-,0,0,0,0,0,0,4752965,0,2637194,0,0,0,0,0,0,0
5902,465.06744199999997,20,18,13,0,0,0,0,0,CHO,Tannin,466.07471846688,0.0476280286655964,2,H-,0,0,12168382,0,5072221,0,4804167,0,0,0,3690233,0,0,0,9363700,0
5903,465.08276973333295,24,18,10,0,0,0,0,0,CHO,ConHC,466.090046200213,-0.10599113566946301,3,H-,2443458,0,0,0,0,0,15611469,0,6568340,0,3982080,0,4046999,0,2717946,0
5904,465.09545999999995,0,0,0,0,0,0,0,0,,None,466.10273646687995,0.0,3,,0,0,0,0,0,0,0,5756876,0,3703255,0,0,0,0,0,0
5905,465.0979925,28,18,7,0,0,0,0,0,CHO,ConHC,466.10526896688,-0.0344007697844369,3,H-,0,0,0,0,0,0,6600275,5525453,6064540,5044696,0,0,0,0,0,0
5906,465.09947999999997,0,0,0,0,0,0,0,0,,None,466.10675646688,0.0,2,,0,0,0,0,0,0,0,0,0,0,7612167,0,3345566,0,0,0
5907,465.103906758333,21,22,12,0,0,0,0,0,CHO,Lignin,466.11118322521304,-0.122403871444181,3,H-,4475080,3763367,9657546,3048793,7150951,3206984,6592086,0,6177183,2599898,10014473,0,10029215,0,8958210,0
5908,465.112906666667,0,0,0,0,0,0,0,0,,None,466.12018313354696,0.0,4,,0,0,0,0,0,0,0,3965907,2920867,3457502,0,0,0,0,0,0
5909,465.11641,0,0,0,0,0,0,0,0,,None,466.12368646688,0.0,2,,0,0,0,0,0,0,0,0,0,4098527,0,0,0,0,0,0
5910,465.119124,25,22,9,0,0,0,0,0,CHO,Lignin,466.12640046687994,-0.0389632081435849,2,H-,0,2937003,0,0,0,0,12850780,10328022,11145638,9853408,17780496,4332218,15227045,3809141,3781896,0
5911,465.12282000000005,0,0,0,0,0,0,0,0,,None,466.13009646687993,0.0,2,,0,0,0,0,0,0,0,2852823,0,0,0,0,0,0,0,0
5912,465.12500171666704,18,26,14,0,0,0,0,0,CHO,Tannin,466.132278183547,-0.0485689313396694,3,H-,2654413,4744364,0,0,3451245,3045198,0,0,0,0,0,0,4999336,0,0,2805980
5913,465.12796,0,0,0,0,0,0,0,0,,None,466.13523646688,0.0,4,,0,0,0,0,0,0,0,2982873,0,0,0,0,0,0,0,0
5914,465.13182,0,0,0,0,0,0,0,0,,None,466.13909646687995,0.0,3,,0,0,0,0,0,0,0,5289947,0,0,0,0,0,0,0,0
5915,465.13370999999995,0,0,0,0,0,0,0,0,,None,466.14098646687995,0.0,2,,0,0,0,0,0,0,0,0,0,0,0,0,2857131,0,0,0
5916,465.1343325,29,22,6,0,0,0,0,0,CHO,ConHC,466.14160896687997,0.0632252505432547,3,H-,0,0,0,0,0,0,4114018,11446236,9343406,10549734,0,0,0,0,0,0
5917,465.1402523375,22,26,11,0,0,0,0,0,CHO,Lignin,466.14752880437993,-0.0367409005697589,3,H-,5679313,8598704,10439894,5231971,8271217,4799314,5258852,7309279,7379377,7539176,18714392,6226625,21776558,4787068,5202192,5039328
5918,465.149386666667,0,0,0,0,0,0,0,0,,None,466.156663133547,0.0,0,,0,0,0,0,0,0,0,5804002,2696629,3925483,0,0,0,0,0,0
5919,465.15099000000004,25,24,8,0,1,0,0,0,CHO,Lignin,465.150441420091,0.0669996341231572,2,.-,0,0,0,0,0,0,0,0,0,0,3589917,0,0,0,0,0
5920,465.155472857143,26,26,8,0,0,0,0,0,CHO,Lignin,466.16274932402297,0.0396586324410902,2,H-,0,0,0,0,0,0,8947306,16336869,15958456,14662125,15322910,4217541,12261556,0,0,0
5921,465.170706666667,30,26,5,0,0,0,0,0,CHO,Lignin,466.177983133547,0.0875450037388558,3,H-,0,0,0,0,0,0,0,10328043,6369728,7461363,0,0,0,0,0,0
5922,465.176585714286,23,30,10,0,0,0,0,0,CHO,Lignin,466.183862181166,0.0750837535954476,2,H-,0,0,0,0,2603387,0,0,6275054,4661699,4776437,9391911,2761420,12220604,0,0,0
5923,465.18559000000005,0,0,0,0,0,0,0,0,,None,466.19286646687993,0.0,4,,0,0,0,0,0,0,0,2838513,0,0,0,0,0,0,0,0
5924,465.19183,27,30,7,0,0,0,0,0,CHO,Lignin,466.19910646688,0.10049530203509,2,H-,0,0,0,0,0,0,2541177,8824820,5208523,6349307,0,0,0,0,0,0
5925,465.20685999999995,0,0,0,0,0,0,0,0,,None,466.21413646687995,0.0,1,,0,0,0,0,0,0,0,3595258,0,0,0,0,0,0,0,0
5926,465.26464500000003,29,38,5,0,0,0,0,0,CHO,Lignin,466.27192146688,0.00614109472254701,1,H-,0,0,0,0,0,0,0,0,0,0,9076556,0,4133087,0,0,0
5927,466.0496,22,14,11,0,1,0,0,0,CHO,ConHC,467.05687646687994,0.19197537712583101,3,H-,0,0,0,0,0,0,3070930,0,0,0,0,0,0,0,0,0
5928,466.05411,23,14,11,0,0,0,0,0,CHO,ConHC,466.053561420091,0.107010038341696,2,.-,0,0,0,0,0,0,4335572,0,0,0,0,0,0,0,0,0
5929,466.06934,27,14,8,0,0,0,0,0,CHO,ConHC,466.06879142009103,0.16307916512503198,4,.-,0,0,0,0,0,0,2594778,0,0,0,0,0,0,0,0,0
5930,466.07074000000006,19,18,13,0,1,0,0,0,CHO,Tannin,467.07801646687994,0.169213744072471,2,H-,0,0,2755082,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,466.07527000000005,20,18,13,0,0,0,0,0,CHO,Tannin,466.074721420091,0.0412916824864977,2,.-,0,0,0,0,0,0,0,0,0,0,4022436,0,0,0,5542527,0
5932,466.08612,23,18,10,0,1,0,0,0,CHO,ConHC,467.09339646687994,-0.0959771221958638,1,H-,0,0,0,0,0,0,4364257,0,0,0,0,0,0,0,0,0
5933,466.09054000000003,24,18,10,0,0,0,0,0,CHO,ConHC,466.089991420091,0.0115400664839002,3,.-,0,0,0,0,0,0,5541859,0,0,0,5724330,0,5634596,0,0,0
5934,466.1056875,28,18,7,0,0,0,0,0,CHO,ConHC,466.105138920091,0.24460663465431,3,.-,0,0,0,0,0,0,3253225,3033457,3832722,2784076,0,0,0,0,0,0
5935,466.11173499999995,21,22,12,0,0,0,0,0,CHO,Lignin,466.11118642009103,-0.12925819482627698,3,.-,0,0,0,0,0,0,0,0,0,0,6867123,0,9321005,0,0,0
5936,466.122534,24,22,9,0,1,0,0,0,CHO,Lignin,467.12981046688,-0.156967032115185,2,H-,0,0,0,0,0,0,2772976,0,2626458,3004242,4550840,0,4002353,0,0,0
5937,466.126916666667,25,22,9,0,0,0,0,0,CHO,Lignin,466.126368086757,0.0305031936460896,2,.-,0,0,0,0,0,0,4409329,0,3240860,3208019,8515769,2585589,7617075,0,0,0
5938,466.1329,18,26,14,0,0,0,0,0,CHO,Tannin,466.132351420091,-0.205684265956705,4,.-,0,0,0,0,0,0,0,0,0,0,0,0,2616885,0,0,0
5939,466.137626666667,28,22,6,0,1,0,0,0,CHO,ConHC,467.14490313354696,0.19296593570238002,2,H-,0,0,0,0,0,0,0,3054974,2997154,2996055,0,0,0,0,0,0
5940,466.142136666667,29,22,6,0,0,0,0,0,CHO,ConHC,466.141588086757,0.108018773801091,3,.-,0,0,0,0,0,0,0,3615104,3051428,3591001,0,0,0,0,0,0
5941,466.1436425,21,26,11,0,1,0,0,0,CHO,Lignin,467.15091896687994,-0.11227930399631302,1,H-,0,2589123,2521634,0,0,0,0,0,0,0,4411585,0,5524025,0,0,0
5942,466.14809,22,26,11,0,0,0,0,0,CHO,Lignin,466.14754142009104,-0.0638046711958106,3,.-,0,0,0,0,0,0,0,0,0,0,3670210,2867195,8735291,2578644,0,0
5943,466.15289,0,0,0,0,0,0,0,0,,None,467.16016646687996,0.0,1,,0,0,0,0,0,0,0,2856324,0,0,0,0,0,0,0,0
5944,466.15715,0,0,0,0,0,0,0,0,,None,467.16442646687995,0.0,1,,0,0,0,0,0,0,0,3058054,0,0,0,0,0,0,0,0
5945,466.15881399999995,25,26,8,0,1,0,0,0,CHO,Lignin,467.16609046687995,0.0688883902584767,2,H-,0,0,0,0,0,0,0,3924359,3722156,4907871,5030087,0,2902591,0,0,0
5946,466.163375,26,26,8,0,0,0,0,0,CHO,Lignin,466.162826420091,-0.125725792119333,2,.-,0,0,0,0,0,0,0,3536265,2693550,0,3162313,0,3284545,0,0,0
5947,466.1741,29,26,5,0,1,0,0,0,CHO,Lignin,467.18137646687995,0.00495743211435527,3,H-,0,0,0,0,0,0,0,3202445,0,0,0,0,0,0,0,0
5948,466.195205,26,30,7,0,1,0,0,0,CHO,Lignin,467.20248146687993,0.0571243112807464,2,H-,0,0,0,0,0,0,0,2920854,2708414,0,0,0,0,0,0,0
5949,466.26802000000004,28,38,5,0,1,0,0,0,CHO,Lignin,467.27529646688,-0.0370205318471419,2,H-,0,0,0,0,0,0,0,0,0,0,2712821,0,0,0,0,0
5950,466.27254000000005,29,38,5,0,0,0,0,0,CHO,Lignin,466.271991420091,-0.14388552557831,1,.-,0,0,0,0,0,0,0,0,0,0,6179063,0,0,0,0,0
5951,467.025575,22,12,12,0,0,0,0,0,CHO,ConHC,468.03285146687995,0.0520978815178707,1,H-,0,0,0,0,0,0,4981084,0,0,0,0,0,0,0,2928627,0
5952,467.04085999999995,26,12,9,0,0,0,0,0,CHO,ConHC,468.04813646687995,-0.00957760466198623,3,H-,0,0,0,0,0,0,4163938,0,0,0,0,0,0,0,0,0
5953,467.04687,0,0,0,0,0,0,0,0,,None,468.05414646687996,0.0,3,,0,0,4384590,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,467.0619625,23,16,11,0,0,0,0,0,CHO,ConHC,468.06923896687994,0.0478344189197664,1,H-,0,0,0,0,0,0,13052266,0,3114350,0,3473990,0,0,0,6798338,0
5955,467.07457999999997,0,0,0,0,0,0,0,0,,None,468.08185646687997,0.0,1,,0,0,0,0,0,0,0,2790148,0,0,0,0,0,0,0,0
5956,467.077245,27,16,8,0,0,0,0,0,CHO,ConHC,468.08452146687995,-0.008495217771484709,3,H-,0,0,0,0,0,0,5572977,2831109,3182966,2978994,0,0,0,0,0,0
5957,467.08313833333295,20,20,13,0,0,0,0,0,CHO,Tannin,468.090414800213,-0.051423640805086,3,H-,0,0,10678105,0,7036823,0,3259763,0,3008889,0,4035151,0,0,0,9626633,0
5958,467.08625,0,0,0,0,0,0,0,0,,None,468.09352646687995,0.0,0,,0,0,0,0,0,0,0,4279049,0,0,0,0,0,0,0,0
5959,467.092135,0,0,0,0,0,0,0,0,,None,468.09941146688,0.0,2,,0,0,0,0,0,0,0,3339019,0,3159223,0,0,0,0,0,0
5960,467.09602,0,0,0,0,0,0,0,0,,None,468.10329646687995,0.0,4,,0,0,0,0,0,0,0,2982669,0,0,0,0,0,0,0,0
5961,467.09834994,24,20,10,0,0,0,0,0,CHO,Lignin,468.10562640687994,0.0436997952131702,3,H-,3023537,2794185,2714463,0,2627484,0,13924729,0,8107393,3310777,8340053,0,8129459,0,5448720,0
5962,467.10174000000006,0,0,0,0,0,0,0,0,,None,468.10901646687995,0.0,4,,0,0,6557536,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,467.11114000000003,0,0,0,0,0,0,0,0,,None,468.11841646688,0.0,4,,0,0,0,0,0,0,0,5929747,0,0,0,0,0,0,0,0
5964,467.1135875,28,20,7,0,0,0,0,0,CHO,ConHC,468.12086396687994,0.0833755188168388,3,H-,0,0,0,0,0,0,7166335,9493268,7525768,7670975,0,0,0,0,0,0
5965,467.11951138,21,24,12,0,0,0,0,0,CHO,Lignin,468.12678784687995,-0.024803707798346,3,H-,6539958,8484559,9572198,4333486,8828833,5899617,5245314,2652951,6184331,3606721,8655454,3619116,16468923,0,5930008,3862136
5966,467.128783333333,32,20,4,0,0,0,0,0,CHO,ConHC,468.136059800213,0.212182301596608,3,H-,0,0,0,0,0,0,0,5114651,3512720,4474053,0,0,0,0,0,0
5967,467.13054000000005,0,0,0,0,0,0,0,0,,None,468.13781646687994,0.0,2,,0,0,0,0,0,0,0,0,0,0,2575715,0,0,0,0,0
5968,467.134737218182,25,24,9,0,0,0,0,0,CHO,Lignin,468.142013685062,0.0399114747761832,2,H-,2574010,3700435,0,0,0,0,9824648,12958493,14992787,11328711,22499940,6233393,16690113,4138535,3628062,0
5969,467.14066209090896,18,28,14,0,0,0,0,0,CHO,Carb,468.147938557789,-0.0703828562636368,3,H-,5497532,14116565,0,6817716,8570791,8844646,0,5489440,4297110,4621513,0,0,8391619,0,2903072,7872124
5970,467.149975,29,24,6,0,0,0,0,0,CHO,Lignin,468.15725146688,0.0791104268085747,3,H-,0,0,0,0,0,0,3332494,13310755,9782682,10882252,0,0,0,0,0,0
5971,467.15590216875,22,28,11,0,0,0,0,0,CHO,Lignin,468.16317863562995,-0.036085131771876,3,H-,3628735,5222105,16027506,5052345,10979244,5174635,2665872,7842598,5758365,6786255,13996653,4359480,18869194,3900974,3658790,4456063
5972,467.16467,0,0,0,0,0,0,0,0,,None,468.17194646687994,0.0,2,,0,0,0,0,0,0,0,4747050,0,0,0,0,0,0,0,0
5973,467.17113428571406,26,28,8,0,0,0,0,0,CHO,Lignin,468.178410752594,0.015214297604716001,2,H-,0,0,0,0,0,0,4565399,14289708,12260773,11717844,9790068,3061052,7660495,0,0,0
5974,467.186326666667,30,28,5,0,0,0,0,0,CHO,Lignin,468.19360313354696,0.151381293593986,2,H-,0,0,0,0,0,0,0,8158003,3892652,5164250,0,0,0,0,0,0
5975,467.192363333333,23,32,10,0,0,0,0,0,CHO,Lignin,468.199639800213,-0.19767638726334802,2,H-,0,0,0,0,2555830,0,0,2910005,0,0,0,0,2616280,0,0,0
5976,467.207446666667,27,32,7,0,0,0,0,0,CHO,Lignin,468.21472313354695,0.17139220378511402,2,H-,0,0,0,0,0,0,0,5868348,3479991,4103394,0,0,0,0,0,0
5977,467.21342000000004,20,36,12,0,0,0,0,0,CHO,AminoSugar,468.22069646688,-0.0423861656944898,3,H-,0,0,0,0,0,4373882,0,0,0,0,0,0,0,0,0,0
5978,467.27379,0,0,0,0,0,0,0,0,,None,468.28106646687996,0.0,2,,0,0,0,0,0,0,0,0,0,0,2947744,0,0,0,0,0
5979,467.28031,29,40,5,0,0,0,0,0,CHO,Lignin,468.28758646688,-0.0257798420270336,1,H-,0,0,0,0,0,0,2739650,0,0,0,28742306,0,13847546,0,2675799,0
5980,467.41059749999994,29,56,4,0,0,0,0,0,CHO,Lipid,468.41787396687994,-0.0292065712013257,1,H-,0,0,0,0,0,0,0,0,0,0,4434650,7892360,9382958,8642181,0,0
5981,468.04869,26,12,9,0,0,0,0,0,CHO,ConHC,468.04814142009104,-0.0201602992438467,3,.-,0,0,0,0,0,0,3682041,0,0,0,0,0,0,0,0,0
5982,468.06539000000004,22,16,11,0,1,0,0,0,CHO,ConHC,469.07266646688,-0.10717397014416698,2,H-,0,0,0,0,0,0,3170047,0,0,0,0,0,0,0,0,0
5983,468.06976,23,16,11,0,0,0,0,0,CHO,ConHC,468.069211420091,0.106686379362117,2,.-,0,0,0,0,0,0,3320577,0,0,0,4054002,0,0,0,3020173,0
5984,468.08509000000004,27,16,8,0,0,0,0,0,CHO,ConHC,468.084541420091,-0.05112258240657099,3,.-,0,0,0,0,0,0,3642119,0,0,0,0,0,0,0,0,0
5985,468.09092999999996,20,20,13,0,0,0,0,0,CHO,Tannin,468.09038142009103,0.0198876323613177,2,.-,0,0,0,0,0,0,0,0,0,0,3692538,0,0,0,0,0
5986,468.10177000000004,23,20,10,0,1,0,0,0,CHO,Lignin,469.10904646687993,-0.0954278763181853,1,H-,0,0,0,0,0,0,3188494,0,0,0,0,0,0,0,0,0
5987,468.10625666666704,24,20,10,0,0,0,0,0,CHO,Lignin,468.105708086757,-0.130790452240042,3,.-,0,0,0,0,0,0,3471120,0,0,0,7085057,0,7290178,0,0,0
5988,468.12142666666705,28,20,7,0,0,0,0,0,CHO,ConHC,468.120878086757,0.0532126292671635,3,.-,0,0,0,0,0,0,0,3951800,5070719,3333683,0,0,0,0,0,0
