Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941
489.14598138,0,0,0,0,0,0,0,0,,None,489.145432800091,0,3,0,2653354,0,0,0,0,0,0,0,0,0,2941460,5626033,4270227,8445731,0
489.1502,0,0,0,0,0,0,0,0,,None,489.149651420091,0,1,0,0,0,0,4200159,0,0,0,0,0,0,0,0,0,0,0
489.15233,0,0,0,0,0,0,0,0,,None,489.151781420091,0,3,0,0,0,0,0,0,2923700,0,0,0,0,0,0,0,0,0
489.155451428571,0,0,0,0,0,0,0,0,,None,489.154902848662,0,2,0,0,0,8473772,15650529,15065260,13032629,9164626,3389691,8085116,0,0,0,0,0,0
489.16139,0,0,0,0,0,0,0,0,,None,489.160841420091,0,2,0,0,0,0,3493604,0,0,0,0,5604991,0,0,0,0,3231528,0
489.170673333333,0,0,0,0,0,0,0,0,,None,489.170124753424,0,4,0,0,0,0,8425191,4800692,5381307,0,0,0,0,0,0,0,0,0
489.17657875,0,0,0,0,0,0,0,0,,None,489.176030170091,0,1,0,0,0,2622645,10010346,9486518,8850621,8144731,4026626,10595973,3150045,0,0,0,0,0
489.18418,0,0,0,0,0,0,0,0,,None,489.183631420091,0,3,0,0,0,0,3013357,0,0,0,0,0,0,0,0,0,0,0
489.191813333333,0,0,0,0,0,0,0,0,,None,489.191264753424,0,2,0,0,0,0,9862896,7946430,7965891,0,0,0,0,0,0,0,0,0
489.206905,0,0,0,0,0,0,0,0,,None,489.206356420091,0,1,0,0,0,0,2939638,0,2874569,0,0,0,0,0,0,0,0,0
489.21284,0,0,0,0,0,0,0,0,,None,489.212291420091,0,1,0,0,0,0,2926329,0,2612427,0,0,0,0,0,0,0,0,0
489.228255,0,0,0,0,0,0,0,0,,None,489.227706420091,0,2,0,0,0,0,3071743,3453136,0,0,0,0,0,0,0,0,0,0
489.285763333333,0,0,0,0,0,0,0,0,,None,489.285214753424,0,1,0,0,0,0,0,0,0,7919498,2726182,7798450,0,0,0,0,0,0
489.3220425,0,0,0,0,0,0,0,0,,None,489.321493920091,0,1,0,0,0,2536689,0,0,0,4325274,0,2515649,0,0,0,0,0,2616461
490.04944,0,0,0,0,0,0,0,0,,None,490.048891420091,0,2,0,0,0,2965021,0,0,0,0,0,0,0,0,0,0,0,0
490.05417,25,14,11,0,0,0,0,0,CHO,ConHC,490.053621420091,-0.0206662905843837,3,0,0,0,5010975,0,0,0,0,0,0,0,0,0,0,0,0
490.0754,22,18,13,0,0,0,0,0,CHO,Lignin,490.074851420091,-0.225996070355469,6,0,0,0,0,0,0,0,3330271,0,0,0,0,0,0,0,0
490.08636,0,0,0,0,0,0,0,0,,None,490.085811420091,0,2,0,0,0,2573868,0,0,0,0,0,0,0,0,0,0,0,0
490.09055,26,18,10,0,0,0,0,0,CHO,ConHC,490.090001420091,-0.00942947321866767,4,0,0,0,4783662,0,0,0,0,0,0,0,0,0,0,0,0
490.10559,0,0,0,0,0,0,0,0,,None,490.105041420091,0,1,0,0,0,2615860,0,0,0,0,0,0,0,0,0,0,0,0
490.11175,23,22,12,0,0,0,0,0,CHO,Lignin,490.111201420091,-0.153533913125794,3,0,0,0,0,0,0,0,7350511,0,7428101,0,0,0,0,0,0
490.122555,0,0,0,0,0,0,0,0,,None,490.122006420091,0,0,0,0,0,3464763,0,3920528,0,0,0,0,0,0,0,0,0,0
490.126895,27,22,9,0,0,0,0,0,CHO,Lignin,490.126346420091,0.073215834420094,2,0,0,0,3758653,2793587,3176082,3180064,5099766,0,3891211,0,0,0,0,0,0
490.141965,0,0,0,0,0,0,0,0,,None,490.141416420091,0,0,0,0,0,0,3428473,0,2536998,0,0,0,0,0,0,0,0,0
490.143545,0,0,0,0,0,0,0,0,,None,490.142996420091,0,4,0,0,0,0,0,0,0,2844925,0,4136978,0,0,0,0,0,0
490.14404,0,0,0,0,0,0,0,0,,None,490.143491420091,0,3,0,0,0,0,2650234,0,0,0,0,0,0,0,0,0,0,0
490.1480975,24,26,11,0,0,0,0,0,CHO,Lignin,490.147548920091,-0.0759819990371519,3,0,0,0,0,0,0,0,5712127,3068484,9756691,2546242,0,0,0,0,0
490.158915,0,0,0,0,0,0,0,0,,None,490.158366420091,0,0,0,0,0,0,4341888,4500130,5232172,2522371,0,0,0,0,0,0,0,0
490.163205,28,26,8,0,0,0,0,0,CHO,Lignin,490.162656420091,0.227253765462245,2,0,0,0,0,3518594,4254372,3047981,3142917,0,0,0,0,0,0,0,0
490.17424,0,0,0,0,0,0,0,0,,None,490.173691420091,0,3,0,0,0,0,2924678,0,0,0,0,0,0,0,0,0,0,0
490.180155,0,0,0,0,0,0,0,0,,None,490.179606420091,0,2,0,0,0,0,2533513,0,0,0,0,2649121,0,0,0,0,0,0
490.18459,0,0,0,0,0,0,0,0,,None,490.184041420091,0,1,0,0,0,0,0,0,0,0,0,2620451,0,0,0,0,0,0
490.19515,0,0,0,0,0,0,0,0,,None,490.194601420091,0,1,0,0,0,0,0,0,2774585,0,0,0,0,0,0,0,0,0
490.28898,0,0,0,0,0,0,0,0,,None,490.288431420091,0,0,0,0,0,0,0,0,0,0,0,3127373,0,0,0,0,0,0
491.02557,0,0,0,0,0,0,0,0,,None,491.025021420091,0,1,0,0,0,6750129,0,0,0,0,0,0,0,0,0,0,0,0
491.061968,0,0,0,0,0,0,0,0,,None,491.061419420091,0,1,0,0,0,15232959,0,4807781,0,4866698,0,2724235,0,5116166,0,0,0,0
491.07439,0,0,0,0,0,0,0,0,,None,491.073841420091,0,1,0,0,0,0,0,2624619,0,0,0,0,0,0,0,0,0,0
491.07701,0,0,0,0,0,0,0,0,,None,491.076461420091,0,2,0,0,0,3550150,0,0,0,0,0,0,0,0,0,0,0,0
491.083184,0,0,0,0,0,0,0,0,,None,491.082635420091,0,4,0,3044074,0,4197320,0,0,0,4440723,0,0,0,5167374,0,0,0,6297312
491.098385,0,0,0,0,0,0,0,0,,None,491.097836420091,0,1,0,0,0,12132302,3060229,6737015,4231051,4508313,0,3128730,0,0,0,0,0,0
491.11101,0,0,0,0,0,0,0,0,,None,491.110461420091,0,2,0,0,0,0,3826186,0,0,0,0,0,0,0,0,0,0,0
491.113635,0,0,0,0,0,0,0,0,,None,491.113086420091,0,3,0,0,0,4165589,5267979,5110911,6119312,0,0,0,0,0,0,0,0,0
491.119509373333,0,0,0,0,0,0,0,0,,None,491.118960793424,0,1,3184761,5450485,3553147,5967831,3157517,5078146,3108754,8170146,4004742,12198306,0,4048156,3116635,4457110,5134687,4804332
491.1254382,0,0,0,0,0,0,0,0,,None,491.124889620091,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5073560,0,0
491.12851,0,0,0,0,0,0,0,0,,None,491.127961420091,0,1,0,0,0,0,0,0,3302294,0,0,0,0,0,0,0,0,0
491.12906,0,0,0,0,0,0,0,0,,None,491.128511420091,0,1,0,0,0,0,3168273,0,0,0,0,0,0,0,0,0,0,0
491.134705,0,0,0,0,0,0,0,0,,None,491.134156420091,0,1,0,0,0,12255197,11772435,14058633,11648920,15690409,3298187,11739561,3687342,0,0,0,0,0
491.14069142,0,0,0,0,0,0,0,0,,None,491.140142840091,0,3,0,3011323,2824065,0,0,0,0,0,0,5034411,0,0,0,2411163,4208997,0
491.14151,0,0,0,0,0,0,0,0,,None,491.140961420091,0,2,0,0,0,0,2612758,0,0,0,0,0,0,0,0,0,0,0
491.14996,0,0,0,0,0,0,0,0,,None,491.149411420091,0,3,0,0,0,0,10539546,6857873,6750110,0,0,0,0,0,0,0,0,0
491.1558614,0,0,0,0,0,0,0,0,,None,491.155312820091,0,1,0,4461311,0,4196326,8401436,8754324,8363936,13425330,5170066,16183729,3499957,0,3219043,2904735,4565353,0
491.16169,0,0,0,0,0,0,0,0,,None,491.161141420091,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807147,0
491.1635,0,0,0,0,0,0,0,0,,None,491.162951420091,0,3,0,0,0,0,3813919,0,0,0,0,0,0,0,0,0,0,0
491.171083333333,0,0,0,0,0,0,0,0,,None,491.170534753424,0,2,0,0,0,6881261,15430178,15357084,12881829,7264953,0,7750072,0,0,0,0,0,0
491.17812,0,0,0,0,0,0,0,0,,None,491.177571420091,0,3,0,0,0,0,2605605,0,0,0,0,0,0,0,0,0,0,0
491.186316666667,0,0,0,0,0,0,0,0,,None,491.185768086757,0,4,0,0,0,0,6787625,4437155,5412779,0,0,0,0,0,0,0,0,0
491.192258,0,0,0,0,0,0,0,0,,None,491.191709420091,0,1,0,0,0,0,6654507,4717734,5158830,4260546,0,5089729,0,0,0,0,0,0
491.19938,0,0,0,0,0,0,0,0,,None,491.198831420091,0,2,0,0,0,0,2581550,0,0,0,0,0,0,0,0,0,0,0
491.2074,0,0,0,0,0,0,0,0,,None,491.206851420091,0,1,0,0,0,0,7557682,5829806,5261235,0,0,0,0,0,0,0,0,0
491.22272,0,0,0,0,0,0,0,0,,None,491.222171420091,0,2,0,0,0,0,2598456,2842805,0,0,0,0,0,0,0,0,0,0
492.03339,24,12,12,0,0,0,0,0,CHO,ConHC,492.032841420091,0.0699756328949443,1,0,0,0,2832721,0,0,0,0,0,0,0,0,0,0,0,0
492.06544,0,0,0,0,0,0,0,0,,None,492.064891420091,0,2,0,0,0,3920222,0,0,0,0,0,0,0,0,0,0,0,0
492.069816666667,25,16,11,0,0,0,0,0,CHO,ConHC,492.069268086757,-0.0136770523168769,3,0,0,0,4346208,0,0,0,10574909,0,4557609,0,0,0,0,0,0
492.091056666667,22,20,13,0,0,0,0,0,CHO,Lignin,492.090508086757,-0.238487545044943,5,0,0,0,0,0,0,0,4288582,0,3222322,0,2561690,0,0,0,0
492.10172,0,0,0,0,0,0,0,0,,None,492.101171420091,0,4,0,0,0,2861421,0,0,0,0,0,0,0,0,0,0,0,0
492.1061475,26,20,10,0,0,0,0,0,CHO,ConHC,492.105598920091,0.0974240274177294,4,0,0,0,4563311,0,3072622,0,4109388,0,4401976,0,0,0,0,0,0
492.12111,0,0,0,0,0,0,0,0,,None,492.120561420091,0,2,0,0,0,0,0,0,3211528,0,0,0,0,0,0,0,0,0
492.12284,0,0,0,0,0,0,0,0,,None,492.122291420091,0,4,0,0,0,0,0,0,0,0,0,2752319,0,0,0,0,0,0
492.127315,23,24,12,0,0,0,0,0,CHO,Lignin,492.126766420091,0.0199450835757017,3,0,0,0,0,0,0,0,12201045,2695381,14271297,2570524,0,0,0,0,0
492.138164,0,0,0,0,0,0,0,0,,None,492.137615420091,0,2,0,0,0,3051900,3212210,3197567,0,4535386,0,3197765,0,0,0,0,0,0
492.142513333333,27,24,9,0,0,0,0,0,CHO,Lignin,492.141964753424,0.137390998602314,3,0,0,0,3635582,3410868,4572801,3834128,7435356,0,7592775,0,0,0,0,0,0
492.14845,20,28,14,0,0,0,0,0,CHO,Tannin,492.147901420091,0.00850985922300679,3,0,0,0,0,0,0,0,0,0,3154762,0,0,0,0,0,0
492.153575,0,0,0,0,0,0,0,0,,None,492.153026420091,0,3,0,0,0,0,0,2838150,2816276,0,0,0,0,0,0,0,0,0
492.1576,0,0,0,0,0,0,0,0,,None,492.157051420091,0,0,0,0,0,0,3009466,0,2770198,0,0,0,0,0,0,0,0,0
492.1592675,0,0,0,0,0,0,0,0,,None,492.158718920091,0,3,0,0,0,0,3029947,2583177,0,3231843,0,4054862,0,0,0,0,0,0
492.163686666667,24,28,11,0,0,0,0,0,CHO,Lignin,492.163138086757,0.0480636214092868,2,0,0,0,0,0,0,0,4015205,2657505,5059408,0,0,0,0,0,0
492.1745675,0,0,0,0,0,0,0,0,,None,492.174018920091,0,0,0,0,0,0,3752897,5037713,3410204,2860138,0,0,0,0,0,0,0,0
492.178885,28,28,8,0,0,0,0,0,CHO,Lignin,492.178336420091,0.165499989195501,3,0,0,0,0,3241923,3861139,0,0,0,0,0,0,0,0,0,0
493.00492,0,0,0,0,0,0,0,0,,None,493.004371420091,0,3,0,0,0,4760291,0,0,0,0,0,0,0,0,0,0,0,0
493.0413,0,0,0,0,0,0,0,0,,None,493.04075142009,0,2,0,0,0,10146546,0,2624577,0,0,0,0,0,7621647,0,0,0,0
493.05635,0,0,0,0,0,0,0,0,,None,493.055801420091,0,1,0,0,0,4240121,0,0,0,0,0,0,0,0,0,0,0,0
493.062455,0,0,0,0,0,0,0,0,,None,493.061906420091,0,3,0,0,0,0,0,0,0,0,0,0,0,3008535,0,0,0,3392891
493.070415,0,0,0,0,0,0,0,0,,None,493.069866420091,0,3,0,0,0,0,0,0,0,8052205,0,4001989,0,0,0,0,0,0
493.077606214286,0,0,0,0,0,0,0,0,,None,493.077057634376,0,1,5002978,5240123,3781043,20435714,0,8415315,2705005,117071344,10761745,56202440,5921404,44473372,0,8406166,2910103,5869953
493.0798,0,0,0,0,0,0,0,0,,None,493.079251420091,0,3,0,0,0,0,0,0,0,9682417,0,0,0,0,0,0,0,0
493.09037,0,0,0,0,0,0,0,0,,None,493.089821420091,0,2,0,0,0,0,2868539,3161178,0,0,0,0,0,0,0,0,0,0
493.0928,0,0,0,0,0,0,0,0,,None,493.092251420091,0,2,0,0,0,5464840,0,0,3317363,0,0,0,0,0,0,0,0,0
493.098798,0,0,0,0,0,0,0,0,,None,493.098249420091,0,3,0,3560770,0,2701578,0,0,0,0,0,3589329,0,4484133,0,0,0,5298568
493.10808,0,0,0,0,0,0,0,0,,None,493.107531420091,0,5,0,0,0,0,2752834,0,0,0,0,0,0,0,0,0,0,0
493.1140075,0,0,0,0,0,0,0,0,,None,493.113458920091,0,1,0,0,0,10162960,6112581,8042598,4764283,8433152,3030557,9168087,0,2658347,0,0,0,0
493.129255,0,0,0,0,0,0,0,0,,None,493.128706420091,0,3,0,0,0,4557591,6991179,6699117,7101057,0,0,0,0,0,0,0,0,0
493.13078,22,24,12,0,1,0,0,0,CHO,Lignin,493.130231420091,-0.203489229026487,1,0,0,0,0,0,0,0,2663943,0,2891998,0,0,0,0,0,0
493.13510563125,0,0,0,0,0,0,0,0,,None,493.134557051341,0,1,3237620,7046477,4450756,4021017,4218189,7078000,5046915,10763785,5482020,17896672,2665105,5030964,4080655,6982822,8131496,5542292
493.1373,0,0,0,0,0,0,0,0,,None,493.136751420091,0,3,0,0,0,0,0,0,2648708,0,0,0,0,0,0,0,0,0
493.14317,0,0,0,0,0,0,0,0,,None,493.142621420091,0,4,0,0,0,0,0,0,0,2569740,0,0,0,0,0,0,0,0
493.144265,0,0,0,0,0,0,0,0,,None,493.143716420091,0,2,0,0,0,0,4412241,0,2875014,0,0,0,0,0,0,0,0,0
493.1503475,0,0,0,0,0,0,0,0,,None,493.149798920091,0,1,0,0,0,11244319,12830036,15890551,13591176,25746960,5586473,19330278,5147287,0,0,0,0,0
493.1562925,0,0,0,0,0,0,0,0,,None,493.155743920091,0,2,0,2641235,2490826,0,0,0,0,0,0,3106024,0,0,0,0,3389358,0
493.15708,0,0,0,0,0,0,0,0,,None,493.156531420091,0,3,0,0,0,0,3070294,0,0,0,0,0,0,0,0,0,0,0
493.165633333333,0,0,0,0,0,0,0,0,,None,493.165084753424,0,3,0,0,0,0,9467226,6643839,7543438,0,0,0,0,0,0,0,0,0
493.171496666667,0,0,0,0,0,0,0,0,,None,493.170948086757,0,1,0,2561367,0,0,7187804,6748290,5343889,7028249,3252784,9311470,2625695,0,0,0,2957234,0
493.1791,0,0,0,0,0,0,0,0,,None,493.178551420091,0,3,0,0,0,0,3165535,0,0,0,0,0,0,0,0,0,0,0
493.18079,0,0,0,0,0,0,0,0,,None,493.180241420091,0,2,0,0,0,0,0,0,2640532,0,0,0,0,0,0,0,0,0
493.186765,0,0,0,0,0,0,0,0,,None,493.18621642009,0,2,0,0,0,3555119,11478370,12023945,8700566,3590687,0,4003061,0,0,0,0,0,0
493.20201,0,0,0,0,0,0,0,0,,None,493.201461420091,0,4,0,0,0,0,6116713,4507794,4518556,0,0,0,0,0,0,0,0,0
493.20824,0,0,0,0,0,0,0,0,,None,493.207691420091,0,3,0,0,0,0,2539883,0,0,0,0,0,0,0,0,0,0,0
493.223006666667,0,0,0,0,0,0,0,0,,None,493.222458086757,0,0,0,0,0,0,2844018,2560156,2872996,0,0,0,0,0,0,0,0,0
494.04447,0,0,0,0,0,0,0,0,,None,494.043921420091,0,3,0,0,0,2547858,0,0,0,0,0,0,0,0,0,0,0,0
494.04914,24,14,12,0,0,0,0,0,CHO,ConHC,494.048591420091,-0.132589165847806,2,0,0,0,0,0,0,0,2741140,0,0,0,0,0,0,0,0
494.06436,28,14,9,0,0,0,0,0,CHO,ConHC,494.063811420091,-0.0594493866616009,3,0,0,0,2888858,0,0,0,0,0,0,0,0,0,0,0,0
494.07364,0,0,0,0,0,0,0,0,,None,494.073091420091,0,5,0,0,0,0,0,0,0,2901918,0,0,0,0,0,0,0,0
494.080914971429,0,0,0,0,0,0,0,0,,None,494.080366391519,0,4,0,0,0,5268641,0,2955847,0,28942242,2522719,14579301,0,12180902,0,2722206,0,0
494.0854075,25,18,11,0,0,0,0,0,CHO,ConHC,494.084858920091,0.10625868913727,4,0,0,0,3536035,0,0,0,4079523,0,3036775,0,3373480,0,0,0,0
494.100675,29,18,8,0,0,0,0,0,CHO,ConHC,494.100126420091,0.0832513638198442,4,0,0,0,3395753,0,0,2607083,0,0,0,0,0,0,0,0,0
494.106595,22,22,13,0,0,0,0,0,CHO,Lignin,494.106046420091,-0.01138741480307,3,0,0,0,0,0,0,0,7475116,0,6504048,0,0,0,0,0,0
494.1177,0,0,0,0,0,0,0,0,,None,494.117151420091,0,4,0,0,0,0,0,0,0,2746289,0,0,0,0,0,0,0,0
494.12178,26,22,10,0,0,0,0,0,CHO,Lignin,494.121231420091,0.132572950211611,4,0,0,0,2798770,0,2581084,0,6647731,0,7382646,0,0,0,0,0,0
494.13254,0,0,0,0,0,0,0,0,,None,494.131991420091,0,2,0,0,0,0,0,0,2746359,0,0,0,0,0,0,0,0,0
494.136873333333,0,0,0,0,0,0,0,0,,None,494.136324753424,0,1,0,0,0,2540728,3661546,0,3019769,0,0,0,0,0,0,0,0,0
494.138673333333,0,0,0,0,0,0,0,0,,None,494.138124753424,0,3,0,0,0,0,0,0,0,0,0,4182653,0,0,0,0,2684107,2545382
494.14306,23,26,12,0,0,0,0,0,CHO,Lignin,494.142511420091,-0.172258586447799,3,0,0,0,0,0,0,0,3677116,0,9700990,0,0,0,0,0,0
494.15383,0,0,0,0,0,0,0,0,,None,494.153281420091,0,1,0,0,0,3027135,4151025,4053612,3212287,7913409,0,5303939,0,0,0,0,0,0
494.1581225,27,26,9,0,0,0,0,0,CHO,Lignin,494.157573920091,0.219592727414477,2,0,0,0,0,3100403,4061806,0,9895874,0,6555269,0,0,0,0,0,0
494.16863,0,0,0,0,0,0,0,0,,None,494.168081420091,0,3,0,0,0,0,0,2653299,0,0,0,0,0,0,0,0,0,0
494.16916,0,0,0,0,0,0,0,0,,None,494.168611420091,0,2,0,0,0,0,2989816,0,0,0,0,0,0,0,0,0,0,0
494.17312,0,0,0,0,0,0,0,0,,None,494.172571420091,0,2,0,0,0,0,3471097,0,2603014,0,0,0,0,0,0,0,0,0
494.1751,0,0,0,0,0,0,0,0,,None,494.174551420091,0,2,0,0,0,0,0,0,0,0,0,3188364,0,0,0,0,0,0
494.17934,24,30,11,0,0,0,0,0,CHO,Lignin,494.178791420091,0.0412522953370688,2,0,0,0,0,0,0,0,0,0,3583629,0,0,0,0,0,0
494.190133333333,0,0,0,0,0,0,0,0,,None,494.189584753424,0,1,0,0,0,0,3809024,2964094,3349517,0,0,0,0,0,0,0,0,0
495.03577,0,0,0,0,0,0,0,0,,None,495.035221420091,0,1,0,0,0,3203628,0,0,0,0,0,0,0,0,0,0,0,0
495.056915,0,0,0,0,0,0,0,0,,None,495.056366420091,0,1,0,0,0,10749493,0,2986029,0,3810631,0,0,0,5039908,0,0,0,0
495.07224,0,0,0,0,0,0,0,0,,None,495.071691420091,0,5,0,0,0,5127740,0,0,0,0,0,0,0,0,0,0,0,0
495.07737,0,0,0,0,0,0,0,0,,None,495.076821420091,0,3,0,0,0,2616894,0,0,0,0,0,0,0,0,0,0,0,0
495.078015,0,0,0,0,0,0,0,0,,None,495.077466420091,0,2,0,0,0,0,0,0,0,0,0,0,0,3961644,0,0,0,4228131
495.08444,0,0,0,0,0,0,0,0,,None,495.083891420091,0,2,0,0,0,0,0,0,0,3165522,0,0,0,0,0,0,0,0
495.093286,0,0,0,0,0,0,0,0,,None,495.092737420091,0,1,0,0,0,12408388,0,5657664,0,5310806,0,3979270,0,2509618,0,0,0,0
495.09677,0,0,0,0,0,0,0,0,,None,495.096221420091,0,3,0,3087254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495.10852,0,0,0,0,0,0,0,0,,None,495.107971420091,0,3,0,0,0,6137419,6260859,5868615,5547364,0,0,0,0,0,0,0,0,0
495.114438755556,0,0,0,0,0,0,0,0,,None,495.113890175646,0,3,0,5371803,0,4292173,0,3188810,0,6883680,0,7337999,0,5041978,0,3653293,2687464,5817391
495.123795,0,0,0,0,0,0,0,0,,None,495.123246420091,0,4,0,0,0,0,4421761,0,3760490,0,0,0,0,0,0,0,0,0
495.129686,0,0,0,0,0,0,0,0,,None,495.129137420091,0,1,0,0,0,11015763,7039107,11320401,7460204,20169062,4473021,16422933,4382070,4872000,0,0,4007404,0
495.13549,0,0,0,0,0,0,0,0,,None,495.134941420091,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251694,0
495.13668,0,0,0,0,0,0,0,0,,None,495.136131420091,0,4,0,0,0,0,2887814,0,0,0,0,0,0,0,0,0,0,0
495.14031,0,0,0,0,0,0,0,0,,None,495.139761420091,0,3,0,0,0,0,2631816,0,0,0,0,0,0,0,0,0,0,0
495.1449075,0,0,0,0,0,0,0,0,,None,495.144358920091,0,3,0,0,0,3769946,9832585,8182873,8553841,0,0,0,0,0,0,0,0,0
495.1507746625,0,0,0,0,0,0,0,0,,None,495.150226082591,0,1,3466609,5248934,3143696,2832988,6641804,5710940,6149492,8208751,5583044,17872926,3807613,2506568,3704259,3786423,5860850,2887739
495.15838,0,0,0,0,0,0,0,0,,None,495.157831420091,0,3,0,0,0,0,0,0,0,2559346,0,0,0,0,0,0,0,0
495.160035,0,0,0,0,0,0,0,0,,None,495.159486420091,0,2,0,0,0,0,3982480,0,3757431,0,0,0,0,0,0,0,0,0
495.166035,0,0,0,0,0,0,0,0,,None,495.165486420091,0,1,0,0,0,8009315,14248082,14834787,11457913,24633718,4860105,22566948,4590979,0,0,0,0,0
495.18128,0,0,0,0,0,0,0,0,,None,495.180731420091,0,3,0,0,0,0,8784024,5434475,7073151,0,0,0,0,0,0,0,0,0
495.187188,0,0,0,0,0,0,0,0,,None,495.186639420091,0,1,0,0,0,0,3921051,3752046,2865537,4503935,0,4276269,0,0,0,0,0,0
495.202435,0,0,0,0,0,0,0,0,,None,495.201886420091,0,2,0,0,0,0,6797473,6218870,4846983,3490181,0,0,0,0,0,0,0,0
495.217606666667,0,0,0,0,0,0,0,0,,None,495.217058086757,0,3,0,0,0,0,4339880,2653309,2798989,0,0,0,0,0,0,0,0,0
495.24471,0,0,0,0,0,0,0,0,,None,495.244161420091,0,1,0,0,5874732,0,0,0,0,0,0,0,0,0,0,0,0,0
495.27526,0,0,0,0,0,0,0,0,,None,495.274711420091,0,2,0,0,0,0,0,0,0,2792869,0,0,0,0,0,0,0,0
495.44178,0,0,0,0,0,0,0,0,,None,495.441231420091,0,0,0,0,0,0,0,0,0,0,0,0,3139050,0,0,0,0,0
496.06032,0,0,0,0,0,0,0,0,,None,496.059771420091,0,3,0,0,0,3680213,0,0,0,0,0,0,0,0,0,0,0,0
496.06485,0,0,0,0,0,0,0,0,,None,496.064301420091,0,3,0,0,0,0,0,0,0,3355386,0,0,0,0,0,0,0,0
496.07985,0,0,0,0,0,0,0,0,,None,496.079301420091,0,2,0,0,0,2590685,0,0,0,0,0,0,0,0,0,0,0,0
496.09645,0,0,0,0,0,0,0,0,,None,496.095901420091,0,2,0,0,0,2971620,0,0,0,0,0,0,0,0,0,0,0,0
496.101133333333,25,20,11,0,0,0,0,0,CHO,Lignin,496.100584753424,-0.0469024320318967,4,0,0,0,2554854,0,0,0,5071625,0,5099942,0,0,0,0,0,0
496.11617,0,0,0,0,0,0,0,0,,None,496.115621420091,0,1,0,0,0,3026924,0,3282492,0,0,0,0,0,0,0,0,0,0
496.122245,22,24,13,0,0,0,0,0,CHO,Lignin,496.121696420091,-0.0112117463934181,3,0,0,0,0,0,0,0,15217426,0,11545006,0,0,0,0,0,0
496.13146,0,0,0,0,0,0,0,0,,None,496.130911420091,0,2,0,0,0,0,2970144,0,0,0,0,0,0,0,0,0,0,0
496.133195,0,0,0,0,0,0,0,0,,None,496.132646420091,0,3,0,0,0,0,0,3065413,2608867,5743383,0,4665779,0,0,0,0,0,0
496.1374225,26,24,10,0,0,0,0,0,CHO,Lignin,496.136873920091,0.147280545492523,4,0,0,0,0,0,2565703,0,9892633,2963982,8722868,0,0,0,0,0,0
496.14841,0,0,0,0,0,0,0,0,,None,496.147861420091,0,2,0,0,0,0,2807335,2882124,0,0,0,0,0,0,0,0,0,0
496.152633333333,30,24,7,0,0,0,0,0,CHO,Lignin,496.152084753424,0.238579418928512,3,0,0,0,0,3335720,2833998,2936554,0,0,0,0,0,0,0,0,0
496.15403,0,0,0,0,0,0,0,0,,None,496.153481420091,0,4,0,0,0,0,0,0,0,2821920,0,5059003,0,0,0,0,0,0
496.158635,23,28,12,0,0,0,0,0,CHO,Lignin,496.158086420091,-0.0202679163989336,3,0,0,0,0,0,0,0,0,2579989,7039421,0,0,0,0,0,0
496.16146,0,0,0,0,0,0,0,0,,None,496.160911420091,0,3,0,0,0,0,0,0,0,3133219,0,0,0,0,0,0,0,0
496.169435,0,0,0,0,0,0,0,0,,None,496.168886420091,0,3,0,0,0,0,4006447,4269655,0,6155047,0,5515714,0,0,0,0,0,0
496.173775,27,28,9,0,0,0,0,0,CHO,Lignin,496.173226420091,0.21379148213737,2,0,0,0,0,0,0,0,4541225,0,5284292,0,0,0,0,0,0
496.184745,0,0,0,0,0,0,0,0,,None,496.184196420091,0,1,0,0,0,0,3115573,0,2616054,0,0,0,0,0,0,0,0,0
496.20572,0,0,0,0,0,0,0,0,,None,496.205171420091,0,2,0,0,0,0,0,2972265,0,0,0,0,0,0,0,0,0,0
496.24653,29,36,7,0,0,0,0,0,CHO,Lignin,496.245981420091,0.246027603190906,2,0,0,0,0,0,0,0,3174216,0,0,0,0,0,0,0,0
497.036195,0,0,0,0,0,0,0,0,,None,497.035646420091,0,3,0,0,0,4518250,0,0,0,3023005,0,0,0,6660648,0,0,0,4046517
497.05139,0,0,0,0,0,0,0,0,,None,497.050841420091,0,2,0,0,0,5300593,0,0,0,0,0,0,0,0,0,0,0,0
497.07252,0,0,0,0,0,0,0,0,,None,497.071971420091,0,1,0,0,0,8804729,0,3361815,0,3642540,0,0,0,4385334,0,0,0,0
497.08776,0,0,0,0,0,0,0,0,,None,497.087211420091,0,3,0,0,0,6697344,0,4349983,0,0,0,0,0,0,0,0,0,0
497.093628,0,0,0,0,0,0,0,0,,None,497.093079420091,0,2,0,2929130,0,3280258,0,0,0,2878645,0,0,0,5571134,0,0,0,5138120
