m/z	I	S/N	Res.	I %	
371.09839	11334228	47.1	333111	0.8	
371.11366	6318679	25.4	350283	0.4	
371.11952	9679448	39.9	357463	0.7	
371.13470	3766876	14.3	343184	0.3	
371.24388	5141106	20.3	374847	0.4	
373.02007	3743702	14.2	348328	0.3	
373.03721	7674842	31.2	351995	0.5	
373.05646	3695581	14.0	400659	0.3	
373.09291	10142693	41.9	339600	0.7	
373.11401	10175465	42.1	341912	0.7	
373.12924	5059564	19.9	365844	0.3	
373.25832	3671046	13.9	729093	0.3	
373.25957	38831108	166.1	346210	2.7	
374.09638	2522285	8.9	358011	0.2	
374.26292	8682702	35.6	341068	0.6	
375.03581	2712936	9.8	361715	0.2	
375.07218	7484784	30.4	338604	0.5	
375.09333	6159732	24.7	357266	0.4	
375.10853	13137271	54.9	351257	0.9	
375.12972	4243835	16.4	346805	0.3	
375.14493	4369790	16.9	330052	0.3	
376.11199	3037758	11.2	357171	0.2	
377.05141	5058296	19.9	335865	0.3	
377.08560	21350142	90.4	326691	1.5	
377.08783	29042432	123.7	327072	2.0	
377.08913	2602752	9.3	646681	0.2	
377.10895	10286851	42.5	345705	0.7	
377.12420	8533766	34.9	344338	0.6	
377.16062	2744078	9.9	341098	0.2	
378.08887	3272645	12.2	352763	0.2	
378.09122	5382086	21.3	334699	0.4	
378.11231	3216330	11.9	309370	0.2	
379.06711	6860934	27.7	352511	0.5	
379.08268	6461577	26.0	353288	0.4	
379.10346	16525453	69.5	339433	1.1	
379.12461	7514258	30.5	333829	0.5	
379.13984	4073620	15.6	387883	0.3	
379.23375	7796903	31.8	348724	0.5	
380.10678	3806547	14.5	372293	0.3	
381.08269	8251923	33.4	331531	0.6	
381.10383	5237271	20.5	369379	0.4	
381.11912	10336793	42.3	333007	0.7	
381.23165	10242608	41.9	342893	0.7	
383.09841	10316701	42.3	351570	0.7	
383.11953	17746850	74.1	344794	1.2	
383.13473	4651941	18.0	344905	0.3	
384.12277	3316838	12.2	315464	0.2	
385.07759	3584289	13.4	362703	0.2	
385.09288	5758244	22.7	354344	0.4	
385.11403	11476264	47.2	329363	0.8	
385.12931	3640619	13.6	378854	0.3	
385.25956	3436868	12.8	382453	0.2	
385.29581	2977099	10.8	323734	0.2	
387.03585	3968671	15.0	346859	0.3	
387.07214	3781286	14.2	359211	0.3	
387.09329	4947626	19.2	334983	0.3	
387.10854	6807213	27.2	372016	0.5	
387.12971	5535409	21.8	353326	0.4	
387.23893	2587335	9.1	332842	0.2	
389.05145	2833449	10.2	337039	0.2	
389.08779	7018544	28.1	343101	0.5	
389.10900	6383668	25.4	339542	0.4	
389.12419	6740023	26.9	349813	0.5	
389.16059	3304510	12.2	354854	0.2	
391.06705	5493170	21.6	358586	0.4	
391.10346	10547641	43.2	339642	0.7	
391.12466	5710270	22.5	331150	0.4	
391.13987	5403073	21.2	364521	0.4	
392.10682	2718333	9.7	359183	0.2	
393.08272	8950588	36.4	323382	0.6	
393.10389	4457281	17.1	332875	0.3	
393.11911	15037251	62.5	336962	1.0	
393.21314	2688854	9.5	343954	0.2	
393.29862	7990119	32.3	331839	0.5	
394.12237	2816008	10.1	389327	0.2	
395.06206	3312832	12.1	309410	0.2	
395.09837	13042887	53.4	320888	0.9	
395.11951	12969163	53.1	323699	0.9	
395.13474	5250255	20.3	345985	0.4	
396.10160	2833805	10.1	323578	0.2	
397.07757	4456013	16.9	355165	0.3	
397.11402	10450516	42.4	338509	0.7	
397.13513	5776984	22.6	339222	0.4	
397.22654	19838570	82.2	328619	1.4	
398.11723	2792218	9.9	354732	0.2	
398.22993	4766512	18.3	297658	0.3	
399.09333	5560283	21.6	330703	0.4	
399.10856	2832350	10.1	358069	0.2	
399.11440	8931295	35.9	329523	0.6	
399.12970	5894114	23.0	343004	0.4	
399.27523	3018750	10.8	324035	0.2	
401.05136	5953887	23.3	335565	0.4	
401.08774	5476710	21.3	333443	0.4	
401.10891	7604586	30.3	319351	0.5	
401.12422	9738605	39.4	328160	0.7	
401.13008	5443951	21.1	334260	0.4	
401.14522	2863474	10.2	296914	0.2	
403.06704	3166961	11.5	343995	0.2	
403.10347	11832056	48.3	319580	0.8	
403.12459	6732541	26.6	322032	0.5	
403.13982	4619008	17.6	319508	0.3	
405.04620	2646142	9.3	320973	0.2	
405.08269	5325958	20.6	331750	0.4	
405.10386	3363978	12.3	300046	0.2	
405.11910	10742925	43.6	313294	0.7	
405.14024	3252369	11.8	320689	0.2	
405.15551	4551829	17.3	340216	0.3	
407.06198	5234198	20.2	317677	0.4	
407.09836	8562205	34.4	294921	0.6	
407.11951	4988450	19.2	319417	0.3	
407.13476	10223141	41.4	322518	0.7	
407.17128	2489900	8.6	324493	0.2	
407.22874	2627128	9.2	373755	0.2	
408.13834	2522865	8.7	333193	0.2	
409.07763	4249521	16.1	334486	0.3	
409.09650	2986933	10.7	334269	0.2	
409.11404	10874809	44.2	322804	0.7	
409.13517	4323261	16.4	316366	0.3	
409.15039	3078080	11.1	302924	0.2	
411.09330	9810256	39.3	319260	0.7	
411.11440	5443924	20.9	324717	0.4	
411.12966	6275416	24.4	329316	0.4	
413.08782	2911982	10.3	360785	0.2	
413.10895	10162931	40.8	319715	0.7	
413.12416	2853622	10.0	342782	0.2	
413.13008	17507064	71.6	316278	1.2	
413.14543	3319547	12.0	326150	0.2	
414.13345	3107786	11.1	339418	0.2	
414.95231	3309686	11.9	370865	0.2	
415.08824	5239955	20.1	317657	0.4	
415.10348	4891798	18.6	317589	0.3	
415.12458	7021722	27.5	328092	0.5	
415.13986	4445342	16.7	312813	0.3	
417.08274	3960378	14.7	341754	0.3	
417.10385	3624511	13.3	303559	0.2	
417.11914	7857730	31.1	317870	0.5	
417.12502	2894403	10.2	337966	0.2	
417.14022	4176454	15.6	300170	0.3	
417.15544	3978826	14.8	338645	0.3	
419.09841	7251947	28.5	304646	0.5	
419.11953	5570544	21.4	309440	0.4	
419.13485	8103923	32.1	323679	0.6	
419.16960	3749882	13.8	594068	0.3	
419.17115	31533050	130.6	310062	2.2	
419.17271	2811899	9.8	687864	0.2	
420.17454	7792852	30.8	309830	0.5	
421.07763	3340696	12.1	321239	0.2	
421.11401	9804192	39.2	293541	0.7	
421.13510	5026213	19.2	329155	0.3	
421.15044	7633320	30.1	305476	0.5	
421.32986	2787791	9.7	341224	0.2	
423.09337	5854035	22.6	319123	0.4	
423.12965	10763098	43.3	296036	0.7	
424.13303	2693176	9.3	301185	0.2	
425.07259	2537737	8.7	314854	0.2	
425.10905	5907729	22.9	304668	0.4	
425.13009	6661398	26.0	296228	0.5	
425.14538	4449562	16.7	316138	0.3	
425.25790	4869427	18.5	310737	0.3	
427.10353	3389136	12.3	295473	0.2	
427.12456	7200469	28.3	320361	0.5	
427.14564	3130074	11.2	361521	0.2	
429.08275	3117200	11.0	311782	0.2	
429.10388	3768469	13.7	305936	0.3	
429.11910	4118680	15.2	318713	0.3	
429.12503	4726938	17.7	318641	0.3	
429.14031	4153501	15.3	309236	0.3	
431.09841	5196380	19.6	289610	0.4	
431.11950	8614497	33.9	306888	0.6	
431.13475	28791396	117.8	295450	2.0	
431.14056	7778918	30.4	311882	0.5	
432.13814	6161228	23.7	304147	0.4	
433.04133	2862109	9.9	326132	0.2	
433.07762	3306533	11.8	299992	0.2	
433.11404	6695982	25.9	297525	0.5	
433.13506	4613170	17.2	299145	0.3	
433.15037	7304246	28.4	286195	0.5	
435.09323	4904443	18.4	306435	0.3	
435.11427	2854399	9.9	295854	0.2	
435.12961	5975555	22.9	299317	0.4	
437.10897	7544789	29.4	300145	0.5	
437.12997	4476890	16.6	277872	0.3	
437.14533	4354013	16.1	322230	0.3	
439.07634	2777511	9.6	265011	0.2	
439.08815	3549610	12.8	297251	0.2	
439.10350	2476462	8.3	326819	0.2	
439.12453	11475379	45.7	293241	0.8	
439.14576	4538808	16.9	319595	0.3	
441.08255	2899848	10.1	239802	0.2	
441.10393	4551565	17.0	322039	0.3	
441.11910	2653073	9.1	269906	0.2	
441.14019	5176214	19.6	286576	0.4	
441.25275	9182129	36.2	290322	0.6	
443.09848	3690863	13.4	232583	0.3	
443.11957	5555572	21.1	299452	0.4	
443.13475	2979192	10.4	292851	0.2	
443.14065	6237561	24.0	285560	0.4	
443.15598	2558333	8.7	329852	0.2	
445.11408	5449563	20.7	299518	0.4	
445.13526	4329312	16.0	302203	0.3	
445.15035	2786147	9.6	343486	0.2	
447.05685	5564728	20.9	269992	0.4	
447.09325	4081985	14.8	294967	0.3	
447.11438	3778887	13.6	276149	0.3	
447.12969	6476106	24.7	300841	0.4	
449.10891	6456117	24.6	296140	0.4	
449.13008	9012026	35.1	280771	0.6	
449.14533	5053246	18.8	337593	0.3	
451.12458	6982958	26.7	291243	0.5	
451.14564	3250483	11.4	270066	0.2	
451.16104	5078327	18.9	295535	0.3	
453.10386	4777761	17.7	306157	0.3	
453.14026	5054250	18.8	302919	0.3	
455.11957	5284129	19.8	306231	0.4	
455.14058	4458791	16.4	284514	0.3	
455.15585	3319083	11.7	269079	0.2	
457.11414	3433248	12.1	313531	0.2	
457.13503	4758310	17.6	298289	0.3	
459.09342	3270944	11.5	267282	0.2	
459.12966	4463913	16.4	282736	0.3	
459.13539	2493739	8.3	299078	0.2	
459.15078	3445039	12.2	309824	0.2	
461.07266	3858211	13.9	294133	0.3	
461.10905	4058924	14.7	271378	0.3	
461.13009	6682418	25.5	286564	0.5	
461.14542	3234614	11.3	298184	0.2	
463.06704	3002670	10.4	284287	0.2	
463.08815	3181876	11.1	308137	0.2	
463.12459	5767485	21.7	281007	0.4	
465.10393	3206984	11.2	285330	0.2	
465.12497	3045198	10.5	268525	0.2	
465.14021	4799314	17.8	294964	0.3	
467.11949	5899617	22.0	299030	0.4	
467.14063	8844646	33.9	265079	0.6	
467.15583	5174635	19.1	283488	0.4	
467.21342	4373882	15.8	308204	0.3	
469.11397	2803576	9.4	288609	0.2	
469.13517	5371774	19.9	278127	0.4	
471.11450	2696596	9.0	333173	0.2	
471.13565	4092314	14.7	293839	0.3	
471.15064	3637662	12.8	315486	0.2	
473.10903	3213235	11.1	307038	0.2	
473.13015	3656632	12.9	307296	0.3	
473.14526	3263421	11.3	260604	0.2	
473.15108	2720702	9.1	262979	0.2	
475.12456	4738523	17.3	290771	0.3	
475.14580	2588128	8.5	298262	0.2	
477.10380	3250172	11.2	272859	0.2	
477.14023	4065287	14.5	296785	0.3	
479.11960	4174380	15.0	289290	0.3	
479.15581	3785270	13.4	285763	0.3	
481.13522	5278815	19.5	264277	0.4	
481.22902	4002938	14.3	297285	0.3	
483.07804	7829122	29.8	266951	0.5	
483.11436	3547788	12.4	240831	0.2	
483.12995	2838160	9.6	255001	0.2	
483.15077	3269270	11.3	283395	0.2	
485.10900	2520256	8.3	303005	0.2	
485.13027	3226823	11.1	292041	0.2	
485.15117	12212428	47.6	270388	0.8	
485.16627	2575569	8.5	268867	0.2	
485.27897	2988273	10.2	276117	0.2	
487.12444	3453695	12.0	295202	0.2	
487.14571	4035333	14.4	257469	0.3	
487.18213	14953231	58.7	263560	1.0	
488.18552	3238958	11.2	262690	0.2	
489.14017	3311936	11.3	266067	0.2	
491.11945	3553147	12.3	266316	0.2	
491.14075	2824065	9.4	291786	0.2	
493.07763	3781043	13.2	268747	0.3	
493.13507	4450756	15.9	271552	0.3	
493.15626	2490826	8.0	272629	0.2	
495.15072	3143696	10.6	282286	0.2	
495.24471	5874732	21.6	241418	0.4	
497.13008	6493781	24.0	256658	0.4	
499.12470	2620578	8.5	267193	0.2	
499.14568	3063976	10.3	285713	0.2	
503.11958	2787655	9.2	290538	0.2	
503.16169	12459347	47.9	263110	0.9	
505.13517	3706788	12.9	263189	0.3	
507.15067	2673156	8.7	275985	0.2	
509.13021	3998813	14.0	245416	0.3	
511.14585	3667651	12.7	263024	0.3	
515.14048	2781071	9.0	235519	0.2	
515.16171	2791317	9.1	287440	0.2	
515.21344	16346021	62.5	252837	1.1	
516.21656	5041372	17.9	249183	0.3	
517.13499	2805240	9.1	264633	0.2	
517.31704	16608817	63.6	250301	1.1	
518.32049	5549929	19.9	257964	0.4	
523.14529	2719055	8.8	228074	0.2	
527.14062	2688575	8.6	278418	0.2	
533.12993	2959802	9.7	221019	0.2	
533.31202	5583349	20.0	248211	0.4	
537.16147	3153617	10.5	237146	0.2	
539.16128	2602332	8.3	203491	0.2	
541.15626	2917352	9.4	268503	0.2	
547.14604	3002268	9.7	230005	0.2	
571.18212	2825044	8.8	214137	0.2	
