m/z	I	S/N	Res.	I %	
327.07206	3898658	14.5	312658	1.8	
327.08399	3358503	12.3	452815	1.5	
327.08744	32662312	136.2	355522	14.7	
327.10267	10552110	42.7	359119	4.8	
327.10855	6992689	27.6	356773	3.2	
327.12382	19747638	81.6	354539	8.9	
327.13913	3193661	11.6	323232	1.4	
327.16015	2963269	10.6	388721	1.3	
328.01802	2793626	9.9	410132	1.3	
328.02253	3674268	13.6	412486	1.7	
328.05888	5760170	22.4	352280	2.6	
328.07415	6091952	23.8	363466	2.8	
328.09077	7484599	29.7	359696	3.4	
328.09525	10335417	41.8	356639	4.7	
328.10605	3424445	12.5	366642	1.5	
328.11050	4157631	15.6	399133	1.9	
328.12715	4235461	16.0	349889	1.9	
328.13156	2752711	9.7	398940	1.2	
328.99394	3418652	12.5	364855	1.5	
329.03033	11847210	48.1	350438	5.3	
329.04551	5508657	21.3	374037	2.5	
329.05148	3618355	13.4	409221	1.6	
329.06671	19232312	79.4	353127	8.7	
329.08196	13997631	57.2	349449	6.3	
329.08781	5412417	20.9	322329	2.4	
329.10309	33941064	141.6	340199	15.3	
329.11836	10321485	41.7	353092	4.7	
329.13945	11638357	47.3	350241	5.3	
329.15467	2780763	9.8	398380	1.3	
330.05340	3803069	14.1	343833	1.7	
330.06998	3305412	12.0	385201	1.5	
330.07459	5824454	22.7	381718	2.6	
330.08532	3246026	11.8	392093	1.5	
330.08980	8187852	32.7	365800	3.7	
330.10644	7694290	30.6	340023	3.5	
330.11087	4656084	17.7	328191	2.1	
330.14279	2751456	9.7	384879	1.2	
331.04597	7588163	30.1	369270	3.4	
331.05876	3605831	13.3	373722	1.6	
331.06123	12532040	51.0	341143	5.7	
331.06707	26528074	110.2	344588	12.0	
331.07644	3327310	12.1	377040	1.5	
331.08235	22153552	91.7	344171	10.0	
331.09760	17369430	71.5	351998	7.8	
331.10343	3758425	13.9	401962	1.7	
331.11281	3414877	12.5	293925	1.5	
331.11873	27847006	115.8	340591	12.6	
331.13399	7213413	28.6	363045	3.3	
331.15512	4602221	17.5	364310	2.1	
332.06451	3564240	12.9	348347	1.6	
332.06903	7744210	30.3	336561	3.5	
332.07046	3755731	13.7	374124	1.7	
332.08447	2801880	9.8	322699	1.3	
332.08573	3269336	11.7	447785	1.5	
332.09016	4170458	15.5	359159	1.9	
332.10101	3772126	13.8	375896	1.7	
332.10541	6478560	25.1	360817	2.9	
332.12203	5788391	22.2	365469	2.6	
333.02508	3562566	12.9	356268	1.6	
333.03822	2718795	9.4	320665	1.2	
333.04048	8821836	34.8	350623	4.0	
333.05938	3433555	12.4	363468	1.6	
333.06162	9462868	37.5	350070	4.3	
333.07438	2761817	9.6	365008	1.2	
333.07686	19278938	78.4	364518	8.7	
333.09211	5882976	22.6	373807	2.7	
333.09800	18676834	75.9	328852	8.4	
333.11324	15141992	61.2	343114	6.8	
333.13439	9395312	37.2	359904	4.2	
333.14973	4581494	17.2	348731	2.1	
334.04824	4571602	17.1	329780	2.1	
334.08027	4119007	15.2	385298	1.9	
334.08471	7867873	30.9	375793	3.6	
334.10004	3333606	12.0	309078	1.5	
334.10135	3678695	13.4	330558	1.7	
334.10585	2566633	8.8	444549	1.2	
334.11663	3188205	11.4	365720	1.4	
334.12105	4225519	15.7	325236	1.9	
335.01974	5906250	22.7	374559	2.7	
335.03279	2491726	8.5	333644	1.1	
335.04090	3190610	11.4	424220	1.4	
335.05363	2690902	9.3	314470	1.2	
335.05613	14516055	58.6	356693	6.6	
335.07134	5893981	22.6	353183	2.7	
335.07725	8683359	34.2	368503	3.9	
335.09020	3389797	12.2	328799	1.5	
335.09252	23138150	94.5	339119	10.4	
335.09842	3235688	11.6	300271	1.5	
335.10787	6692716	26.0	376261	3.0	
335.11365	13258605	53.3	337830	6.0	
335.12890	11558771	46.2	333991	5.2	
335.15000	2601852	8.9	407634	1.2	
335.16524	3199873	11.4	287928	1.4	
336.02764	3155661	11.2	317559	1.4	
336.05943	3299545	11.8	319984	1.5	
336.06393	7467227	29.2	370228	3.4	
336.07919	4120801	15.2	350413	1.9	
336.08777	2552036	8.7	365575	1.2	
336.09593	4715751	17.7	293779	2.1	
336.10036	6228201	24.0	367995	2.8	
336.11699	3261679	11.7	376642	1.5	
336.13213	3434741	12.4	347236	1.6	
336.99900	4452930	16.6	320776	2.0	
337.03537	9712207	38.5	345887	4.4	
337.04846	2946644	10.3	313688	1.3	
337.05067	2609749	8.9	367902	1.2	
337.05649	3251800	11.6	332574	1.5	
337.06939	3052124	10.8	305032	1.4	
337.07179	20017758	81.5	354108	9.0	
337.08703	8680035	34.2	373103	3.9	
337.09288	10551909	42.0	355188	4.8	
337.10816	23237228	94.9	346124	10.5	
337.11411	3849838	14.1	367352	1.7	
337.12348	4948593	18.7	371774	2.2	
337.12931	7260787	28.3	365821	3.3	
337.14452	7156345	27.9	372533	3.2	
337.94715	2771372	9.6	288118	1.3	
338.00682	3470275	12.5	393958	1.6	
338.04325	4722641	17.7	348733	2.1	
338.05848	3391446	12.2	377379	1.5	
338.07509	3726813	13.6	255348	1.7	
338.07960	8379358	33.0	362592	3.8	
338.09487	4327396	16.1	354746	2.0	
338.11161	4089834	15.1	352961	1.8	
338.11606	5543916	21.2	334384	2.5	
338.95487	17470764	70.9	350307	7.9	
339.01464	11052354	44.1	351224	5.0	
339.02763	2605895	8.9	350712	1.2	
339.05105	14087504	56.8	343207	6.4	
339.06398	3336533	12.0	388171	1.5	
339.06632	7820630	30.6	343206	3.5	
339.07219	5419352	20.6	345110	2.4	
339.08160	2861916	10.0	332489	1.3	
339.08339	2928476	10.3	291718	1.3	
339.08741	29439326	120.7	342459	13.3	
339.09323	3979616	14.6	375626	1.8	
339.10270	9756004	38.7	339069	4.4	
339.10852	8777062	34.6	356574	4.0	
339.12381	19146092	77.8	346561	8.6	
339.13898	3260786	11.7	354399	1.5	
339.14496	2704756	9.3	378890	1.2	
339.16018	3766650	13.8	401113	1.7	
339.95827	2621608	9.0	378098	1.2	
340.02247	4179649	15.5	362508	1.9	
340.05434	3384013	12.2	366311	1.5	
340.05884	5586639	21.3	324913	2.5	
340.07411	5986005	23.0	351843	2.7	
340.09077	5812955	22.3	287593	2.6	
340.09523	10442460	41.6	361893	4.7	
340.11047	4608738	17.3	341911	2.1	
340.12718	4385513	16.3	337738	2.0	
340.13174	3712746	13.5	387153	1.7	
340.99396	8470576	33.4	366500	3.8	
341.03030	12191806	48.9	345702	5.5	
341.04317	2482243	8.4	407456	1.1	
341.04562	3744836	13.7	332775	1.7	
341.06668	17307724	70.2	332948	7.8	
341.08194	12601426	50.6	336273	5.7	
341.08779	7610452	29.8	326531	3.4	
341.10308	36010072	148.1	341073	16.3	
341.10893	55269468	228.3	336169	25.0	
341.11061	2951260	10.4	698847	1.3	
341.11833	9791583	38.9	323964	4.4	
341.12414	5502050	21.0	331656	2.5	
341.13945	13244519	53.2	334828	6.0	
342.03368	2596793	8.9	287631	1.2	
342.03817	2646458	9.1	379792	1.2	
342.05343	3088832	10.9	361778	1.4	
342.07009	3085766	10.9	395364	1.4	
342.07450	7199176	28.1	340809	3.3	
342.08534	2876876	10.0	359048	1.3	
342.08978	5832142	22.4	328365	2.6	
342.10643	6961620	27.1	344050	3.1	
342.11085	9599446	38.1	324627	4.3	
342.11228	6842838	26.6	293124	3.1	
342.12613	3583452	13.0	315733	1.6	
342.14290	2897378	10.1	359413	1.3	
343.00955	10476328	41.1	359218	4.7	
343.04594	9104181	35.4	333357	4.1	
343.05890	2841402	9.7	362016	1.3	
343.06120	10423099	40.8	354287	4.7	
343.07828	2507586	8.4	420648	1.1	
343.08232	25533252	102.8	347547	11.5	
343.09760	15670089	62.4	333142	7.1	
343.10349	6347595	24.1	369411	2.9	
343.11277	3116879	10.9	340200	1.4	
343.11872	32414544	131.1	338375	14.6	
343.13396	7664471	29.5	388110	3.5	
343.15511	6476639	24.7	348262	2.9	
344.05373	3449008	12.2	349510	1.6	
344.06900	6172853	23.4	293675	2.8	
344.08412	2869435	9.9	337973	1.3	
344.08578	4491452	16.5	366227	2.0	
344.09019	8332477	32.3	371300	3.8	
344.10097	3813569	13.7	385669	1.7	
344.10544	7296195	28.0	341137	3.3	
344.12207	7476425	28.8	346745	3.4	
344.12656	4584651	16.9	387297	2.1	
345.02517	3218971	11.3	328481	1.5	
345.04048	5891617	22.3	352771	2.7	
345.06161	10425897	40.9	348078	4.7	
345.07455	2775598	9.5	297538	1.3	
345.07688	15814190	63.0	333291	7.1	
345.08023	2522672	8.4	396415	1.1	
345.08263	2868529	9.9	256757	1.3	
345.09213	5545524	20.8	341803	2.5	
345.09798	29171254	117.7	328444	13.2	
345.11322	15244860	60.6	323039	6.9	
345.11909	2854462	9.8	390487	1.3	
345.13437	16731716	66.7	356386	7.6	
345.14960	5326410	19.9	372562	2.4	
345.17078	2629713	8.9	367053	1.2	
345.99668	3648390	13.1	362047	1.6	
346.04826	5018521	18.7	316619	2.3	
346.06936	2986913	10.3	383326	1.3	
346.08022	3888037	14.0	300564	1.8	
346.08467	7354279	28.3	336554	3.3	
346.09984	3066796	10.7	310856	1.4	
346.10133	6178733	23.4	331076	2.8	
346.10580	5177263	19.3	378808	2.3	
346.11663	4339635	15.9	380393	2.0	
346.12107	4936628	18.3	345734	2.2	
346.13765	3666874	13.1	337267	1.7	
347.01964	3902723	14.1	371919	1.8	
347.03280	2874632	9.9	333583	1.3	
347.04090	2916107	10.0	314392	1.3	
347.05376	3034383	10.5	381247	1.4	
347.05612	12345616	48.7	328869	5.6	
347.07145	3561750	12.7	358596	1.6	
347.07726	26640664	107.4	332234	12.0	
347.09251	22823198	91.7	339164	10.3	
347.09838	3259680	11.5	367954	1.5	
347.10774	6011172	22.7	364470	2.7	
347.11362	21913894	88.0	339402	9.9	
347.12887	13549867	53.7	336901	6.1	
347.14998	7205171	27.6	369084	3.3	
347.16527	3250489	11.4	378335	1.5	
348.02748	3459705	12.3	396091	1.6	
348.06393	6859399	26.2	326768	3.1	
348.08063	4540045	16.7	338286	2.0	
348.08506	2503823	8.4	383999	1.1	
348.09587	5156499	19.2	337734	2.3	
348.10034	7484052	28.8	349415	3.4	
348.11698	5058203	18.8	307341	2.3	
348.13225	3399328	12.0	324878	1.5	
349.03533	7683055	29.6	343171	3.5	
349.04839	3785716	13.6	360940	1.7	
349.05647	4961271	18.4	371492	2.2	
349.06936	3161595	11.0	275801	1.4	
349.07180	16598012	66.2	322967	7.5	
349.08704	8051714	31.1	332676	3.6	
349.09292	13349892	52.8	317539	6.0	
349.09473	6497285	24.7	306044	2.9	
349.10813	21636106	86.8	334209	9.8	
349.12340	5691408	21.4	327561	2.6	
349.12929	11822098	46.6	327706	5.3	
349.14451	8442903	32.7	333543	3.8	
350.04324	4522340	16.6	348359	2.0	
350.07519	2737520	9.3	335808	1.2	
350.07960	8617329	33.4	342220	3.9	
350.09486	3914103	14.1	356447	1.8	
350.11148	5053821	18.8	354087	2.3	
350.11602	5725567	21.6	337694	2.6	
350.14780	2670986	9.0	361790	1.2	
351.01465	8103627	31.3	343973	3.7	
351.05102	12973784	51.3	334969	5.9	
351.06401	3155677	11.0	351729	1.4	
351.06631	5617374	21.1	351553	2.5	
351.07213	5658336	21.3	349765	2.6	
351.08501	3589861	12.8	277371	1.6	
351.08740	23111398	92.9	323925	10.4	
351.10265	9326315	36.3	326271	4.2	
351.10848	12183277	48.1	329120	5.5	
351.11044	2513134	8.4	294524	1.1	
351.12379	19834610	79.4	330816	9.0	
351.13910	3895033	14.1	318673	1.8	
351.14500	4332283	15.8	389706	2.0	
351.16017	3816192	13.7	396888	1.7	
352.02261	3254334	11.4	368566	1.5	
352.05886	5058636	18.8	353506	2.3	
352.07404	4241489	15.5	339074	1.9	
352.09081	4289623	15.7	322919	1.9	
352.09524	7172185	27.5	340751	3.2	
352.10601	2805853	9.6	360172	1.3	
352.11053	4498527	16.5	357156	2.0	
352.12719	4370533	16.0	316258	2.0	
352.13160	4745318	17.5	328634	2.1	
352.99388	6107556	23.1	340590	2.8	
353.03031	11622833	45.8	351135	5.2	
353.04326	4463030	16.4	337038	2.0	
353.06432	2643902	8.9	284968	1.2	
353.06670	14858686	59.0	325154	6.7	
353.07978	2517955	8.4	313151	1.1	
353.08193	10017220	39.2	343269	4.5	
353.08777	7121350	27.3	352713	3.2	
353.10305	29305292	118.3	329587	13.2	
353.11827	9974225	39.0	335351	4.5	
353.12412	8335828	32.3	317443	3.8	
353.13944	13363673	52.9	332928	6.0	
353.15472	3206623	11.2	341742	1.4	
354.03818	3984164	14.4	330275	1.8	
354.05339	3584809	12.8	393237	1.6	
354.06995	2941743	10.1	281100	1.3	
354.07452	7516977	28.9	350935	3.4	
354.08977	6148919	23.3	341785	2.8	
354.10643	5481277	20.6	333846	2.5	
354.11093	8532798	33.1	333229	3.9	
354.12629	3194692	11.2	274906	1.4	
354.14278	2794314	9.5	359145	1.3	
355.00952	11201672	43.3	337743	5.1	
355.04594	9854101	37.9	330417	4.4	
355.05883	3417242	11.9	272182	1.5	
355.06120	6317211	23.6	317189	2.9	
355.08233	22219938	87.8	325711	10.0	
355.09759	13999272	54.6	334307	6.3	
355.10343	7439531	28.1	346057	3.4	
355.11293	2586798	8.5	247077	1.2	
355.11871	30338224	120.5	325358	13.7	
355.13390	7003318	26.4	336671	3.2	
355.13990	2668728	8.9	329247	1.2	
355.15507	7187646	27.1	318384	3.2	
356.05375	3076615	10.5	293822	1.4	
356.06897	6151693	22.9	327773	2.8	
356.08566	4712979	17.1	339998	2.1	
356.09015	8566292	32.7	305751	3.9	
356.10090	3800600	13.4	307135	1.7	
356.10545	6022682	22.4	323903	2.7	
356.12208	5193248	19.1	356215	2.3	
356.12657	5871138	21.8	334047	2.7	
356.15844	2736173	9.1	323970	1.2	
357.02515	8402794	32.0	315089	3.8	
357.04037	3310448	11.5	346756	1.5	
357.06160	10911608	42.1	332025	4.9	
357.07456	3566461	12.5	315282	1.6	
357.07684	12185469	47.3	345826	5.5	
357.08272	3590016	12.6	351822	1.6	
357.09223	3481475	12.1	303758	1.6	
357.09798	31297414	124.4	323860	14.1	
357.11323	14106507	55.0	323067	6.4	
357.11915	5269389	19.4	340555	2.4	
357.13436	22630290	89.4	329414	10.2	
357.14956	5324696	19.6	324041	2.4	
357.17057	3104160	10.6	320444	1.4	
358.04830	4186337	15.0	376855	1.9	
358.06934	2780393	9.3	370346	1.3	
358.08012	2607340	8.6	286956	1.2	
358.08469	7231726	27.3	339361	3.3	
358.10128	5524724	20.4	302608	2.5	
358.10579	8747254	33.4	324547	3.9	
358.11659	3498234	12.2	375910	1.6	
358.12102	4226300	15.2	266856	1.9	
358.13766	4952322	18.1	337701	2.2	
359.04104	3594828	12.6	329783	1.6	
359.05386	2629200	8.7	217246	1.2	
359.05614	8137297	30.9	347131	3.7	
359.07137	3058263	10.4	332465	1.4	
359.07724	15303257	59.8	322226	6.9	
359.09247	17187422	67.5	324361	7.8	
359.09838	6953569	26.2	333006	3.1	
359.10776	4774500	17.4	275907	2.2	
359.11362	32502374	129.3	315026	14.7	
359.12889	11940460	46.3	324993	5.4	
359.15000	12022387	46.6	321796	5.4	
359.16538	2783865	9.3	310956	1.3	
360.06396	5393345	19.9	358399	2.4	
360.08505	3843017	13.6	341168	1.7	
360.09573	2893773	9.8	333991	1.3	
360.10034	6355919	23.7	309928	2.9	
360.11696	5880789	21.8	313420	2.7	
360.12140	3850198	13.6	358183	1.7	
360.13659	3209180	11.0	319410	1.4	
361.03541	5565732	20.6	324937	2.5	
361.04829	2641193	8.8	387695	1.2	
361.05654	3869996	13.7	354290	1.7	
361.06933	2681136	8.9	282415	1.2	
361.07176	12530993	48.7	315289	5.7	
361.08702	4889911	17.8	340678	2.2	
361.09289	17380664	68.2	323749	7.8	
361.10814	18646334	73.3	330359	8.4	
361.11408	2694465	9.0	301775	1.2	
361.12336	4598084	16.6	328262	2.1	
361.12925	17659206	69.4	323362	8.0	
361.14455	8639820	33.0	337062	3.9	
361.16577	4052307	14.4	315658	1.8	
362.04319	3841684	13.6	323917	1.7	
362.07505	3312287	11.5	319078	1.5	
362.07961	7220897	27.2	367576	3.3	
362.09485	4258471	15.3	250669	1.9	
362.10063	3274408	11.3	333689	1.5	
362.11153	5133997	18.8	340248	2.3	
362.11597	5463726	20.1	310297	2.5	
362.13266	3588788	12.6	330260	1.6	
362.13714	2641590	8.8	392724	1.2	
363.01467	3884022	13.8	377719	1.8	
363.02765	3311611	11.5	353437	1.5	
363.05101	8835075	33.7	331307	4.0	
363.06402	2751496	9.2	355764	1.2	
363.06631	4116489	14.7	359163	1.9	
363.07219	6645771	24.9	344654	3.0	
363.08509	3144720	10.8	263558	1.4	
363.08738	18257936	71.8	303158	8.2	
363.09083	4066322	14.5	339092	1.8	
363.10268	7538710	28.5	326269	3.4	
363.10853	15910936	62.3	324701	7.2	
363.12378	16742430	65.7	325420	7.6	
363.13899	3800099	13.4	345615	1.7	
363.14489	7497765	28.3	341824	3.4	
363.16016	4702251	17.1	363638	2.1	
364.02235	3127653	10.7	365996	1.4	
364.05894	4290931	15.4	354213	1.9	
364.07408	3562872	12.5	338619	1.6	
364.09086	3804542	13.4	319588	1.7	
364.09527	6664576	25.0	325929	3.0	
364.11051	3377541	11.7	311401	1.5	
364.12709	4499852	16.2	342436	2.0	
364.13151	4314509	15.5	361419	1.9	
365.03030	8178389	31.1	344361	3.7	
365.04326	3683034	13.0	344791	1.7	
365.06429	2889953	9.7	262427	1.3	
365.06672	14047970	54.8	330614	6.3	
365.07969	2490599	8.1	324169	1.1	
365.08191	7783144	29.5	314960	3.5	
365.08773	7946986	30.2	310278	3.6	
365.08976	3180778	10.9	231769	1.4	
365.09736	2706157	9.0	248042	1.2	
365.10306	22190832	87.6	328472	10.0	
365.10898	2772209	9.3	288648	1.3	
365.11830	7287541	27.5	316276	3.3	
365.12421	10126071	38.9	302223	4.6	
365.13947	12520188	48.6	306817	5.7	
365.15459	2900226	9.8	289743	1.3	
365.17577	2741002	9.1	360455	1.2	
366.03813	3428420	11.9	369128	1.5	
366.07004	2858576	9.6	323307	1.3	
366.07447	5510226	20.3	315077	2.5	
366.08973	4571223	16.5	328317	2.1	
366.10647	4610141	16.7	276968	2.1	
366.11091	6706271	25.1	309695	3.0	
366.12156	2676835	8.9	355710	1.2	
366.12600	3475556	12.1	327677	1.6	
366.14278	2819178	9.5	280707	1.3	
366.14730	3144812	10.8	360424	1.4	
367.00956	6395303	23.5	316007	2.9	
367.04597	10132916	38.3	328509	4.6	
367.05876	3188152	10.8	385808	1.4	
367.06113	5483961	19.9	332643	2.5	
367.06705	2527675	8.1	353242	1.1	
367.08229	18095552	69.9	305819	8.2	
367.09760	12213702	46.6	327571	5.5	
367.10339	8535497	32.0	295303	3.9	
367.10530	7849418	29.2	308285	3.5	
367.11310	2597324	8.4	307684	1.2	
367.11872	22019534	85.4	326153	9.9	
367.13400	6929876	25.6	348942	3.1	
367.13989	4848086	17.3	331696	2.2	
367.15511	7949788	29.6	320326	3.6	
368.05376	2926371	9.7	397582	1.3	
368.06910	3684137	12.7	355768	1.7	
368.08557	3470127	11.9	297707	1.6	
368.09018	6754097	24.9	313759	3.0	
368.10094	2524981	8.1	444537	1.1	
368.10537	5067574	18.2	311665	2.3	
368.12213	5322556	19.2	314230	2.4	
368.12650	5334846	19.3	288529	2.4	
369.02521	7202950	26.7	327597	3.3	
369.03815	3548299	12.2	314535	1.6	
369.06159	12525715	47.8	321719	5.7	
369.07449	3745944	13.0	312483	1.7	
369.07684	10616985	40.2	332999	4.8	
369.08280	3972251	13.9	324699	1.8	
369.09221	3625118	12.5	287319	1.6	
369.09801	25829536	100.6	335464	11.7	
369.11324	12435622	47.4	330723	5.6	
369.11909	6863016	25.3	335818	3.1	
369.13438	20947118	81.2	316197	9.5	
369.14957	5629107	20.4	310395	2.5	
369.17079	4767931	17.0	372362	2.2	
370.04827	3467771	11.9	342109	1.6	
370.06939	4589059	16.3	343804	2.1	
370.08036	2708487	8.9	288141	1.2	
370.08464	6867465	25.3	311775	3.1	
370.10143	3839503	13.3	277131	1.7	
370.10581	8139281	30.4	316062	3.7	
370.11669	3887636	13.5	316525	1.8	
370.12109	4545046	16.1	346818	2.1	
370.13777	4088348	14.3	278706	1.8	
370.14224	2957854	9.8	359099	1.3	
371.00447	3417945	11.7	344616	1.5	
371.04088	8741734	32.8	345575	3.9	
371.05379	2982763	9.9	355201	1.3	
371.05608	6845292	25.3	337886	3.1	
371.07140	2847089	9.4	308098	1.3	
371.07724	13685619	52.4	323273	6.2	
371.09248	13521785	51.7	311458	6.1	
371.09838	5817211	21.2	350167	2.6	
371.10782	4283263	15.1	267349	1.9	
371.11363	31228800	122.0	302147	14.1	
371.12887	11400070	43.3	297667	5.1	
371.13473	4404105	15.6	294052	2.0	
371.14999	14746510	56.6	307310	6.7	
371.16524	3240852	11.0	379911	1.5	
372.06392	4557020	16.2	346795	2.1	
372.08050	3456226	11.8	204270	1.6	
372.08510	4887780	17.5	308118	2.2	
372.09583	3562728	12.2	313136	1.6	
372.10026	6724842	24.8	329517	3.0	
372.11704	5940464	21.7	266476	2.7	
372.12145	8611057	32.3	339553	3.9	
372.13224	2483445	8.0	384262	1.1	
372.13660	2531063	8.1	346339	1.1	
372.15339	3262717	11.1	362777	1.5	
373.02002	3105338	10.4	368424	1.4	
373.03539	3644992	12.6	304028	1.6	
373.04843	3059781	10.2	284623	1.4	
373.05649	6653512	24.5	329957	3.0	
373.06941	3674700	12.7	244528	1.7	
373.07174	12072525	46.0	313682	5.5	
373.08701	4822611	17.2	309236	2.2	
373.09288	18875988	73.0	321670	8.5	
373.10817	18237018	70.4	326086	8.2	
373.11406	5381725	19.5	333469	2.4	
373.12341	3768928	13.1	280174	1.7	
373.12929	33711716	131.8	311735	15.2	
373.14454	8990312	33.8	320038	4.1	
373.16554	5009008	18.0	315560	2.3	
374.04316	3179441	10.7	339413	1.4	
374.07525	2691005	8.8	295617	1.2	
374.07953	6664127	24.5	291297	3.0	
374.09628	2910149	9.6	251659	1.3	
374.10077	5372870	19.4	297822	2.4	
374.11141	4986826	17.9	309620	2.3	
374.11602	5408716	19.6	298407	2.4	
374.13267	7036882	26.0	305813	3.2	
374.13713	4614100	16.4	322422	2.1	
375.01464	2887957	9.6	383409	1.3	
375.05101	8429859	31.5	332284	3.8	
375.06629	2907432	9.6	322637	1.3	
375.07223	6992171	25.8	331544	3.2	
375.08494	4072751	14.3	287978	1.8	
375.08740	17680688	68.2	316358	8.0	
375.10266	7344438	27.2	279011	3.3	
375.10853	20130104	77.9	314987	9.1	
375.12377	17267006	66.6	310622	7.8	
375.13903	3593539	12.4	277355	1.6	
375.14492	15456581	59.4	320169	7.0	
375.16013	6269259	23.0	327945	2.8	
376.05884	4356757	15.4	323766	2.0	
376.07417	2904219	9.6	316640	1.3	
376.08011	3361437	11.4	392742	1.5	
376.09075	3816097	13.2	334115	1.7	
376.09526	7068323	26.1	339693	3.2	
376.10607	2838694	9.4	272596	1.3	
376.11193	4198057	14.8	251412	1.9	
376.11615	3610282	12.4	294716	1.6	
376.12715	4786862	17.1	311746	2.2	
376.13154	3734192	12.9	291885	1.7	
376.14818	3288758	11.1	327885	1.5	
377.03028	5952507	21.7	308151	2.7	
377.04329	3078655	10.3	286540	1.4	
377.05143	3926018	13.7	321814	1.8	
377.06667	11619336	44.2	292340	5.2	
377.08203	7244814	26.8	304936	3.3	
377.08782	32050192	125.2	305247	14.5	
377.10044	3016724	10.1	259426	1.4	
377.10304	21523478	83.5	309128	9.7	
377.10901	2955799	9.8	298437	1.3	
377.11827	7212059	26.7	328255	3.3	
377.12418	15948829	61.4	317457	7.2	
377.13942	14023714	53.7	318613	6.3	
377.16054	4430891	15.7	360720	2.0	
378.03809	3193198	10.8	311290	1.4	
378.07004	3096954	10.4	334807	1.4	
378.07457	4818299	17.2	321563	2.2	
378.09127	5318018	19.2	250718	2.4	
378.10643	4504967	16.0	316704	2.0	
378.11090	6739337	24.8	334278	3.0	
378.14272	2636180	8.6	340030	1.2	
378.14729	2773398	9.1	330946	1.3	
379.00959	3489492	11.9	343401	1.6	
379.04588	9215714	34.6	336403	4.2	
379.05892	3991271	13.9	261216	1.8	
379.06119	3353319	11.4	351234	1.5	
379.06481	2556649	8.2	384520	1.2	
379.06729	3004138	10.0	358350	1.4	
379.07980	3928814	13.7	288086	1.8	
379.08237	16080623	61.9	320883	7.3	
379.09758	9031413	33.9	318950	4.1	
379.10345	9783031	36.9	295674	4.4	
379.11868	20885244	80.9	309478	9.4	
379.13392	6635266	24.4	333922	3.0	
379.13983	9303812	35.0	321280	4.2	
379.15504	9031434	33.9	333714	4.1	
380.01731	2523209	8.1	281538	1.1	
380.05379	2814038	9.3	297798	1.3	
380.06900	3372124	11.5	357566	1.5	
380.08566	3190882	10.8	351411	1.4	
380.09014	6420580	23.6	317466	2.9	
380.10540	4873322	17.4	302284	2.2	
380.12209	4131952	14.5	344780	1.9	
380.12654	4380785	15.5	308043	2.0	
381.02517	7791038	28.5	334086	3.5	
381.03821	3149251	10.4	349310	1.4	
381.06163	9740748	36.1	332280	4.4	
381.07453	5296593	18.8	306771	2.4	
381.07687	7315922	26.6	344392	3.3	
381.08266	4371924	15.2	322830	2.0	
381.09232	3452375	11.6	149881	1.6	
381.09586	3029465	9.9	214342	1.4	
381.09798	19546586	74.2	308619	8.8	
381.11321	10805727	40.2	309971	4.9	
381.11910	8215009	30.1	303196	3.7	
381.13434	17900006	67.8	307695	8.1	
381.14963	4828653	16.9	318983	2.2	
381.15554	3092975	10.2	330427	1.4	
381.17082	4708852	16.5	339646	2.1	
382.06491	2716480	8.7	341271	1.2	
382.06950	4199234	14.5	365785	1.9	
382.08463	6144840	22.1	326808	2.8	
382.10133	3818318	13.0	256221	1.7	
382.10576	7140176	25.9	309668	3.2	
382.11662	2879316	9.3	315011	1.3	
382.12100	4097877	14.1	334339	1.9	
382.13776	4311900	14.9	339775	1.9	
382.14218	4425565	15.4	339432	2.0	
383.04080	6720684	24.3	320260	3.0	
383.05393	3828912	13.0	303601	1.7	
383.05604	3861681	13.2	265784	1.7	
383.06506	5239989	18.5	356690	2.4	
383.07726	11871417	44.4	328305	5.4	
383.09019	3620542	12.2	241356	1.6	
383.09251	10896575	40.6	321588	4.9	
383.09842	4822209	16.9	322821	2.2	
383.10784	3566788	12.0	204471	1.6	
383.11360	22025414	83.9	317448	9.9	
383.11948	9561289	35.4	322510	4.3	
383.12885	9184460	33.9	313152	4.1	
383.13476	5450959	19.4	290175	2.5	
383.14997	13624532	51.2	319750	6.2	
383.16521	3310810	11.0	329506	1.5	
383.18640	2615522	8.3	249540	1.2	
384.04880	2741795	8.8	323932	1.2	
384.06389	3758633	12.8	321903	1.7	
384.08495	4310577	14.9	294719	1.9	
384.09604	2874933	9.3	345915	1.3	
384.10034	5295671	18.7	351236	2.4	
384.11694	5357117	19.0	296495	2.4	
384.12141	5815871	20.8	325378	2.6	
384.13213	3111490	10.2	360444	1.4	
384.13666	2681412	8.6	314910	1.2	
385.01991	2819470	9.1	225282	1.3	
385.03532	2933652	9.5	267130	1.3	
385.05651	6664092	24.1	299010	3.0	
385.06945	2787745	9.0	244128	1.3	
385.07174	8548258	31.4	315833	3.9	
385.08725	3449768	11.6	240268	1.6	
385.09289	17135530	64.8	315555	7.7	
385.10814	13785007	51.8	316407	6.2	
385.11403	4919218	17.3	340768	2.2	
385.12345	4556725	15.9	235501	2.1	
385.12927	23074744	88.0	301332	10.4	
385.14456	8765373	32.3	306790	4.0	
385.16562	5795781	20.7	291624	2.6	
385.18078	2976715	9.7	329500	1.3	
386.07967	4854044	17.0	317451	2.2	
386.09637	4053282	13.9	254644	1.8	
