m/z	I	S/N	Res.	I %	
349.09288	11669278	49.2	361735	6.0	
349.09489	3215135	12.1	297858	1.6	
349.12932	6752038	27.6	386679	3.4	
349.27479	2517827	9.1	381225	1.3	
349.97813	2551246	9.2	359184	1.3	
350.10072	5300199	21.3	364437	2.7	
350.20980	2508284	9.0	343025	1.3	
351.07211	3215526	12.1	334501	1.6	
351.08738	3740841	14.4	339925	1.9	
351.10852	10530989	44.2	352888	5.4	
351.14489	2816180	10.4	376031	1.4	
351.21772	2633923	9.6	414565	1.3	
352.11644	4711795	18.7	347251	2.4	
352.22557	3121544	11.7	353607	1.6	
353.06676	3766827	14.5	368711	1.9	
353.08780	6056495	24.6	352914	3.1	
353.10305	10228274	42.9	357827	5.2	
353.12420	5294646	21.2	374652	2.7	
353.23332	4342348	17.1	390691	2.2	
353.26981	2888275	10.7	373189	1.5	
353.34249	15794784	67.3	355962	8.1	
354.07462	2754286	10.1	399990	1.4	
354.09555	3383026	12.8	392925	1.7	
354.11094	3141365	11.8	415338	1.6	
354.24108	3948302	15.3	331038	2.0	
354.34583	3079970	11.5	361748	1.6	
355.08230	12936111	54.3	356118	6.6	
355.10347	6464436	26.1	347679	3.3	
355.11870	18265014	77.5	348979	9.3	
355.24898	9577423	39.7	358280	4.9	
355.28538	8106967	33.3	370461	4.1	
356.08575	2966639	10.9	365634	1.5	
356.09017	4152432	16.1	385379	2.1	
356.11132	3310708	12.4	411756	1.7	
356.12209	3333238	12.5	358851	1.7	
357.06153	3197225	11.9	335659	1.6	
357.09797	17569072	74.4	344293	9.0	
357.11899	3666228	14.0	373873	1.9	
357.13437	5360951	21.3	362899	2.7	
357.26462	5924175	23.8	385496	3.0	
358.06941	3431911	12.9	376803	1.8	
358.10134	3328493	12.5	403643	1.7	
358.10580	5991918	24.1	342935	3.1	
359.06278	2529954	9.0	320011	1.3	
359.07725	9168549	37.9	347165	4.7	
359.09837	4714153	18.5	363321	2.4	
359.11360	21305004	90.7	336361	10.9	
359.15002	3285683	12.3	346029	1.7	
360.08507	6178658	24.9	348826	3.2	
360.11697	4008808	15.5	389865	2.0	
360.12143	3277673	12.3	329327	1.7	
361.09290	14694430	61.9	347686	7.5	
361.11396	2506786	8.9	389364	1.3	
361.12928	7426085	30.3	353448	3.8	
361.20478	4593715	18.0	350478	2.3	
362.09628	2547928	9.1	358303	1.3	
362.10075	5210329	20.7	346943	2.7	
362.26739	9165048	37.9	341122	4.7	
363.07209	3954061	15.2	312672	2.0	
363.10857	12368276	51.8	354031	6.3	
364.11192	2753101	10.0	367630	1.4	
364.11641	3707470	14.1	345047	1.9	
365.08785	5583617	22.3	349191	2.9	
365.10308	3437315	13.0	352256	1.8	
365.12419	6800135	27.6	339527	3.5	
366.09562	3181498	11.8	395198	1.6	
367.08230	5559407	22.0	338322	2.8	
367.10346	8316018	33.9	336922	4.2	
367.11872	20593780	86.7	332799	10.5	
367.13978	2669689	9.5	291876	1.4	
367.28543	2504852	8.8	306845	1.3	
367.35815	51362976	219.3	333736	26.2	
368.09017	4200743	16.1	374393	2.1	
368.11120	4225323	16.2	316569	2.2	
368.12209	5197101	20.4	353229	2.7	
368.36150	13905240	57.9	340567	7.1	
369.09797	10034655	41.3	332984	5.1	
369.11909	5119459	20.1	334486	2.6	
369.13437	4154853	15.9	347569	2.1	
369.22827	2819575	10.2	364370	1.4	
369.26453	2467325	8.7	346646	1.3	
369.30103	19348996	81.4	326759	9.9	
369.36492	2465296	8.6	377095	1.3	
370.10580	4945559	19.3	369972	2.5	
370.12699	3112603	11.4	374792	1.6	
370.30439	4124347	15.8	355492	2.1	
371.07725	6973256	28.1	341193	3.6	
371.09837	3859276	14.7	366008	2.0	
371.11363	16596814	69.5	329402	8.5	
371.15000	3141461	11.6	376573	1.6	
371.24386	3210086	11.9	341985	1.6	
372.08510	4308992	16.6	329835	2.2	
372.11699	3531781	13.2	307138	1.8	
372.12150	4722694	18.4	336879	2.4	
373.09287	15012023	62.7	328916	7.7	
373.11401	4039867	15.4	342054	2.1	
373.12931	12394686	51.4	326715	6.3	
373.25958	3840213	14.6	360522	2.0	
374.09627	2579822	9.1	394364	1.3	
374.10077	7055727	28.4	329316	3.6	
375.07215	4070944	15.6	335382	2.1	
375.10853	14451238	60.3	316162	7.4	
375.14493	9026093	36.9	324085	4.6	
376.07999	2839256	10.3	342481	1.5	
376.11205	2939102	10.7	305522	1.5	
376.11633	5290718	20.8	334374	2.7	
377.08781	9692048	39.8	339976	5.0	
377.10302	2555795	9.0	317385	1.3	
377.10901	2568084	9.1	364692	1.3	
377.12418	17396630	73.0	308938	8.9	
377.16058	2563997	9.1	374913	1.3	
378.09571	4139080	15.9	330294	2.1	
378.12752	3307598	12.3	327181	1.7	
378.13203	2654287	9.5	352839	1.4	
379.10342	9426177	38.6	332716	4.8	
379.13990	4750600	18.5	342622	2.4	
380.11126	4724154	18.4	335589	2.4	
380.97659	3056218	11.1	349407	1.6	
381.08274	2799213	10.0	363445	1.4	
381.09798	8543856	34.5	338530	4.4	
381.11912	6069876	23.9	353823	3.1	
381.13439	2906743	10.4	391587	1.5	
381.31629	26134168	109.5	326649	13.3	
381.33731	3383964	12.5	329809	1.7	
381.36953	2740898	9.7	449153	1.4	
381.37381	35112612	147.8	323099	17.9	
382.10580	3137322	11.4	347931	1.6	
382.31961	7657298	30.7	316943	3.9	
382.37713	10192732	41.5	332942	5.2	
383.07725	3396574	12.5	333980	1.7	
383.09830	3882978	14.6	317982	2.0	
383.11362	19236838	80.1	319800	9.8	
383.13467	3539945	13.1	371998	1.8	
383.28028	4431876	16.9	358728	2.3	
383.31668	23570442	98.5	323972	12.0	
383.38058	2501655	8.7	349532	1.3	
384.08498	3528858	13.1	350275	1.8	
384.10621	3446942	12.7	364138	1.8	
384.11697	3246240	11.9	405679	1.7	
384.12144	3415201	12.6	355880	1.7	
384.32001	6435014	25.5	340899	3.3	
385.09291	23136598	96.7	320084	11.8	
385.11403	5120346	19.9	327401	2.6	
385.12928	18221404	75.7	323353	9.3	
386.09623	4094482	15.5	367761	2.1	
386.10075	4526611	17.3	349281	2.3	
386.13263	3971609	15.0	316100	2.0	
386.13712	2595354	9.1	280818	1.3	
387.07227	2912970	10.5	361471	1.5	
387.10854	18352850	76.3	316615	9.4	
387.12963	2836181	10.1	360555	1.4	
387.14487	6615768	26.2	328697	3.4	
388.07994	2852745	10.2	348915	1.5	
388.11190	3110799	11.3	353264	1.6	
388.11641	5702544	22.3	311644	2.9	
388.28304	2612144	9.2	339461	1.3	
389.08783	7316553	29.2	308870	3.7	
389.10904	2870349	10.3	292466	1.5	
389.12419	13917264	57.4	318957	7.1	
389.16055	3876951	14.6	330265	2.0	
390.09117	2515209	8.8	339977	1.3	
390.09565	4174090	15.8	338711	2.1	
390.12753	2859280	10.2	319972	1.5	
390.13198	3561745	13.2	305424	1.8	
390.29865	3024177	10.9	325619	1.5	
391.10343	9350604	37.9	338001	4.8	
391.13990	8168915	32.9	306390	4.2	
392.11129	5619343	22.0	310967	2.9	
393.08273	3318604	12.2	361986	1.7	
393.09808	2828111	10.1	360380	1.4	
393.11910	13225811	54.4	310133	6.8	
393.15542	2901338	10.4	263107	1.5	
394.12261	2505752	8.7	361136	1.3	
394.12695	3262489	11.9	339180	1.7	
395.07730	2615509	9.1	355456	1.3	
395.09835	6709465	26.3	328140	3.4	
395.11364	5775580	22.4	326717	2.9	
395.13477	4829408	18.4	315531	2.5	
395.31647	2685188	9.4	321197	1.4	
395.38945	34984212	145.6	308723	17.9	
395.39102	2838803	10.0	387587	1.4	
396.08509	2536861	8.7	324649	1.3	
396.10623	4227490	15.9	318984	2.2	
396.12152	2489765	8.5	362437	1.3	
396.14265	2577833	8.9	319563	1.3	
396.30341	4485577	17.0	308364	2.3	
396.39279	10592731	42.7	317475	5.4	
397.09294	5724775	22.2	325422	2.9	
397.11401	6398572	25.0	332801	3.3	
397.12933	7475823	29.6	311251	3.8	
397.15035	2773619	9.7	281555	1.4	
397.31120	2686611	9.4	354067	1.4	
397.33234	40817304	170.2	310816	20.8	
398.10078	3803955	14.1	341559	1.9	
398.13260	2871097	10.2	324634	1.5	
398.31896	2979679	10.6	288958	1.5	
398.33567	10027874	40.3	316923	5.1	
399.10855	11252736	45.5	297942	5.7	
399.12972	4922372	18.8	303156	2.5	
399.14498	5168135	19.8	323209	2.6	
400.11187	2893518	10.2	281664	1.5	
400.11635	5416143	20.9	303836	2.8	
401.08777	6286744	24.6	323935	3.2	
401.10899	2730396	9.6	279092	1.4	
401.12420	19649952	80.9	311417	10.0	
401.16054	5649831	21.9	311857	2.9	
401.30613	7261637	28.7	327371	3.7	
402.09573	3792490	14.0	325137	1.9	
402.12759	4820593	18.4	316215	2.5	
402.13211	5734002	22.2	298831	2.9	
403.10346	10811198	43.6	308471	5.5	
403.12455	4171587	15.6	342724	2.1	
403.13983	13350726	54.4	311708	6.8	
404.10681	2715667	9.5	324728	1.4	
404.11120	4595732	17.4	310360	2.3	
404.14310	3447835	12.6	287644	1.8	
404.14774	2624028	9.1	244685	1.3	
405.11910	10320108	41.6	314325	5.3	
405.15550	8263925	32.9	323040	4.2	
405.26465	2766092	9.7	362325	1.4	
406.12239	3004870	10.7	282842	1.5	
406.12696	4251079	16.0	312649	2.2	
407.09844	3967643	14.8	345980	2.0	
407.11373	3964575	14.8	314003	2.0	
407.13475	7668387	30.4	320481	3.9	
407.17115	3285675	11.9	308434	1.7	
408.10622	2739066	9.6	345766	1.4	
409.09302	3150934	11.3	307634	1.6	
409.11403	5508187	21.3	312434	2.8	
409.12940	4306014	16.2	341281	2.2	
409.33245	2790027	9.8	272364	1.4	
409.40509	8572060	34.2	287914	4.4	
410.10074	2570041	8.9	252023	1.3	
410.12180	2841917	10.0	320540	1.5	
410.40852	2942334	10.4	315018	1.5	
411.09352	2883099	10.1	289124	1.5	
411.10858	7679518	30.1	321279	3.9	
411.12967	4186659	15.5	320158	2.1	
411.14489	3737126	13.6	350976	1.9	
411.34798	25992788	106.4	300243	13.3	
412.11631	2634502	9.0	315964	1.3	
412.29833	5037872	19.1	324048	2.6	
412.35135	6496061	25.1	294889	3.3	
413.08792	3641320	13.2	328703	1.9	
413.10888	3869677	14.2	293247	2.0	
413.12422	8912880	35.2	307325	4.6	
413.30601	2673179	9.2	259817	1.4	
414.09582	2834645	9.9	298843	1.4	
414.11677	2738906	9.5	281739	1.4	
414.12744	2498268	8.5	273751	1.3	
414.13203	3126493	11.1	339851	1.6	
415.10346	9740740	38.7	310569	5.0	
415.12465	3434953	12.4	318694	1.8	
415.13987	14414285	58.1	301586	7.4	
415.32177	64479736	266.8	295597	32.9	
416.10678	2570933	8.8	281718	1.3	
416.11123	3910326	14.3	294811	2.0	
416.14322	3892926	14.3	305990	2.0	
416.14759	2852543	9.9	288107	1.5	
416.32511	19161834	77.9	297094	9.8	
417.08267	2934690	10.3	341121	1.5	
417.11911	10793899	43.0	298774	5.5	
417.15548	13022132	52.3	291195	6.7	
417.32853	3203038	11.4	298676	1.6	
418.12233	2872482	10.0	273124	1.5	
418.12700	5328035	20.3	312016	2.7	
418.15886	3745963	13.7	326622	1.9	
419.09827	4879764	18.4	310146	2.5	
419.13477	11097501	44.3	292667	5.7	
419.17113	22054310	90.0	301138	11.3	
420.10632	2729617	9.4	332966	1.4	
420.13805	2473625	8.4	356358	1.3	
420.14263	4587162	17.2	299105	2.3	
420.17447	5009058	18.9	310565	2.6	
421.11402	6938512	27.0	299339	3.5	
421.12926	2558868	8.7	311171	1.3	
421.15042	9639833	38.2	287701	4.9	
422.12185	6000786	23.1	318760	3.1	
423.10868	4569489	17.1	329908	2.3	
423.12968	9464214	37.5	293380	4.8	
423.14469	2605466	8.9	270678	1.3	
423.34796	8538575	33.6	303828	4.4	
423.42072	12286434	49.3	286646	6.3	
424.11628	2548376	8.7	293324	1.3	
424.13740	3090077	10.9	332820	1.6	
424.35131	2501333	8.5	347574	1.3	
424.42414	3781352	13.8	258222	1.9	
425.10882	2643869	9.1	325602	1.4	
425.12427	6740897	26.1	301484	3.4	
425.14536	3414950	12.3	332493	1.7	
425.32731	2735063	9.4	300549	1.4	
425.36363	44198880	182.3	287132	22.6	
426.09558	2518179	8.5	325499	1.3	
426.13197	2641069	9.0	350209	1.3	
426.36696	11783403	47.2	280149	6.0	
427.10345	7099825	27.6	297614	3.6	
427.12467	3184055	11.3	321825	1.6	
427.13980	5268923	20.0	304503	2.7	
428.11130	2991810	10.4	322986	1.5	
429.08279	2937803	10.2	323839	1.5	
429.11910	8013781	31.0	288285	4.1	
429.15549	4005855	14.5	295586	2.0	
429.28584	2682882	9.1	280913	1.4	
429.30117	2702342	9.2	273951	1.4	
429.33741	2843664	9.8	308519	1.5	
430.12694	5542122	20.9	286927	2.8	
431.09841	4128247	15.0	304468	2.1	
431.11956	3251709	11.4	305403	1.7	
431.13477	26931714	108.9	286860	13.8	
431.17109	3394060	12.0	289385	1.7	
431.31672	3604020	12.9	281283	1.8	
432.10625	4004625	14.5	297431	2.0	
432.13806	6032154	22.9	264520	3.1	
432.14261	5137179	19.2	279593	2.6	
433.11410	6898733	26.4	294415	3.5	
433.12924	3079218	10.7	310576	1.6	
433.13511	2613299	8.8	296548	1.3	
433.15041	24147000	97.4	287818	12.3	
434.12185	3757388	13.5	330778	1.9	
434.15371	6081877	23.1	313481	3.1	
435.10857	2949734	10.2	307327	1.5	
435.12969	4900460	18.2	292427	2.5	
435.16604	3891831	14.1	274749	2.0	
436.13752	2843535	9.8	328869	1.5	
437.10901	2770089	9.5	310660	1.4	
437.12420	4153518	15.1	293942	2.1	
437.14532	4909236	18.3	283492	2.5	
437.36343	2865396	9.8	283544	1.5	
439.10351	3131123	10.9	314181	1.6	
439.12462	3403513	12.1	316321	1.7	
439.13994	3925758	14.2	295982	2.0	
439.37932	18946884	76.0	281823	9.7	
440.11127	2511902	8.4	313050	1.3	
440.38263	5493871	20.7	285973	2.8	
441.11908	4758860	17.6	284489	2.4	
442.12707	2787963	9.5	287460	1.4	
443.09838	2763681	9.4	291913	1.4	
443.13487	5412781	20.3	296162	2.8	
445.11401	4650506	17.2	272314	2.4	
445.15055	4626965	17.1	287426	2.4	
446.12191	3107649	10.8	309239	1.6	
446.15368	2544459	8.4	313329	1.3	
447.12965	5764218	21.5	302621	2.9	
447.16608	4324486	15.6	288680	2.2	
448.13756	2735541	9.2	307959	1.4	
449.10898	3289830	11.4	315485	1.7	
449.12402	3039979	10.4	286742	1.6	
449.13015	2716397	9.1	310799	1.4	
449.14535	6600434	24.9	288781	3.4	
449.18175	2742013	9.2	282965	1.4	
449.43628	3183438	11.0	281265	1.6	
451.10353	2597215	8.6	321779	1.3	
451.12463	3852646	13.7	306202	2.0	
451.13988	3606890	12.7	316985	1.8	
451.16100	6508913	24.5	300361	3.3	
451.37928	5847479	21.8	281727	3.0	
451.45212	4522446	16.4	275008	2.3	
452.13251	2706088	9.0	319865	1.4	
453.11909	4938725	18.1	278863	2.5	
453.14030	3418092	11.9	285727	1.7	
453.15556	3263473	11.3	311837	1.7	
453.39493	17583166	69.4	271059	9.0	
454.12703	2961707	10.1	327701	1.5	
454.39835	5131651	18.9	267545	2.6	
455.09865	2990694	10.2	286921	1.5	
455.13473	6569586	24.7	261189	3.4	
456.14268	2614715	8.7	232105	1.3	
457.11403	4835578	17.7	289480	2.5	
457.13499	2899201	9.8	285577	1.5	
457.15045	5423366	20.1	299005	2.8	
457.31715	3046717	10.4	256174	1.6	
458.12198	2836038	9.6	266144	1.4	
459.12966	6857620	25.9	272973	3.5	
459.16604	3614624	12.7	291736	1.8	
460.13766	3718372	13.1	277694	1.9	
461.07247	6823453	25.7	293050	3.5	
461.10887	3481129	12.2	286494	1.8	
461.12407	2917934	9.9	301326	1.5	
461.14523	5723701	21.3	289011	2.9	
461.18164	2698817	9.0	293188	1.4	
462.11691	3016571	10.3	307388	1.5	
463.06703	6207676	23.2	284336	3.2	
463.10337	2702536	9.0	248273	1.4	
463.12455	4349135	15.7	263962	2.2	
463.13984	3559636	12.5	280091	1.8	
463.16087	2999515	10.2	320117	1.5	
465.11918	3809141	13.5	275774	1.9	
465.14024	4787068	17.5	267012	2.4	
466.14812	2578644	8.5	259041	1.3	
467.13482	4138535	14.6	278294	2.1	
467.15595	3900974	13.7	301615	2.0	
467.41055	8642181	32.6	273677	4.4	
469.11401	3457234	11.9	275311	1.8	
469.13515	2755801	9.1	317710	1.4	
469.15047	4397279	15.7	270015	2.2	
471.12974	4479887	16.0	275631	2.3	
471.16604	3188635	10.8	293603	1.6	
472.13727	2496751	8.0	263434	1.3	
473.10894	2705988	8.9	323179	1.4	
473.14534	5658193	20.7	273307	2.9	
473.28256	8181377	30.8	262074	4.2	
474.11698	2506151	8.1	234712	1.3	
475.12455	4868363	17.5	277324	2.5	
475.13966	2501904	8.1	282269	1.3	
475.16092	4935960	17.8	256952	2.5	
476.13241	3937904	13.8	257113	2.0	
477.14020	4479958	16.0	271340	2.3	
477.15537	3066844	10.3	254519	1.6	
477.17650	2957283	9.9	323890	1.5	
477.46770	3209291	10.9	289508	1.6	
479.11975	3027609	10.2	270630	1.5	
479.13483	5273247	19.1	255193	2.7	
479.15585	3348134	11.4	253299	1.7	
479.17104	2765483	9.1	261949	1.4	
479.41046	2735873	9.0	316044	1.4	
480.14273	2995208	10.0	282984	1.5	
481.11410	2966886	9.9	253948	1.5	
481.13509	3300717	11.2	262459	1.7	
481.15037	5437811	19.8	244948	2.8	
481.42621	8450518	31.8	270114	4.3	
482.12199	2791121	9.2	309774	1.4	
482.15799	2514654	8.1	243374	1.3	
483.12967	4873278	17.5	261451	2.5	
483.15077	2552901	8.3	255948	1.3	
483.16590	3843147	13.4	307633	2.0	
484.13748	2591147	8.4	312961	1.3	
485.14533	5308186	19.3	269304	2.7	
486.17422	2703505	8.9	291776	1.4	
487.12473	4532716	16.2	248565	2.3	
487.16108	3617273	12.5	253830	1.8	
487.18207	6633985	24.6	264501	3.4	
488.13226	3080029	10.4	268927	1.6	
489.14021	4846799	17.1	267105	2.5	
489.17659	3150045	10.5	270808	1.6	
490.14821	2546242	8.1	241770	1.3	
491.13468	3687342	12.6	270066	1.9	
491.15588	3499957	11.8	300241	1.8	
492.12739	2570524	8.2	277872	1.3	
493.07764	5921404	21.4	226605	3.0	
493.13516	2665105	8.6	246575	1.4	
493.15034	5147287	18.3	268215	2.6	
493.17155	2625695	8.4	232650	1.3	
495.12972	4382070	15.3	273935	2.2	
495.15096	3807613	13.0	253433	1.9	
495.16600	4590979	16.1	260767	2.3	
495.44178	3139050	10.4	286866	1.6	
497.14529	4550756	16.0	275574	2.3	
497.18186	3474546	11.7	247387	1.8	
499.16092	3730261	12.7	267284	1.9	
500.13224	2684097	8.6	270663	1.4	
501.14019	3566139	12.1	267747	1.8	
501.32215	3023487	9.9	269208	1.5	
502.14816	2658229	8.5	305740	1.4	
503.11954	2510114	7.9	262037	1.3	
503.13461	3632424	12.3	239167	1.9	
503.15596	3317040	11.1	260754	1.7	
505.13505	2694169	8.6	230862	1.4	
505.15039	4410399	15.4	264378	2.3	
505.17167	2700327	8.7	307424	1.4	
507.12969	2965258	9.7	280257	1.5	
507.15068	2611986	8.3	259641	1.3	
507.16600	4546328	15.9	240921	2.3	
509.14531	3971588	13.7	269680	2.0	
509.16652	2869772	9.3	287278	1.5	
509.18190	2682386	8.6	290913	1.4	
511.16088	3297535	11.0	275801	1.7	
513.14023	4524014	15.6	254466	2.3	
513.17664	4083708	13.9	266750	2.1	
514.20559	11985282	44.4	250366	6.1	
515.15575	3495658	11.6	256268	1.8	
515.20902	3054335	9.9	265819	1.6	
515.21332	8311552	30.2	238191	4.2	
517.13518	2532826	7.9	280196	1.3	
517.15034	3091936	10.0	257532	1.6	
517.17161	2984424	9.6	303314	1.5	
517.31704	5101087	17.8	225117	2.6	
519.15088	3236056	10.6	221514	1.7	
519.16606	3064030	9.9	277655	1.6	
521.14531	5843918	20.7	233966	3.0	
523.12449	3081918	10.0	299789	1.6	
523.14578	2949830	9.5	267546	1.5	
523.16104	6471372	23.1	252068	3.3	
523.19723	2596570	8.1	269908	1.3	
525.14020	3412412	11.2	264871	1.7	
525.17664	5620170	19.8	237326	2.9	
527.15588	4768953	16.5	242846	2.4	
527.19222	2872518	9.2	240623	1.5	
529.17162	3005365	9.7	270753	1.5	
531.12938	2521243	7.8	193385	1.3	
531.15052	3341987	11.0	249691	1.7	
531.16591	2639529	8.3	289880	1.3	
531.18714	2595505	8.1	219727	1.3	
532.15884	2635809	8.2	235858	1.3	
533.14547	3320214	10.9	263109	1.7	
533.16622	2642334	8.3	199206	1.3	
533.18163	2805155	8.9	228159	1.4	
535.16108	5253263	18.4	246938	2.7	
537.14048	3310457	10.8	205761	1.7	
537.17663	5053319	17.6	215015	2.6	
539.15569	5107311	17.8	250727	2.6	
539.19228	2777725	8.8	237987	1.4	
541.13545	2627926	8.0	259374	1.3	
541.17145	5785955	20.0	244219	3.0	
541.20800	2660721	8.2	274654	1.4	
543.15104	2858056	8.9	260306	1.5	
543.18715	3544149	11.5	252066	1.8	
545.16632	2553655	7.8	282185	1.3	
546.39256	17756416	65.5	235963	9.1	
547.16101	3240477	10.4	261716	1.7	
547.39591	6781557	23.8	241431	3.5	
549.14024	3693819	12.1	251899	1.9	
549.17668	3882249	12.8	256566	2.0	
551.15588	4972517	16.9	237260	2.5	
551.19213	4906994	16.7	255592	2.5	
553.13491	3362494	10.8	228644	1.7	
553.17164	6126284	21.3	231712	3.1	
553.20789	3627737	11.8	246643	1.9	
554.17935	3037247	9.6	231384	1.6	
555.15074	3884451	12.8	250686	2.0	
555.18719	6819249	24.0	232640	3.5	
557.16627	3551366	11.5	222091	1.8	
558.17448	2586103	7.9	198885	1.3	
559.18218	3896167	12.8	237590	2.0	
561.16105	2725432	8.4	236847	1.4	
561.17652	3634750	11.8	246183	1.9	
563.15567	2700557	8.3	206017	1.4	
563.17706	2584853	7.9	210030	1.3	
563.19223	3341594	10.7	229165	1.7	
565.13513	3029978	9.5	273031	1.5	
565.17127	4279271	14.3	230154	2.2	
565.20785	3111924	9.9	237143	1.6	
567.15090	3784370	12.4	221746	1.9	
567.18713	12099263	44.0	227669	6.2	
568.19057	2722857	8.4	261745	1.4	
569.16653	4731272	15.7	234279	2.4	
569.20276	4245909	13.9	236281	2.2	
571.18208	5057628	16.9	223045	2.6	
571.21852	4244585	13.9	237972	2.2	
572.46577	5553704	18.7	220056	2.8	
573.16130	3062560	9.5	255143	1.6	
573.19756	4224813	13.8	228707	2.2	
576.12741	6884163	23.7	231689	3.5	
577.17149	3501238	11.1	244303	1.8	
579.15101	3073908	9.5	256443	1.6	
579.18710	5746561	19.5	224179	2.9	
579.22379	2716558	8.2	255193	1.4	
581.16636	4309566	14.1	235589	2.2	
581.20283	11489866	40.8	219325	5.9	
582.20617	3539885	11.2	247897	1.8	
583.18206	8013061	27.9	214340	4.1	
583.21845	4646161	15.4	260726	2.4	
584.18976	2925159	8.9	182476	1.5	
584.46563	3282632	10.3	208755	1.7	
585.19772	6500298	22.3	213184	3.3	
586.48135	5857676	19.9	227083	3.0	
587.17694	2678400	8.0	237610	1.4	
587.21325	3461772	10.9	252867	1.8	
589.17150	2915641	8.9	248056	1.5	
589.19248	4037952	13.1	231287	2.1	
589.59295	3537356	11.2	220337	1.8	
591.18714	3940344	12.7	226654	2.0	
593.16662	3218088	10.0	232998	1.6	
593.20279	5946036	20.2	212321	3.0	
594.21067	2582546	7.6	196639	1.3	
594.50987	3117177	9.6	182028	1.6	
594.55887	2846858	8.6	247975	1.5	
595.18199	4928866	16.4	212112	2.5	
595.21832	4386159	14.4	199908	2.2	
597.16103	2956302	9.0	228897	1.5	
597.19764	5971995	20.3	191808	3.1	
597.23426	3049511	9.4	242671	1.6	
598.48139	6293973	21.5	212713	3.2	
599.17706	4199108	13.7	203727	2.1	
599.21328	5028561	16.8	186016	2.6	
600.49693	12295306	43.8	215032	6.3	
601.17167	2618737	7.8	222503	1.3	
601.19268	4269433	13.9	228967	2.2	
601.22899	3452293	10.9	178340	1.8	
601.50037	3917282	12.6	206801	2.0	
603.20781	3757099	11.8	206000	1.9	
605.20276	3088084	9.3	226287	1.6	
607.18212	4083061	12.9	219856	2.1	
607.21837	2576770	7.4	205401	1.3	
609.16138	2624533	7.6	248268	1.3	
609.19770	7342113	24.8	205105	3.8	
609.23413	11540526	40.1	215688	5.9	
610.23741	4403586	14.1	196568	2.2	
611.17711	4633279	14.9	207769	2.4	
611.21346	7891660	26.8	215273	4.0	
612.21694	2968606	8.9	202961	1.5	
612.49709	3841149	12.0	212750	2.0	
613.19279	4382055	14.0	220776	2.2	
613.22916	5234035	17.1	201126	2.7	
614.51270	4056867	12.8	211531	2.1	
615.20848	4200461	13.4	222339	2.1	
617.22418	3752625	11.7	208081	1.9	
619.20294	2904390	8.6	188166	1.5	
621.19759	2873311	8.5	213747	1.5	
622.59058	3772846	11.8	202143	1.9	
623.21322	2841213	8.4	203795	1.5	
624.60634	2562122	7.4	219228	1.3	
625.19265	2731788	8.0	160870	1.4	
626.51257	4236993	13.5	206141	2.2	
627.20813	4482982	14.4	188901	2.3	
627.24471	3553202	11.0	168687	1.8	
628.52831	3527001	10.9	218527	1.8	
629.22377	6718014	22.5	210857	3.4	
631.20330	3124424	9.4	219261	1.6	
631.23937	3079380	9.2	229281	1.6	
633.21903	3413851	10.5	227044	1.7	
637.19308	2968682	8.8	216814	1.5	
639.20827	9772792	33.6	206456	5.0	
639.24468	4128515	12.7	229620	2.1	
640.21169	3756092	11.4	212716	1.9	
641.09056	5192024	16.5	201884	2.7	
641.22390	4247940	13.1	203183	2.2	
641.26045	2832783	8.1	196048	1.4	
643.23958	3116045	9.1	213046	1.6	
645.19748	2582146	7.2	206568	1.3	
647.23436	3638543	11.0	181735	1.9	
649.21353	2912135	8.4	197005	1.5	
653.22453	2852994	8.2	230390	1.5	
655.23954	2788096	7.9	223806	1.4	
656.07770	5786633	18.6	201407	3.0	
657.21885	3765616	11.4	220269	1.9	
657.25503	5983612	19.3	184985	3.1	
658.25876	2907832	8.4	180862	1.5	
659.23431	3928042	12.0	225271	2.0	
663.20823	2692294	7.6	219212	1.4	
669.21873	2764818	7.8	217117	1.4	
677.24495	4158902	12.8	192440	2.1	
687.26581	5480865	16.9	179302	2.8	
689.22405	2882546	8.0	188541	1.5	
703.23953	2697339	7.3	159382	1.4	
719.23455	2571109	6.9	193015	1.3	
731.23462	3411390	9.4	206648	1.7	
733.25004	2685997	7.0	193240	1.4	
747.22994	3000647	8.0	152717	1.5	
747.26602	2766163	7.3	180102	1.4	
759.26615	3328106	9.1	197216	1.7	
797.11333	3517352	9.3	167587	1.8	
