m/z	I	S/N	Res.	I %	
327.12383	3697450	14.4	381284	2.1	
327.21770	6707012	27.7	386663	3.7	
327.25411	6031182	24.7	388457	3.3	
328.05876	4308010	17.1	379089	2.4	
328.07998	2842671	10.6	446346	1.6	
328.09071	3202098	12.2	422055	1.8	
328.09523	5709876	23.3	383050	3.2	
328.11643	3868729	15.1	390518	2.1	
329.03029	10125617	42.9	367390	5.6	
329.04700	3929397	15.4	378767	2.2	
329.06667	9677115	40.9	377955	5.4	
329.08778	9863488	41.7	378810	5.5	
329.10305	20005188	86.6	371832	11.1	
329.12425	3878218	15.2	374325	2.2	
329.13945	3944782	15.5	387415	2.2	
329.17582	2740568	10.1	444564	1.5	
329.23330	4901224	19.7	391823	2.7	
330.07450	6849097	28.3	381308	3.8	
330.09562	3996239	15.7	394132	2.2	
330.10645	4750930	19.0	393973	2.6	
330.11090	5615187	22.9	352149	3.1	
330.97980	6908730	28.6	403652	3.8	
331.04595	3429196	13.2	373672	1.9	
331.06701	3795793	14.8	387739	2.1	
331.08232	22152022	96.1	371068	12.3	
331.10347	7963483	33.3	359540	4.4	
331.11871	12911455	55.2	381098	7.2	
331.19149	2641778	9.7	339604	1.5	
332.05374	3197013	12.1	395932	1.8	
332.08569	3986525	15.5	372952	2.2	
332.09015	8528990	35.5	383919	4.7	
332.11129	3501156	13.4	432306	1.9	
332.12208	3320935	12.6	373207	1.8	
332.12641	2455144	8.8	384251	1.4	
333.06159	7939420	32.9	372433	4.4	
333.09798	30033254	129.9	370136	16.7	
333.11914	3149163	11.8	383577	1.7	
333.13438	4908399	19.6	384164	2.7	
333.19182	3017086	11.3	425333	1.7	
333.20711	2969986	11.1	410099	1.6	
334.06943	4009569	15.6	382227	2.2	
334.10128	5949033	24.1	367194	3.3	
334.10578	6286954	25.6	383550	3.5	
335.07727	12904291	54.7	362636	7.2	
335.09845	3071848	11.5	422113	1.7	
335.11363	12912492	54.7	372534	7.2	
335.14996	2840437	10.5	413843	1.6	
336.08503	6910051	28.4	375106	3.8	
336.11686	2903147	10.8	381034	1.6	
336.12142	3459180	13.2	366381	1.9	
337.05657	2643288	9.6	374441	1.5	
337.07168	2871643	10.6	417162	1.6	
337.09290	17860960	76.5	364490	9.9	
337.10814	7760229	32.1	375976	4.3	
337.12930	5990762	24.3	402962	3.3	
337.23845	5816709	23.6	381695	3.2	
337.31117	3080599	11.5	389989	1.7	
338.07966	3235415	12.2	371495	1.8	
338.09621	2469467	8.9	373175	1.4	
338.10071	6269532	25.5	385961	3.5	
339.07215	6576973	26.9	374585	3.7	
339.08740	6959953	28.6	380298	3.9	
339.10856	13540181	57.5	357616	7.5	
339.12388	2473817	8.9	404923	1.4	
339.25412	7136122	29.3	385967	4.0	
339.32683	15948683	68.1	362829	8.9	
340.07997	3534916	13.5	403739	2.0	
340.09517	5470280	22.0	337500	3.0	
340.11638	4537421	17.9	352226	2.5	
340.33013	3121281	11.7	402655	1.7	
341.06670	6548788	26.8	366285	3.6	
341.08782	10833209	45.6	355666	6.0	
341.10304	13389117	56.8	359235	7.4	
341.10894	10489150	44.1	365703	5.8	
341.12418	7179586	29.5	378948	4.0	
341.19693	3997012	15.6	382753	2.2	
341.23329	2760029	10.1	336001	1.5	
341.26974	9397605	39.3	369130	5.2	
342.07452	5346856	21.5	368538	3.0	
342.09562	5363245	21.6	392850	3.0	
342.10649	2895407	10.7	386589	1.6	
342.11088	4664881	18.5	353311	2.6	
342.13201	2500661	9.0	347633	1.4	
343.04588	3127056	11.6	404880	1.7	
343.08234	14429977	60.8	367750	8.0	
343.10346	10329886	43.0	338787	5.7	
343.11871	11022114	46.0	364541	6.1	
343.21260	4151096	16.1	360592	2.3	
344.05382	2654720	9.6	354756	1.5	
344.08577	3253256	12.2	381104	1.8	
344.09014	7530505	30.8	372157	4.2	
344.11132	3226638	12.1	421298	1.8	
344.12651	3020817	11.2	379935	1.7	
345.06157	7428334	30.3	376586	4.1	
345.08275	3632371	13.8	360557	2.0	
345.09797	20517110	87.3	359957	11.4	
345.11907	5103868	20.2	367970	2.8	
345.13436	4919551	19.4	393391	2.7	
346.06943	4256218	16.5	410168	2.4	
346.09051	2611679	9.4	375966	1.4	
346.10140	3386849	12.8	340780	1.9	
346.10580	9454050	39.2	361882	5.2	
347.07724	13333188	56.0	368724	7.4	
347.09841	5427913	21.6	366453	3.0	
347.11361	19108556	81.2	360665	10.6	
347.14995	4557525	17.9	368626	2.5	
348.08059	2650540	9.6	327371	1.5	
348.08508	7058349	28.7	366583	3.9	
348.11708	3985332	15.4	353763	2.2	
348.12148	4765622	18.8	340699	2.6	
349.05644	3430540	12.9	377103	1.9	
349.09289	17536148	74.3	362150	9.7	
349.09481	5627029	22.5	289805	3.1	
349.11397	3531929	13.4	354962	2.0	
349.12927	8064157	33.1	363265	4.5	
349.16572	2662565	9.6	382526	1.5	
350.07955	2612085	9.4	260340	1.4	
350.09631	3776889	14.5	410766	2.1	
350.10073	7325050	29.9	348309	4.1	
351.07212	5555797	22.2	400056	3.1	
351.08735	4351577	17.0	375974	2.4	
351.10854	16152157	68.3	358568	9.0	
351.14478	3451494	13.0	348055	1.9	
352.07997	3750712	14.3	392677	2.1	
352.09530	3487547	13.2	375308	1.9	
352.11190	2638655	9.5	307292	1.5	
352.11636	5812032	23.3	365240	3.2	
353.06660	3185684	11.9	369273	1.8	
353.08781	10266649	42.7	355815	5.7	
353.10306	10430492	43.4	356406	5.8	
353.12420	8747041	36.1	357473	4.9	
353.23340	3170361	11.8	398489	1.8	
353.34248	14784594	62.4	355494	8.2	
354.07457	3683572	14.0	365117	2.0	
354.09563	5370105	21.4	363188	3.0	
354.11084	3082492	11.4	397914	1.7	
354.34580	4217136	16.4	391058	2.3	
355.08233	13154771	54.7	353658	7.3	
355.10345	11946455	49.5	355716	6.6	
355.11872	15706587	65.7	352792	8.7	
355.24901	6529528	26.2	348836	3.6	
355.28540	8253952	33.6	348903	4.6	
356.08579	3083951	11.3	326107	1.7	
356.09012	5503664	21.8	332985	3.1	
356.09604	3507889	13.1	370076	1.9	
356.10688	2485940	8.7	384672	1.4	
356.11127	4685493	18.2	349447	2.6	
356.12209	4088503	15.7	315086	2.3	
357.06163	4445060	17.2	376489	2.5	
357.08269	4748169	18.5	366390	2.6	
357.09797	16190348	67.8	346064	9.0	
357.11907	7529361	30.5	345510	4.2	
357.13432	4281236	16.5	357957	2.4	
357.26466	6054833	24.1	343330	3.4	
358.06940	4719711	18.4	345543	2.6	
358.09048	2575972	9.1	358001	1.4	
358.10134	3693670	13.9	348056	2.1	
358.10583	5536871	21.9	350964	3.1	
359.07724	9370937	38.4	349202	5.2	
359.09835	7628094	30.9	336278	4.2	
359.11363	18967872	79.8	343557	10.5	
359.15005	2891081	10.5	410816	1.6	
360.08510	5721618	22.7	354462	3.2	
360.10628	3020311	11.0	400127	1.7	
360.11693	3924505	14.9	353068	2.2	
360.12148	4391450	17.0	302514	2.4	
361.09289	18702058	78.6	341406	10.4	
361.11401	5680879	22.5	366161	3.2	
361.12926	9410290	38.6	331607	5.2	
361.20465	5152514	20.2	331424	2.9	
362.09630	3690432	13.9	305039	2.0	
362.10068	7225281	29.2	340848	4.0	
362.26736	8992740	36.8	343682	5.0	
363.07215	4908175	19.2	332263	2.7	
363.10854	16642199	69.8	342549	9.2	
363.14486	3548319	13.3	341592	2.0	
364.07996	2724709	9.8	327810	1.5	
364.11196	3950955	15.1	332819	2.2	
364.11637	4548972	17.6	379160	2.5	
365.06664	2556469	9.0	387280	1.4	
365.08783	8768057	35.8	350517	4.9	
365.10311	3113532	11.4	289377	1.7	
365.10906	2803262	10.1	345799	1.6	
365.12419	9814593	40.3	338431	5.4	
365.34246	2474607	8.7	364950	1.4	
366.07445	2897672	10.5	396042	1.6	
366.09563	5372685	21.2	368121	3.0	
366.13203	3201813	11.8	399934	1.8	
367.08237	5628892	22.1	341650	3.1	
367.10347	11953120	49.0	316442	6.6	
367.10541	6683617	26.6	316087	3.7	
367.11872	20071396	83.7	337008	11.1	
367.13982	4307944	16.4	367629	2.4	
367.28532	2562054	9.0	356110	1.4	
367.35814	47563796	201.0	329866	26.4	
368.09011	4633774	17.8	350102	2.6	
368.10703	3029170	11.0	270062	1.7	
368.11131	5037235	19.5	282153	2.8	
368.12206	4086965	15.5	348383	2.3	
368.36152	11855079	48.6	334422	6.6	
369.08276	4043133	15.3	373162	2.2	
369.09796	9672064	39.3	337748	5.4	
369.11909	9962884	40.5	338255	5.5	
369.13436	3848584	14.5	362382	2.1	
369.30102	19482026	81.2	334379	10.8	
370.10582	5578322	21.8	342288	3.1	
370.12690	4293206	16.4	317349	2.4	
370.30434	5135995	19.9	314394	2.9	
371.04073	2733843	9.7	372865	1.5	
371.07726	6893339	27.4	337324	3.8	
371.09838	7978783	32.1	345443	4.4	
371.11361	16725794	69.4	333552	9.3	
371.13475	4345639	16.6	367281	2.4	
371.15007	2638634	9.3	364839	1.5	
371.24382	2657085	9.4	344020	1.5	
372.08061	2532331	8.8	386938	1.4	
372.08510	5130220	19.9	354684	2.8	
372.10611	3428336	12.7	360404	1.9	
372.11705	3397618	12.5	360077	1.9	
372.12151	5412851	21.1	311885	3.0	
373.09290	15595708	64.6	318591	8.7	
373.11399	6914240	27.5	335018	3.8	
373.12929	13072579	53.8	332950	7.3	
373.25957	2579678	9.0	376353	1.4	
374.09623	2605451	9.1	323782	1.4	
374.10072	6250892	24.7	355388	3.5	
374.13269	2739602	9.7	330558	1.5	
374.13714	3171731	11.6	330783	1.8	
375.07220	6120020	24.1	335602	3.4	
375.09337	3122264	11.4	294991	1.7	
375.10852	17398364	72.3	330436	9.7	
375.12963	3070560	11.1	313272	1.7	
375.14488	6636131	26.3	343910	3.7	
376.07996	3568419	13.3	354072	2.0	
376.11198	3181354	11.6	334184	1.8	
376.11636	6513451	25.8	345227	3.6	
377.08778	12680179	52.1	330901	7.0	
377.10307	2896886	10.4	323286	1.6	
377.10900	4017143	15.2	388421	2.2	
377.12415	17361914	72.1	316859	9.6	
377.16043	2519042	8.8	365063	1.4	
378.09564	5313730	20.7	364532	2.9	
378.12751	3742921	14.0	312044	2.1	
378.13206	3877066	14.6	338718	2.2	
379.06711	2639242	9.3	362874	1.5	
379.08232	2840973	10.1	383104	1.6	
379.10347	12930449	53.2	322474	7.2	
379.11866	3030420	11.0	374212	1.7	
379.12460	3224982	11.8	308004	1.8	
379.13986	6729113	26.7	325662	3.7	
380.07501	2811481	10.0	364673	1.6	
380.09014	3148380	11.5	325743	1.7	
380.11127	6532705	25.9	336665	3.6	
380.97649	3768083	13.9	342374	2.1	
381.08273	5046057	19.3	355436	2.8	
381.09799	7442220	29.5	323363	4.1	
381.11912	10592048	42.7	328350	5.9	
381.13436	3270451	11.8	324435	1.8	
381.15555	2808631	9.9	348714	1.6	
381.31628	24498008	101.4	324789	13.6	
381.33750	2544477	8.8	377493	1.4	
381.37380	31649636	131.6	322728	17.6	
382.06944	2571252	8.9	362892	1.4	
382.09059	3426296	12.5	340828	1.9	
382.10575	3919867	14.6	327574	2.2	
382.12684	3671039	13.5	327309	2.0	
382.31963	7055399	27.8	323790	3.9	
382.37716	7733299	30.7	347514	4.3	
383.07722	4729027	18.0	352723	2.6	
383.09834	7231688	28.6	337041	4.0	
383.11364	21696714	89.6	322668	12.0	
383.13473	6340815	24.8	340980	3.5	
383.28038	2842861	10.0	361316	1.6	
383.31668	23236852	96.1	322644	12.9	
384.08508	4054419	15.2	319949	2.3	
384.10618	4546968	17.2	356757	2.5	
384.11697	4372890	16.5	344653	2.4	
384.12146	4944283	18.9	336777	2.7	
384.32009	5663172	21.9	347129	3.1	
385.09290	18682468	76.9	314710	10.4	
385.11400	9765479	39.3	322596	5.4	
385.12930	18502250	76.1	330134	10.3	
386.09623	3661619	13.5	311822	2.0	
386.10072	4852532	18.5	327035	2.7	
386.12185	4639544	17.6	341508	2.6	
386.13269	4430650	16.7	352610	2.5	
387.07225	3680253	13.6	337907	2.0	
387.10854	20771844	85.7	322200	11.5	
387.12966	6687753	26.3	345514	3.7	
387.14489	7142412	28.2	315156	4.0	
388.08006	3525838	12.9	353986	2.0	
388.11198	3199189	11.5	376814	1.8	
388.11635	6636758	26.0	331917	3.7	
389.08781	8766880	35.0	328755	4.9	
389.10895	4572580	17.3	367428	2.5	
389.12419	15250855	62.4	320325	8.5	
389.16065	3256751	11.8	331672	1.8	
390.09565	5236338	20.1	330658	2.9	
390.12755	3639929	13.4	338722	2.0	
390.13204	4072058	15.2	301106	2.3	
390.29883	3463837	12.7	318579	1.9	
391.10347	13338437	54.3	311441	7.4	
391.12466	3285834	11.9	353318	1.8	
391.13982	10250061	41.3	325270	5.7	
392.09013	2545684	8.8	357882	1.4	
392.10669	2503704	8.6	383816	1.4	
392.11129	6553625	25.7	311216	3.6	
392.14762	2979360	10.6	287145	1.7	
393.08278	5787877	22.5	321675	3.2	
393.09801	3476712	12.7	349605	1.9	
393.11913	15673581	64.2	311768	8.7	
393.15566	3033333	10.8	293500	1.7	
394.09053	4815290	18.4	327324	2.7	
394.10588	2743229	9.6	284295	1.5	
394.12255	3333569	12.1	343752	1.9	
394.12694	5167554	19.8	335115	2.9	
395.07719	3520139	12.7	324096	2.0	
395.09840	9898640	39.4	338133	5.5	
395.11366	6238867	24.1	306714	3.5	
395.13476	7633560	29.9	311923	4.2	
395.31668	3115710	11.1	361334	1.7	
395.38945	32144078	132.2	311435	17.8	
396.08508	3515234	12.7	325959	2.0	
396.10623	6366055	24.6	327557	3.5	
396.12149	3046250	10.8	314375	1.7	
396.14247	3412846	12.3	354926	1.9	
396.30348	4326289	16.1	334272	2.4	
396.39279	9288612	36.8	312327	5.2	
397.09294	6558778	25.4	309463	3.6	
397.11400	10902590	43.5	320082	6.1	
397.12929	10116161	40.3	316557	5.6	
397.15029	3781702	13.8	264172	2.1	
397.31122	2759784	9.6	384399	1.5	
397.33233	37739628	155.5	307398	20.9	
398.10075	4705554	17.7	318484	2.6	
398.12184	4353303	16.2	330107	2.4	
398.33569	9416004	37.3	319914	5.2	
399.07219	3219940	11.5	335149	1.8	
399.09338	3200488	11.4	315989	1.8	
399.10857	12414443	49.8	309199	6.9	
399.12969	7351792	28.7	322900	4.1	
399.14496	5215731	19.8	327066	2.9	
399.29041	2595347	8.9	290782	1.4	
400.11188	2651845	9.1	367273	1.5	
400.11639	5619398	21.5	321828	3.1	
400.13762	2794187	9.7	317151	1.6	
401.08777	6772634	26.3	328624	3.8	
401.10890	4566942	17.1	315047	2.5	
401.12418	19701666	80.2	302342	10.9	
401.14524	2495398	8.5	337473	1.4	
401.16059	4495274	16.8	304828	2.5	
401.30610	7878602	30.9	325392	4.4	
402.09552	4088951	15.1	331653	2.3	
402.11686	2714747	9.4	329891	1.5	
402.12748	4117630	15.2	311828	2.3	
402.13196	6135935	23.7	320251	3.4	
403.10345	11616596	46.5	293627	6.4	
403.12459	5824857	22.4	323229	3.2	
403.13985	13324637	53.6	306932	7.4	
404.10673	3382835	12.2	323590	1.9	
404.11133	5700148	21.8	328581	3.2	
404.14322	3343931	12.0	347055	1.9	
404.14774	3438140	12.4	336429	1.9	
405.08277	4145932	15.3	311703	2.3	
405.09811	2705168	9.3	358923	1.5	
405.11910	11244308	45.0	306969	6.2	
405.15553	7443229	29.1	323552	4.1	
406.12691	4819959	18.2	308414	2.7	
407.09836	6055122	23.3	309629	3.4	
407.11366	3899605	14.3	312009	2.2	
407.13478	9827546	39.0	305305	5.5	
407.17125	2673890	9.2	334943	1.5	
408.10616	3597751	13.1	298277	2.0	
408.12155	2726842	9.4	271566	1.5	
408.14266	3744191	13.7	303120	2.1	
409.09277	3201688	11.4	327271	1.8	
409.11402	7988893	31.4	307652	4.4	
409.12929	4682401	17.6	293284	2.6	
409.15049	4474534	16.7	322648	2.5	
409.40515	7063264	27.5	307898	3.9	
410.12191	3832709	14.0	280834	2.1	
410.40861	2533320	8.6	317627	1.4	
411.09335	3470438	12.4	324193	1.9	
411.10854	8824938	34.5	311463	4.9	
411.12961	6850671	26.3	298392	3.8	
411.14471	3130482	11.0	310540	1.7	
411.34799	22735010	91.9	293914	12.6	
412.11190	3065172	10.7	328476	1.7	
412.11632	3140949	11.0	330608	1.7	
412.13758	3297626	11.7	319024	1.8	
412.29835	6138240	23.4	299830	3.4	
412.35136	5390733	20.3	317151	3.0	
413.08783	4275770	15.7	310170	2.4	
413.10890	5788223	21.9	278224	3.2	
413.12417	9837122	38.6	297873	5.5	
413.14538	3949127	14.4	328575	2.2	
414.09573	3612457	13.0	305607	2.0	
414.11677	3349294	11.9	305706	1.9	
414.13210	4195122	15.4	320283	2.3	
415.10342	9997337	39.3	304976	5.5	
415.12454	5811231	22.0	313416	3.2	
415.13983	18484258	74.3	294425	10.3	
415.32177	60812364	249.0	295149	33.8	
416.11128	5422348	20.4	298418	3.0	
416.14325	3972372	14.4	323743	2.2	
416.14768	3656981	13.1	297757	2.0	
416.32510	19090752	76.8	302662	10.6	
417.08272	2676216	9.1	359387	1.5	
417.11912	12451328	49.4	300628	6.9	
417.14019	2845190	9.8	318363	1.6	
417.15547	16551433	66.3	293924	9.2	
417.32838	2611764	8.8	359844	1.4	
418.12239	2500342	8.4	356036	1.4	
418.12688	6412023	24.5	304112	3.6	
418.15881	3890943	14.1	322824	2.2	
419.09833	6371302	24.3	293274	3.5	
419.13474	12337135	49.0	292341	6.8	
419.17114	13066232	52.0	293334	7.3	
420.10625	4237536	15.5	302665	2.4	
420.13822	3023080	10.5	313523	1.7	
420.14256	4880617	18.2	330742	2.7	
420.17444	3827953	13.8	300802	2.1	
421.09285	2731479	9.3	329048	1.5	
421.11401	10060252	39.6	289711	5.6	
421.12930	4332000	15.9	316308	2.4	
421.15040	10670565	42.1	297066	5.9	
422.10067	2687700	9.1	303062	1.5	
422.11732	3320537	11.8	291698	1.8	
422.12180	7008986	27.0	288697	3.9	
423.10858	5155796	19.3	316779	2.9	
423.12969	12547033	49.8	294700	7.0	
423.14481	2521053	8.5	320408	1.4	
423.34797	9548817	37.4	300790	5.3	
423.42080	11502627	45.5	306511	6.4	
424.11644	2499797	8.4	386876	1.4	
424.13759	4107483	15.0	324743	2.3	
424.35149	3022097	10.5	319438	1.7	
424.42399	3947812	14.3	282273	2.2	
425.08794	3510735	12.5	315065	1.9	
425.10901	5750228	21.8	320608	3.2	
425.12416	7843288	30.4	296448	4.4	
425.14533	4976094	18.6	310142	2.8	
425.36364	41743892	170.3	291110	23.2	
426.09559	2836179	9.8	265027	1.6	
426.11671	3666649	13.2	307120	2.0	
426.13204	3158749	11.1	340234	1.8	
426.36699	9856794	38.7	292881	5.5	
427.10344	8386522	32.6	295294	4.7	
427.12452	5543903	20.9	303995	3.1	
427.13989	6311907	24.1	317455	3.5	
428.11133	4296930	15.6	324890	2.4	
428.13236	3263719	11.4	359952	1.8	
428.14305	2645226	8.9	294232	1.5	
428.14784	2702571	9.1	302139	1.5	
429.10400	3537384	12.5	303023	2.0	
429.11918	9652715	37.4	288842	5.4	
429.14018	3358193	11.8	313178	1.9	
429.15553	4893173	18.0	334409	2.7	
430.12699	6351607	24.0	276004	3.5	
431.09836	5381114	20.0	299168	3.0	
431.11940	5276672	19.6	284745	2.9	
431.13476	17988612	71.4	287852	10.0	
431.17104	2752526	9.3	324286	1.5	
431.31658	2517045	8.3	314012	1.4	
432.10618	3246345	11.3	292467	1.8	
432.13820	3460370	12.2	318566	1.9	
432.14248	4826387	17.7	311779	2.7	
433.11399	7609881	29.1	284089	4.2	
433.12919	2735645	9.2	304515	1.5	
433.13518	3230239	11.2	296026	1.8	
433.15042	29613602	118.8	282925	16.4	
434.12186	4734763	17.4	288142	2.6	
434.13684	2582319	8.6	318113	1.4	
434.15373	5693236	21.3	279528	3.2	
434.15813	2718005	9.1	267220	1.5	
435.10857	2814009	9.5	264478	1.6	
435.12972	7993407	30.6	295899	4.4	
435.14503	2729027	9.2	280245	1.5	
435.16610	4069448	14.7	296459	2.3	
436.11641	2697550	9.1	283480	1.5	
436.13743	4087123	14.7	292338	2.3	
437.10889	4178528	15.1	312876	2.3	
437.12429	3828324	13.7	327475	2.1	
437.14540	6285930	23.7	286079	3.5	
437.43632	2581691	8.6	254863	1.4	
438.11667	2890616	9.8	284460	1.6	
438.26219	2551712	8.5	311885	1.4	
439.10351	3434635	12.1	316779	1.9	
439.12465	6225041	23.4	295656	3.5	
439.13987	4109462	14.8	321586	2.3	
439.16105	3028123	10.4	316306	1.7	
439.37931	16344281	64.7	288328	9.1	
440.13227	3387820	11.9	248025	1.9	
440.38260	5608947	20.9	291118	3.1	
441.11904	5562051	20.7	266752	3.1	
441.14022	4013769	14.4	311457	2.2	
441.15553	3755725	13.4	325973	2.1	
442.12694	2844641	9.7	277377	1.6	
443.09838	3589365	12.7	323622	2.0	
443.13473	6451456	24.4	274259	3.6	
444.10619	3234326	11.2	294321	1.8	
444.14250	2955808	10.1	315771	1.6	
445.11398	6286136	23.7	290278	3.5	
445.13519	2907966	9.9	319040	1.6	
445.15040	6116163	23.0	280212	3.4	
446.12193	3375196	11.8	254720	1.9	
447.09328	2645366	8.7	301997	1.5	
447.12968	8142208	30.8	289685	4.5	
447.14480	2856325	9.6	305788	1.6	
447.16602	3820939	13.4	304289	2.1	
448.13758	4353703	15.6	283619	2.4	
448.31953	2568924	8.4	265276	1.4	
449.10902	4906947	17.8	286125	2.7	
449.12419	3299272	11.3	314321	1.8	
449.13008	4620233	16.7	287144	2.6	
449.14535	9744334	37.3	284143	5.4	
449.43647	2524195	8.2	265042	1.4	
450.11671	3685612	12.9	298789	2.0	
450.15318	3097847	10.5	311354	1.7	
451.10357	3089936	10.5	327653	1.7	
451.12468	5945878	22.0	275347	3.3	
451.13981	4246042	15.2	298150	2.4	
451.16098	5632545	20.7	260647	3.1	
451.37930	4901473	17.8	287521	2.7	
451.45203	4518519	16.3	289483	2.5	
452.11120	2927419	9.8	289477	1.6	
452.13252	3885889	13.7	291243	2.2	
453.10378	2783331	9.3	297730	1.5	
453.11911	4586599	16.5	296231	2.5	
453.14024	6110318	22.7	254539	3.4	
453.15527	2737266	9.1	313301	1.5	
453.30086	2822301	9.4	280799	1.6	
453.39494	15566009	60.7	265689	8.6	
454.12692	2861461	9.6	297557	1.6	
454.39825	4986342	18.1	280667	2.8	
455.09826	3572409	12.4	275003	2.0	
455.11945	3848895	13.6	289588	2.1	
455.13481	7661252	28.9	283650	4.3	
455.15593	3244746	11.1	247887	1.8	
455.31680	3230459	11.1	284479	1.8	
456.12724	3754991	13.2	278267	2.1	
456.13812	2619378	8.6	253583	1.5	
456.14256	3325940	11.4	301444	1.8	
457.11398	4655386	16.8	276297	2.6	
457.13523	4178208	14.9	287552	2.3	
457.15041	7211301	27.1	297834	4.0	
457.31717	2522456	8.2	325261	1.4	
458.12185	3781196	13.3	261044	2.1	
459.09320	2512757	8.2	295574	1.4	
459.12971	7547776	28.4	283776	4.2	
459.16609	4488075	16.1	291414	2.5	
460.13744	4087989	14.5	268951	2.3	
461.07260	4429268	15.9	281497	2.5	
461.10891	3788255	13.3	316735	2.1	
461.12430	3106276	10.6	306597	1.7	
461.14531	7777770	29.4	269781	4.3	
462.11666	2723606	9.0	283679	1.5	
462.15316	3403553	11.8	285325	1.9	
463.06712	8372284	31.7	262754	4.6	
463.12457	6725710	25.1	282789	3.7	
463.13976	3643474	12.7	305546	2.0	
463.16096	5204057	19.0	293210	2.9	
464.13245	3713415	13.0	309916	2.1	
465.11909	4332218	15.5	292710	2.4	
465.14027	6226625	23.1	284284	3.5	
465.15549	4217541	15.0	275231	2.3	
465.17650	2761420	9.2	257680	1.5	
466.12699	2585589	8.5	257886	1.4	
466.14807	2867195	9.6	291851	1.6	
467.11948	3619116	12.4	277131	2.0	
467.13470	6233393	22.8	270908	3.5	
467.15602	4359480	15.4	270565	2.4	
467.17122	3061052	10.2	293027	1.7	
467.41060	7892360	29.4	255920	4.4	
468.14254	3084910	10.3	297670	1.7	
468.41408	3199683	10.8	277313	1.8	
469.11392	4771744	17.0	275607	2.6	
469.13517	4194215	14.7	273402	2.3	
469.15051	4626348	16.4	303239	2.6	
469.29592	6649818	24.5	259725	3.7	
470.14300	2564325	8.2	291204	1.4	
471.12970	5716511	20.8	262563	3.2	
471.15079	2935333	9.7	315146	1.6	
471.16608	4385322	15.5	276578	2.4	
471.31153	2514520	8.0	254995	1.4	
472.13744	3388255	11.5	308650	1.9	
473.10897	4070549	14.2	275980	2.3	
473.14528	6431905	23.6	274854	3.6	
473.28253	5856460	21.3	281392	3.3	
474.11689	3656151	12.6	284795	2.0	
474.15311	2534883	8.1	270713	1.4	
475.12462	5474075	19.8	270123	3.0	
475.16096	5697318	20.7	284714	3.2	
476.13234	3843166	13.3	254155	2.1	
477.11916	3773852	13.0	275404	2.1	
477.14024	7139747	26.4	265424	4.0	
477.15547	5112232	18.3	259787	2.8	
477.17665	3044783	10.1	302033	1.7	
477.46774	3010061	10.0	275243	1.7	
478.14805	3544809	12.1	251973	2.0	
479.06208	2508817	8.0	264131	1.4	
479.09806	2731036	8.9	253385	1.5	
479.11950	4457507	15.7	262803	2.5	
479.13471	5807144	21.1	265056	3.2	
479.15593	5780527	21.0	269495	3.2	
479.17091	3224628	10.9	264856	1.8	
480.12737	3090794	10.3	302383	1.7	
481.11403	4140715	14.5	293052	2.3	
481.13502	5058226	18.1	270294	2.8	
481.15042	6588087	24.2	272760	3.7	
481.17145	3604158	12.4	261718	2.0	
481.42632	7845649	29.2	259433	4.4	
482.12199	2949108	9.8	302176	1.6	
482.14296	2649083	8.6	323784	1.5	
482.42954	2527832	8.1	227489	1.4	
483.12962	5046589	18.1	273786	2.8	
483.15087	4668740	16.6	241468	2.6	
483.16599	4471113	15.8	284532	2.5	
484.13747	3231367	10.9	290718	1.8	
485.06890	2513849	8.0	288577	1.4	
485.10877	3752902	12.9	257487	2.1	
485.14535	5538770	20.0	264899	3.1	
485.16633	3139545	10.5	246515	1.7	
485.29091	4280322	15.0	243986	2.4	
486.11700	2532113	8.1	243835	1.4	
487.12467	4865629	17.4	264721	2.7	
487.16101	5064297	18.1	281487	2.8	
487.18203	5068400	18.2	268105	2.8	
488.13253	2811817	9.2	333832	1.6	
488.16861	2615221	8.4	286765	1.5	
489.14022	5787895	20.7	246117	3.2	
489.15549	3389691	11.3	288417	1.9	
489.17666	4026626	13.8	267463	2.2	
489.28576	2726182	8.7	293067	1.5	
490.14810	3068484	10.1	265409	1.7	
491.11950	4004742	13.7	255603	2.2	
491.13457	3298187	11.0	272971	1.8	
491.15586	5170066	18.3	258613	2.9	
492.12720	2695381	8.6	268367	1.5	
492.16380	2657505	8.5	260622	1.5	
493.07763	10761745	40.1	261732	6.0	
493.11404	3030557	9.9	227065	1.7	
493.13508	5482020	19.5	259080	3.0	
493.15026	5586473	19.9	247205	3.1	
493.17142	3252784	10.8	268887	1.8	
494.08066	2522719	7.9	185314	1.4	
495.12964	4473021	15.6	264323	2.5	
495.15069	5583044	19.9	241304	3.1	
495.16617	4860105	17.1	285887	2.7	
496.13743	2963982	9.7	291910	1.6	
496.15871	2579989	8.2	278512	1.4	
497.12994	2512730	7.9	246831	1.4	
497.14535	4977503	17.5	241907	2.8	
497.18191	2752363	8.8	293261	1.5	
498.11655	3174564	10.5	285432	1.8	
498.29859	3384545	11.3	275884	1.9	
499.12452	3843574	13.1	240871	2.1	
499.14563	3292669	10.9	264810	1.8	
499.16098	5142019	18.2	264273	2.9	
499.30651	3266099	10.8	258859	1.8	
501.14013	4333723	15.0	226043	2.4	
501.17659	3274920	10.9	280497	1.8	
501.32213	5609689	20.0	257053	3.1	
502.14809	3670510	12.4	263695	2.0	
503.11942	3462966	11.6	250889	1.9	
