m/z	I	S/N	Res.	I %	
273.07684	49259252	220.2	441898	12.8	
273.09796	9857793	42.5	454090	2.6	
273.11322	4805385	19.7	463069	1.2	
274.01189	5698793	23.7	491866	1.5	
274.04830	7378173	31.3	484284	1.9	
274.06943	6012168	25.1	477182	1.6	
274.08020	8140046	34.7	461418	2.1	
274.08463	9047312	38.8	446850	2.3	
274.10584	2576667	9.7	420266	0.7	
275.01973	7083777	30.0	449743	1.8	
275.05610	21980948	97.1	437909	5.7	
275.07724	20829984	92.0	443282	5.4	
275.09250	22476584	99.4	449297	5.8	
275.12888	4332347	17.6	445528	1.1	
276.02754	5441813	22.6	429511	1.4	
276.05947	3620134	14.4	463566	0.9	
276.06393	12077352	52.5	427411	3.1	
276.08056	2584881	9.7	496851	0.7	
276.08504	6269236	26.3	460287	1.6	
276.09583	3689785	14.7	453981	1.0	
276.10031	5818684	24.3	443748	1.5	
277.03538	15199014	66.6	441774	3.9	
277.05652	7279410	30.9	444495	1.9	
277.07176	40782648	181.9	438452	10.6	
277.09289	15915845	69.8	437541	4.1	
277.10813	14220109	62.1	445750	3.7	
277.14232	8397662	35.9	504679	2.2	
277.14452	114666336	515.1	436798	29.8	
278.04318	8793396	37.7	446530	2.3	
278.05845	3045692	11.8	518554	0.8	
278.07513	5549381	23.0	485693	1.4	
278.07959	14695751	64.3	446957	3.8	
278.10342	2925908	11.2	527957	0.8	
278.11596	3175770	12.2	496726	0.8	
278.14788	21175658	92.7	437323	5.5	
278.22511	4530579	18.3	457593	1.2	
279.01463	7737132	32.6	469870	2.0	
279.05103	21856062	95.7	437236	5.7	
279.06634	3157830	12.2	429983	0.8	
279.07217	5986122	24.8	465268	1.6	
279.08517	4091728	16.3	554962	1.1	
279.08740	45297488	200.5	431213	11.8	
279.10843	2506076	9.2	473058	0.7	
279.12380	11241316	48.3	445458	2.9	
279.16019	4655991	18.9	440668	1.2	
279.19658	3261322	12.6	474548	0.8	
279.23294	20406172	89.2	425921	5.3	
280.03766	2764090	10.4	483705	0.7	
280.05437	2942275	11.2	465012	0.8	
280.05884	11522373	49.5	439220	3.0	
280.07408	2622285	9.8	486967	0.7	
280.07996	2490704	9.2	503372	0.6	
280.09074	6760790	28.3	425876	1.8	
280.09523	10105176	43.2	425159	2.6	
280.23631	3601824	14.1	462721	0.9	
280.98299	5287709	21.7	443614	1.4	
281.03030	8309558	35.2	457809	2.2	
281.04558	3649341	14.3	435493	0.9	
281.06438	4255559	17.1	485822	1.1	
281.06667	35451720	156.5	433954	9.2	
281.08194	4410192	17.7	474267	1.1	
281.08780	33354578	147.1	435695	8.7	
281.10306	22688602	99.4	432473	5.9	
281.13944	8524653	36.1	450652	2.2	
281.17587	5118848	20.9	435254	1.3	
281.21220	6638482	27.7	472653	1.7	
281.24631	5862307	24.2	522782	1.5	
281.24860	69219240	307.4	418729	18.0	
282.03810	5717301	23.6	438734	1.5	
282.05336	5010748	20.4	415165	1.3	
282.07003	5745989	23.7	460825	1.5	
282.07450	13194567	57.0	438526	3.4	
282.08979	2900303	11.0	471215	0.8	
282.09118	3939663	15.6	443170	1.0	
282.10640	3954007	15.7	453502	1.0	
282.11083	4498777	18.1	404928	1.2	
282.25195	12572064	54.2	446992	3.3	
283.02478	3240741	12.5	499770	0.8	
283.04595	16193327	70.4	438411	4.2	
283.06118	8998711	38.3	450591	2.3	
283.08003	3622721	14.2	528341	0.9	
283.08231	35395392	156.2	419499	9.2	
283.09757	6776649	28.3	451337	1.8	
283.11873	8539988	36.2	442211	2.2	
283.19148	8046457	34.0	443217	2.1	
283.22788	4745099	19.2	453433	1.2	
283.26192	7112604	29.8	516973	1.8	
283.26424	78641056	349.5	429174	20.4	
284.03262	4410652	17.7	442037	1.1	
284.05379	6961447	29.1	426859	1.8	
284.06902	7551278	31.8	430208	2.0	
284.08566	5652790	23.3	468994	1.5	
284.09014	9546040	40.7	431937	2.5	
284.26760	14170512	61.4	436813	3.7	
285.00408	2709757	10.1	480101	0.7	
285.04047	11680527	50.2	437038	3.0	
285.05930	3115800	12.0	488519	0.8	
285.06160	26483482	116.4	425607	6.9	
285.07685	17455904	76.0	415976	4.5	
285.09797	19970858	87.3	428765	5.2	
285.11323	4000563	15.9	497469	1.0	
285.13435	3914557	15.5	415533	1.0	
285.17070	3782479	14.9	442641	1.0	
285.20716	4726625	19.2	411349	1.2	
285.24348	3725171	14.7	421808	1.0	
286.04827	9202941	38.8	415659	2.4	
286.06496	3082501	11.7	444216	0.8	
286.06940	15478023	66.5	422202	4.0	
286.08017	3969293	15.6	429424	1.0	
286.08467	19373326	83.8	424829	5.0	
286.10131	3219223	12.3	395181	0.8	
286.10580	4892953	19.7	376832	1.3	
287.01971	3449558	13.3	433580	0.9	
287.05612	20037350	86.7	420272	5.2	
287.07490	5744368	23.5	488984	1.5	
287.07725	67174128	295.3	418943	17.4	
287.08796	2606839	9.6	550664	0.7	
287.09250	25181944	109.5	419585	6.5	
287.11363	5081859	20.5	457376	1.3	
287.12890	2896650	10.9	520159	0.8	
287.14997	3700501	14.4	428838	1.0	
288.02756	5986491	24.5	441523	1.6	
288.05950	2844362	10.6	453425	0.7	
288.06394	15077580	64.8	423411	3.9	
288.08059	8921300	37.5	421556	2.3	
288.08507	18968790	82.0	427498	4.9	
288.09586	4758748	19.1	439654	1.2	
288.10033	6148318	25.2	420644	1.6	
289.03537	10787484	45.8	427159	2.8	
289.05650	4854438	19.5	409876	1.3	
289.06729	2699435	10.0	475734	0.7	
289.06933	2580140	9.5	560271	0.7	
289.07175	33440430	146.0	416064	8.7	
289.08840	2953909	11.1	404731	0.8	
289.09290	16814776	72.4	430956	4.4	
289.10815	14611134	62.7	417134	3.8	
289.14454	3355344	12.9	480547	0.9	
289.18095	3598049	14.0	465090	0.9	
289.23019	18637560	80.5	423739	4.8	
290.00681	9026663	38.0	425792	2.3	
290.04320	6765688	28.0	458759	1.8	
290.05842	2550911	9.3	457368	0.7	
290.06432	2635394	9.7	403173	0.7	
290.07512	5127303	20.7	422030	1.3	
290.07958	13563017	58.1	422018	3.5	
290.08806	3920013	15.4	444656	1.0	
290.10069	4039827	15.9	452264	1.0	
290.10334	2488468	9.0	476021	0.6	
290.11596	3207322	12.2	446933	0.8	
290.23352	3248850	12.4	414253	0.8	
291.01465	3598911	14.0	461807	0.9	
291.05102	18695760	80.8	418094	4.9	
291.07215	10632793	45.1	422590	2.8	
291.08497	3657311	14.2	527251	0.9	
291.08741	34743904	151.8	411115	9.0	
291.10852	4001386	15.7	459899	1.0	
291.12379	27068018	117.8	421925	7.0	
291.15771	3876481	15.2	468143	1.0	
291.16018	45958788	201.4	414594	11.9	
291.19654	5502611	22.4	438150	1.4	
292.02248	6238226	25.6	436119	1.6	
292.05441	3008544	11.3	481966	0.8	
292.05884	9144354	38.5	433959	2.4	
292.07996	3154988	12.0	487277	0.8	
292.08260	2761773	10.3	422449	0.7	
292.09079	5732401	23.4	403139	1.5	
292.09522	9152563	38.5	419579	2.4	
292.12715	4020290	15.8	469030	1.0	
292.16353	8476755	35.5	417516	2.2	
293.03027	17484256	75.4	416150	4.5	
293.06423	2703856	10.0	507679	0.7	
293.06668	31787504	138.7	411986	8.3	
293.08187	3258360	12.4	412098	0.8	
293.08781	17218042	74.2	414473	4.5	
293.10057	2659840	9.8	481614	0.7	
293.10305	24455682	106.2	414362	6.3	
293.13945	12380690	52.8	407610	3.2	
293.17583	3918371	15.4	473915	1.0	
293.20975	3008050	11.3	463376	0.8	
293.21222	31214132	136.1	410204	8.1	
294.03373	2659240	9.7	407662	0.7	
294.03811	15494058	65.9	412280	4.0	
294.05336	2777009	10.2	476911	0.7	
294.07001	4496313	17.7	434539	1.2	
294.07449	14257083	60.5	417411	3.7	
294.09564	3845060	14.9	454209	1.0	
294.10641	4681673	18.5	400300	1.2	
294.11089	5956555	24.1	417573	1.5	
294.14271	2548698	9.2	448161	0.7	
294.21555	6626299	27.1	434394	1.7	
295.04594	24612208	105.8	406884	6.4	
295.06120	4878711	19.4	427875	1.3	
295.07981	4365695	17.2	507850	1.1	
295.08232	48156032	208.9	416486	12.5	
295.09761	4094343	16.0	423186	1.1	
295.10346	10927497	45.9	419245	2.8	
295.11870	12565904	53.1	417860	3.3	
295.15514	4259233	16.7	442346	1.1	
295.19143	3400625	12.9	399755	0.9	
295.22787	21315010	91.4	417076	5.5	
295.26425	4404690	17.3	454939	1.1	
296.04932	2916143	10.8	447882	0.8	
296.05374	8750897	36.4	426128	2.3	
296.06901	5265208	21.1	443884	1.4	
296.08572	7438143	30.6	416136	1.9	
296.09015	14999361	63.7	421443	3.9	
296.12652	3562321	13.6	451584	0.9	
296.23120	3766144	14.5	444646	1.0	
297.02529	2923742	10.8	414258	0.8	
297.04052	4368613	17.2	389998	1.1	
297.04719	3218664	12.1	449035	0.8	
297.06158	17965294	76.7	415627	4.7	
297.07684	15208692	64.6	409217	3.9	
297.09544	2764029	10.1	533155	0.7	
297.09797	29798654	128.5	407962	7.7	
297.11321	4026629	15.7	406620	1.0	
297.13434	5656846	22.8	452387	1.5	
297.17073	3032350	11.3	452813	0.8	
297.20714	3490094	13.3	411775	0.9	
297.24351	17895742	76.4	410504	4.6	
297.27990	7035214	28.8	426086	1.8	
298.04831	4944541	19.7	431424	1.3	
298.06939	7754407	32.0	442653	2.0	
298.08022	2742955	10.1	493643	0.7	
298.08465	7506605	30.9	389206	1.9	
298.10133	3844788	14.9	433224	1.0	
298.10581	8575670	35.6	409512	2.2	
298.24691	2900212	10.7	395113	0.8	
299.01972	3523650	13.5	405344	0.9	
299.04085	3027019	11.3	508186	0.8	
299.05610	12751954	53.9	409225	3.3	
299.07468	2902106	10.7	592589	0.8	
299.07725	34575452	149.4	403136	9.0	
299.08994	3709024	14.3	511626	1.0	
299.09249	40416352	175.0	398352	10.5	
299.11360	10654826	44.7	398308	2.8	
299.12890	2693233	9.8	462678	0.7	
299.15001	2979962	11.1	493184	0.8	
299.18640	6147210	25.0	400074	1.6	
299.22278	3251354	12.3	409408	0.8	
299.25920	4474025	17.6	457271	1.2	
299.99116	8779235	36.5	414920	2.3	
300.02758	6077939	24.7	423640	1.6	
300.04867	5391868	21.6	437755	1.4	
300.05948	2500096	9.0	491441	0.6	
300.06394	10776066	45.2	405437	2.8	
300.08060	5674505	22.9	415725	1.5	
300.08507	9223691	38.4	419973	2.4	
300.09585	7120400	29.2	415009	1.8	
300.10033	7831058	32.3	412624	2.0	
300.10883	2850325	10.5	455871	0.7	
300.99899	385144704	1684.4	400059	100.0	
301.05650	14538664	61.7	402550	3.8	
301.06917	4290477	16.8	518805	1.1	
301.07176	50141104	217.6	402907	13.0	
301.09290	22878136	98.2	398115	5.9	
301.10814	24590270	105.7	400279	6.4	
301.12924	2757575	10.1	499963	0.7	
301.14453	3019725	11.3	474216	0.8	
301.99972	5480757	22.0	433623	1.4	
302.00235	58284340	253.2	396077	15.1	
302.04321	9165127	38.2	415288	2.4	
302.06434	5570896	22.4	386883	1.4	
302.07512	8786260	36.5	402387	2.3	
302.07959	15280470	64.9	396141	4.0	
302.09623	3785053	14.6	395194	1.0	
302.10076	4838751	19.2	442514	1.3	
302.11146	4346212	17.1	440447	1.1	
302.11595	2994534	11.1	406832	0.8	
303.00321	6193880	24.9	390040	1.6	
303.05102	18111212	76.5	402808	4.7	
303.07215	25721588	109.4	395380	6.7	
303.08476	7772921	31.7	449657	2.0	
303.08741	90266360	389.0	394166	23.4	
303.10854	7584515	30.9	398121	2.0	
303.20941	5600045	22.3	387389	1.5	
304.02250	5706877	22.8	408022	1.5	
304.05438	3011722	11.1	440800	0.8	
304.05886	12475532	52.1	400145	3.2	
304.07553	3756179	14.3	443497	1.0	
304.07726	3013779	11.1	541702	0.8	
304.07999	25787540	109.7	399072	6.7	
304.08263	2570901	9.2	359757	0.7	
304.09076	16612505	70.0	404351	4.3	
304.09521	10828955	44.9	395178	2.8	
305.03027	10645017	44.2	403586	2.8	
305.06667	33570344	143.4	392626	8.7	
305.08512	6065712	24.3	449861	1.6	
305.08781	63266352	272.0	390266	16.4	
305.10031	3211830	12.0	506837	0.8	
305.10306	29646390	126.4	396838	7.7	
305.13945	6768198	27.4	401038	1.8	
305.17583	25910868	110.3	392886	6.7	
305.24862	3008114	11.1	460273	0.8	
306.03542	2981809	11.0	513790	0.8	
306.03812	33980336	145.2	392084	8.8	
306.05335	2472888	8.8	409460	0.6	
306.07002	4811711	18.9	402921	1.2	
306.07448	16150465	68.0	397662	4.2	
306.09113	8079304	33.0	405701	2.1	
306.09563	29138890	124.2	398242	7.6	
306.10643	5259214	20.8	416167	1.4	
306.11088	7057359	28.6	396497	1.8	
306.17917	4647915	18.2	388108	1.2	
307.04143	5623109	22.4	382253	1.5	
307.04323	4233542	16.4	494173	1.1	
307.04594	51749192	222.2	392252	13.4	
307.06121	2472781	8.8	399571	0.6	
307.06700	3377487	12.7	431251	0.9	
307.07957	3725652	14.2	469995	1.0	
307.08233	44687700	191.6	392635	11.6	
307.09755	3197788	11.9	370760	0.8	
307.09900	4156764	16.0	407926	1.1	
307.10345	8900958	36.6	409063	2.3	
307.11872	13775204	57.7	402776	3.6	
307.15510	7238003	29.4	397535	1.9	
307.19146	8720769	35.8	396167	2.3	
307.22790	3320208	12.4	466332	0.9	
307.26427	3821982	14.6	437926	1.0	
308.04931	7469782	30.4	415119	1.9	
308.05378	7875288	32.2	411719	2.0	
308.06895	3233502	12.0	413084	0.8	
308.08565	7398117	30.1	405552	1.9	
308.09015	14418662	60.5	390431	3.7	
308.12207	2835699	10.3	409000	0.7	
308.12661	2555637	9.1	477542	0.7	
309.02518	3031639	11.2	381709	0.8	
309.06159	23397478	99.4	394689	6.1	
309.07686	5809260	23.2	395629	1.5	
309.08273	5394542	21.4	403352	1.4	
309.09354	3145842	11.7	404779	0.8	
309.09520	2914419	10.7	528957	0.8	
309.09798	35898484	153.5	384836	9.3	
309.11316	2782330	10.1	472091	0.7	
309.11637	2507899	8.9	518622	0.7	
309.11911	25486460	108.4	392815	6.6	
309.13437	7627906	31.1	395776	2.0	
309.14962	11445384	47.6	391383	3.0	
309.17071	4147344	16.0	388409	1.1	
309.20712	14750879	61.9	404477	3.8	
309.24347	5239981	20.7	365016	1.4	
309.27989	5968059	23.9	358196	1.5	
310.04833	4546023	17.7	402867	1.2	
310.06494	3906030	15.0	438253	1.0	
310.06941	11169263	46.4	390252	2.9	
310.08469	6288886	25.3	376302	1.6	
310.09066	2520056	9.0	453599	0.7	
310.10134	6579708	26.5	395859	1.7	
310.10579	9625086	39.7	398692	2.5	
310.12249	3156996	11.7	355217	0.8	
310.14215	2659852	9.6	380587	0.7	
310.15297	3023376	11.1	464016	0.8	
310.21053	2547238	9.1	433505	0.7	
311.04082	8400744	34.4	387244	2.2	
311.05613	7829358	31.9	386763	2.0	
311.07724	34023284	145.4	394100	8.8	
311.09248	21817212	92.5	395951	5.7	
311.09833	10270590	42.5	393853	2.7	
311.11362	19228548	81.3	395963	5.0	
311.12879	3090314	11.4	459021	0.8	
311.14999	3065746	11.3	425079	0.8	
311.18648	3038112	11.2	392272	0.8	
311.22278	18683822	79.0	397060	4.9	
311.25914	4305852	16.7	419136	1.1	
311.29554	15030218	63.1	385585	3.9	
312.02755	2720995	9.7	465877	0.7	
312.04868	13314283	55.1	381604	3.5	
312.06392	9365744	38.2	415754	2.4	
312.08062	5396727	21.2	420191	1.4	
312.08506	13633785	56.4	385160	3.5	
312.09586	3345149	12.4	345238	0.9	
312.10032	7676159	30.9	404914	2.0	
312.11700	3422469	12.7	398354	0.9	
312.12148	4590855	17.7	436743	1.2	
312.22612	4332847	16.6	377860	1.1	
312.29896	2591050	9.2	468598	0.7	
313.03536	4979298	19.4	426474	1.3	
313.05651	23407210	98.3	384081	6.1	
313.07176	25053808	105.3	383267	6.5	
313.09000	2884215	10.4	478253	0.7	
313.09289	32967288	139.2	380457	8.6	
313.10814	16800382	70.0	387874	4.4	
313.12926	6224518	24.7	389053	1.6	
313.14446	2856076	10.3	364953	0.7	
313.16564	5151380	20.1	418887	1.3	
313.18094	3701401	13.9	419242	1.0	
313.20204	3444385	12.8	421193	0.9	
313.23844	11811503	48.6	383115	3.1	
314.00684	5315537	20.8	385536	1.4	
314.04321	6304735	25.0	384068	1.6	
314.05860	2699748	9.6	384498	0.7	
314.05986	3459045	12.9	375532	0.9	
314.06147	2934757	10.6	470032	0.8	
314.06433	34794472	147.0	385986	9.0	
314.07514	4385771	16.8	437792	1.1	
314.07959	16935916	70.6	375581	4.4	
314.09628	5596146	22.0	402690	1.5	
314.10072	12659700	52.3	381096	3.3	
314.10356	2720757	9.7	352226	0.7	
314.11146	3327992	12.3	418857	0.9	
314.11597	3704826	13.9	411060	1.0	
315.01176	6546761	26.1	460683	1.7	
315.01464	72838472	309.9	381296	18.9	
315.05102	13962583	57.8	381185	3.6	
315.06768	5097822	19.9	398343	1.3	
315.06925	3819870	14.4	487081	1.0	
315.07216	45395296	192.4	387051	11.8	
315.08455	3857764	14.6	430942	1.0	
315.08741	40111460	169.8	387034	10.4	
315.10413	2455915	8.6	422560	0.6	
315.10853	18398572	76.8	385067	4.8	
315.12381	7988594	32.3	392091	2.1	
315.16015	2542976	8.9	443034	0.7	
315.18131	6237576	24.8	415597	1.6	
315.98608	3975858	15.1	398692	1.0	
316.01799	11787966	48.5	384572	3.1	
316.02245	3415743	12.7	421599	0.9	
316.05433	2926283	10.6	402289	0.8	
316.05884	13266637	54.8	371835	3.4	
316.07550	6508243	25.9	393407	1.7	
316.08002	5996245	23.7	379061	1.6	
316.08259	2651350	9.4	414035	0.7	
316.09074	7571161	30.5	386299	2.0	
316.09241	2512089	8.8	393658	0.7	
316.09523	29363930	123.8	379411	7.6	
316.11189	2783968	10.0	453704	0.7	
316.11637	4105954	15.6	439295	1.1	
316.13161	2822888	10.1	424201	0.7	
316.99392	4963365	19.3	391139	1.3	
317.03027	8663090	35.1	406326	2.2	
317.06667	35663936	150.7	378966	9.3	
317.08780	16425031	68.4	392756	4.3	
317.09855	5847115	23.1	375016	1.5	
317.10012	4583499	17.7	460194	1.2	
317.10306	66351180	282.1	379150	17.2	
317.12417	4496468	17.3	361428	1.2	
317.13941	3856474	14.6	385877	1.0	
318.03812	19833248	83.0	384257	5.1	
318.07001	6998445	28.0	409662	1.8	
318.07450	18514350	77.3	366985	4.8	
318.09565	6011318	23.8	382194	1.6	
318.10641	10834362	44.4	402385	2.8	
318.11088	7969211	32.2	377791	2.1	
319.04149	3784459	14.3	397274	1.0	
319.04593	21394188	89.6	387190	5.6	
319.06708	4996885	19.4	392443	1.3	
319.07784	3298584	12.2	355553	0.9	
319.07933	3484441	13.0	501774	0.9	
319.08233	41595672	176.1	377218	10.8	
319.10345	13857570	57.4	377483	3.6	
319.11871	18240296	76.1	375798	4.7	
319.15508	5634868	22.2	393025	1.5	
319.19149	7465793	30.0	377526	1.9	
319.22788	3523918	13.1	328373	0.9	
320.01735	5157993	20.1	402882	1.3	
320.04926	3176564	11.6	408864	0.8	
320.05378	8649846	35.1	369079	2.2	
320.07492	9407613	38.3	394718	2.4	
320.08568	7490689	30.1	385460	1.9	
320.09015	15520899	64.5	382275	4.0	
320.12208	3244174	11.9	435051	0.8	
320.12655	2744464	9.8	442978	0.7	
321.02526	4850127	18.8	393237	1.3	
321.06159	22033884	92.4	374974	5.7	
321.07689	3517409	13.1	334724	0.9	
321.08271	23442916	98.4	370575	6.1	
321.09356	2948583	10.7	451634	0.8	
321.09491	3545576	13.2	448161	0.9	
321.09798	40031720	169.4	373698	10.4	
321.11909	2695664	9.6	386002	0.7	
321.13434	8003062	32.3	395356	2.1	
321.17076	4440579	17.1	412728	1.2	
321.20707	4228623	16.1	415645	1.1	
321.24352	21116444	88.4	376543	5.5	
322.03303	5605170	21.8	396307	1.5	
322.06495	3706685	13.7	416858	1.0	
322.06941	11536191	46.9	388266	3.0	
322.08466	3014468	10.8	341962	0.8	
322.08604	3088709	11.1	316618	0.8	
322.09054	6809414	26.9	385128	1.8	
322.09313	2669895	9.4	393446	0.7	
322.10132	7307082	29.0	399308	1.9	
322.10580	12093260	49.2	390452	3.1	
322.24689	5170045	19.9	356911	1.3	
323.04087	17807506	73.4	383533	4.6	
323.05612	4199576	15.8	413425	1.1	
323.07723	60422304	253.6	377292	15.7	
323.09252	10829988	43.9	369010	2.8	
323.09532	8431781	33.7	424727	2.2	
323.09838	97319080	409.6	370517	25.3	
323.11364	23820460	98.8	379149	6.2	
323.13471	3001523	10.8	432134	0.8	
323.14998	3122360	11.3	383443	0.8	
323.18640	4781253	18.3	373694	1.2	
323.22280	3698898	13.7	384844	1.0	
323.25914	5751006	22.4	372506	1.5	
324.04415	2635246	9.2	378019	0.7	
324.04867	4680176	17.9	353456	1.2	
324.06395	5157365	19.9	399550	1.3	
324.08060	9218555	37.1	376116	2.4	
324.08203	2743803	9.7	514062	0.7	
324.08506	20154876	83.3	371491	5.2	
324.09584	2945536	10.5	444125	0.8	
324.10032	4464642	16.9	293044	1.2	
324.10172	12990978	53.0	370984	3.4	
324.10620	10166787	41.1	377337	2.6	
324.11697	4148743	15.6	304612	1.1	
324.12142	5378569	20.8	400634	1.4	
324.99899	10726198	43.4	378526	2.8	
325.05653	12241738	49.8	375342	3.2	
325.07178	15252303	62.6	376390	4.0	
325.07759	3860305	14.4	404368	1.0	
325.08843	3151189	11.4	321658	0.8	
325.08978	3754838	13.9	505822	1.0	
325.09289	43711320	182.9	372796	11.3	
325.10815	27867996	115.9	374270	7.2	
325.11400	6323038	24.8	389446	1.6	
325.12927	10001251	40.4	387245	2.6	
325.16567	2804080	9.9	382755	0.7	
325.20204	7289724	28.9	376157	1.9	
325.23845	5045129	19.4	383193	1.3	
325.27477	2636693	9.2	402644	0.7	
325.31121	6423457	25.2	401486	1.7	
326.04324	3950747	14.8	415933	1.0	
326.06429	4603042	17.5	397727	1.2	
326.07520	2857126	10.1	453441	0.7	
326.07960	10656935	43.1	371196	2.8	
326.09622	7683245	30.6	389927	2.0	
326.10070	13667502	55.9	371434	3.5	
326.11152	5285042	20.4	383796	1.4	
326.11603	3853492	14.4	363754	1.0	
326.13712	3243195	11.8	367335	0.8	
327.01471	2805220	9.9	422852	0.7	
327.05104	9334256	37.5	388672	2.4	
327.07217	14159351	57.9	379160	3.7	
327.08431	3630587	13.4	506959	0.9	
327.08741	46398972	194.3	368892	12.0	
327.10855	22339076	92.5	370405	5.8	
327.12381	8947208	35.9	367956	2.3	
327.14496	3650064	13.5	373131	0.9	
327.18136	4814364	18.4	399038	1.3	
327.21769	14757416	60.5	367320	3.8	
327.25407	7454260	29.6	380315	1.9	
328.02253	2492214	8.6	415840	0.6	
328.05888	12099394	49.2	362286	3.1	
328.07999	9033545	36.3	369194	2.3	
328.09074	9641805	38.8	390067	2.5	
328.09522	14106446	57.7	365628	3.7	
328.11193	4492116	17.1	366750	1.2	
328.11638	6688598	26.3	376312	1.7	
328.22098	2750329	9.7	435016	0.7	
329.02716	3705989	13.7	444478	1.0	
329.03029	37838984	158.1	360662	9.8	
329.04695	4501644	17.1	384364	1.2	
329.05142	5206157	20.1	395343	1.4	
329.06348	2737297	9.6	498325	0.7	
329.06668	27803794	115.6	371971	7.2	
329.08467	3252376	11.8	430872	0.8	
329.08780	36479128	152.3	367951	9.5	
329.10306	61505696	258.2	369419	16.0	
329.12426	7088294	28.0	395941	1.8	
329.13946	10502314	42.5	372622	2.7	
329.16049	2685105	9.4	429230	0.7	
329.17584	3227831	11.7	427653	0.8	
329.23339	10528970	42.6	356670	2.7	
330.03362	5900754	23.0	355442	1.5	
330.03809	6273492	24.6	384593	1.6	
330.05923	24404442	101.3	365553	6.3	
330.07005	5069278	19.5	390652	1.3	
330.07449	19243488	79.4	364243	5.0	
330.09115	5081573	19.5	398624	1.3	
330.09562	8569319	34.3	358206	2.2	
330.10643	11944426	48.6	359484	3.1	
330.11089	15569388	63.9	361259	4.0	
330.13211	2702835	9.5	396157	0.7	
330.14276	2707958	9.5	437846	0.7	
330.97978	5045001	19.4	398797	1.3	
331.04593	18776862	77.5	368196	4.9	
331.06388	6097701	23.8	444217	1.6	
331.06706	75186984	316.0	364632	19.5	
331.07791	4093737	15.4	415952	1.1	
331.07912	5405482	20.9	441689	1.4	
331.08231	65045292	273.1	364919	16.9	
331.10347	21504818	89.0	358830	5.6	
331.11552	4733750	18.1	393651	1.2	
331.11871	45302584	189.6	359199	11.8	
331.15493	2510658	8.7	367690	0.7	
331.24896	3215201	11.7	370175	0.8	
332.01735	2743899	9.5	373049	0.7	
332.04927	3493990	12.7	397030	0.9	
332.05376	13431911	54.2	370861	3.5	
332.07041	10318957	41.2	354075	2.7	
332.08566	12674162	51.0	367233	3.3	
332.08695	2524786	8.6	379939	0.7	
332.09014	21091442	86.1	355844	5.5	
332.10686	3177593	11.3	330815	0.8	
332.11129	8227962	32.4	374485	2.1	
332.12210	9200765	36.5	388437	2.4	
332.12653	4544639	17.1	409213	1.2	
332.19934	2750615	9.6	329006	0.7	
333.02520	10495394	41.9	382168	2.7	
333.06159	25822638	105.9	364305	6.7	
333.08271	7441844	29.1	375664	1.9	
333.09475	8046008	31.7	425111	2.1	
333.09797	99222968	412.3	359940	25.8	
333.11910	7792064	30.6	384435	2.0	
333.13437	8838597	35.0	370939	2.3	
333.19194	4349400	16.2	380886	1.1	
333.20706	3291612	11.8	418718	0.9	
333.99660	2696922	9.3	423987	0.7	
334.03303	21849830	89.3	364506	5.7	
334.06491	4877040	18.4	395848	1.3	
334.06943	14579441	58.9	375211	3.8	
334.09053	4139768	15.4	400687	1.1	
334.10133	17753852	72.2	362840	4.6	
334.10254	2521852	8.6	417852	0.7	
334.10580	15103741	61.1	361274	3.9	
334.23616	3564327	13.0	379077	0.9	
335.03640	3246118	11.6	396476	0.8	
335.04084	11204647	44.9	359626	2.9	
335.07284	2997298	10.6	436776	0.8	
335.07397	3541042	12.9	446725	0.9	
335.07724	33073202	136.2	361359	8.6	
335.09252	3910712	14.4	404868	1.0	
335.09838	11540538	46.3	362384	3.0	
335.10916	3013693	10.7	398282	0.8	
335.11363	25454654	104.4	357710	6.6	
335.14998	5003338	19.0	370627	1.3	
335.17113	3581009	13.0	423556	0.9	
335.18641	3541078	12.9	328226	0.9	
335.20754	2946140	10.4	432311	0.8	
335.22282	3882081	14.3	390205	1.0	
336.04871	7442791	29.1	379859	1.9	
336.08061	5845361	22.5	363578	1.5	
336.08505	15034738	60.8	371277	3.9	
336.10624	3661177	13.4	383243	1.0	
336.11695	4799869	18.1	350798	1.2	
336.12146	6400382	24.8	362140	1.7	
336.23056	3891616	14.3	389552	1.0	
337.05648	10545828	42.1	358311	2.7	
337.07178	6650537	25.8	358688	1.7	
337.07763	4638379	17.4	371674	1.2	
337.08847	2855598	10.0	388838	0.7	
337.08961	4108975	15.2	447281	1.1	
337.09289	43027120	177.7	353729	11.2	
337.10815	25496244	104.5	359791	6.6	
337.11399	7463606	29.2	364148	1.9	
337.12928	13003451	52.4	359125	3.4	
337.16567	2542278	8.7	459132	0.7	
337.23842	16538333	67.1	363932	4.3	
338.04322	2721753	9.4	396304	0.7	
338.06435	7648224	30.0	366195	2.0	
338.07962	6962148	27.1	367159	1.8	
338.08542	4831206	18.2	352839	1.3	
338.09625	7058410	27.5	395326	1.8	
338.10070	15100907	61.1	346670	3.9	
338.11148	5774318	22.2	373079	1.5	
338.24178	4016151	14.8	368736	1.0	
339.01468	7423239	29.1	358308	1.9	
339.05099	3561746	12.9	419435	0.9	
339.06879	4050200	15.0	439655	1.1	
339.07215	42962200	177.4	354106	11.2	
339.08741	19852574	81.0	359104	5.2	
339.09329	17890592	72.8	363688	4.6	
339.10400	2813219	9.8	412095	0.7	
