m/z	I	S/N	Res.	I %	
383.06202	21104966	87.2	321429	1.0	
383.07724	5298506	20.4	340985	0.2	
383.08068	2817354	10.0	332228	0.1	
383.08312	4250955	16.0	277055	0.2	
383.09838	4952399	19.0	333729	0.2	
383.11362	9800018	39.5	331592	0.5	
383.11951	6621524	26.0	311169	0.3	
383.13463	2596696	9.0	323201	0.1	
384.04871	2679353	9.4	388124	0.1	
384.06537	3605053	13.3	309406	0.2	
384.06986	10574398	42.7	321084	0.5	
384.08498	3850818	14.3	345891	0.2	
385.02013	13978409	57.1	320833	0.7	
385.05656	9050930	36.3	326237	0.4	
385.07772	6064951	23.7	332168	0.3	
385.09296	9509691	38.2	308675	0.4	
385.11403	3678016	13.6	346350	0.2	
385.12928	8878916	35.6	335970	0.4	
385.22325	3490651	12.8	354928	0.2	
386.02353	3028002	10.8	379502	0.1	
386.02799	3780643	14.0	324607	0.2	
386.06440	4359212	16.5	334994	0.2	
386.10067	3186741	11.5	341180	0.2	
387.03580	30706974	127.8	315784	1.4	
387.07217	12111143	49.2	311827	0.6	
387.09336	3779885	14.0	357134	0.2	
387.10855	9846064	39.7	325521	0.5	
388.03911	5359130	20.7	317986	0.3	
388.04366	5404187	20.9	328807	0.3	
388.08003	3335716	12.1	341290	0.2	
389.01515	2807568	9.9	355456	0.1	
389.05145	16801560	69.0	312738	0.8	
389.08785	11751202	47.7	318545	0.6	
389.12420	7661355	30.4	312778	0.4	
390.05478	2876439	10.2	323011	0.1	
390.05924	9095192	36.5	305782	0.4	
390.09563	4351009	16.4	293898	0.2	
391.03075	8304911	33.1	321041	0.4	
391.06710	36376856	151.8	312864	1.7	
391.10350	11026722	44.6	313310	0.5	
391.13987	2492715	8.6	347400	0.1	
392.07045	6660634	26.2	322661	0.3	
392.07492	11100698	45.0	312835	0.5	
392.11137	2954788	10.5	316492	0.1	
393.02524	2746127	9.6	344068	0.1	
393.04636	9257749	37.2	323276	0.4	
393.06167	2741017	9.6	345443	0.1	
393.08273	15459102	63.4	306063	0.7	
393.10387	3134244	11.3	310464	0.1	
393.11913	8557351	34.2	334209	0.4	
394.08608	3054626	10.9	356726	0.1	
395.00443	4644113	17.4	335526	0.2	
395.04092	5973275	23.0	305889	0.3	
395.06204	11867424	47.6	312613	0.6	
395.07733	3768612	13.8	331004	0.2	
395.08312	6616358	25.7	313342	0.3	
395.09839	9110826	36.1	327349	0.4	
395.11958	3461423	12.5	340497	0.2	
396.04872	3112483	11.1	335321	0.1	
396.06986	2872873	10.1	341153	0.1	
397.02014	10762019	43.0	319680	0.5	
397.05657	5959469	22.9	294921	0.3	
397.07769	13444915	54.2	304179	0.6	
397.09291	6653751	25.8	287479	0.3	
397.09878	25753400	105.5	311642	1.2	
397.11406	4749116	17.9	336134	0.2	
397.12929	3244864	11.6	347777	0.2	
398.02796	2839599	9.9	330312	0.1	
398.06437	2528313	8.6	349957	0.1	
398.08098	2726973	9.4	277252	0.1	
398.10213	4312131	16.1	301518	0.2	
399.03578	9914685	39.4	307438	0.5	
399.07226	7137607	27.8	325940	0.3	
399.09338	6127948	23.6	327567	0.3	
399.10859	8386896	33.1	308545	0.4	
399.11445	4862290	18.4	311971	0.2	
400.04358	4235852	15.7	324769	0.2	
400.07993	3416662	12.3	289487	0.2	
400.11628	2860640	10.0	365201	0.1	
401.01504	6196052	23.9	291553	0.3	
401.05145	16870238	68.5	306072	0.8	
401.08787	9866087	39.2	311332	0.5	
401.10891	2941805	10.3	344028	0.1	
401.12420	12614513	50.7	305368	0.6	
401.12985	2588531	8.9	326944	0.1	
402.02303	2549863	8.7	298535	0.1	
402.05487	3874928	14.2	299084	0.2	
402.05932	4930673	18.6	320750	0.2	
402.09557	3667067	13.4	367812	0.2	
402.12754	3192964	11.4	328397	0.2	
403.03073	7175549	28.0	301925	0.3	
403.06710	11074951	44.3	299688	0.5	
403.08831	3209613	11.4	304320	0.2	
403.10347	11689361	46.8	311507	0.6	
403.13989	4670875	17.5	341928	0.2	
404.03852	2894484	10.1	380347	0.1	
404.07047	2899613	10.2	308599	0.1	
404.07498	4271774	15.9	334304	0.2	
404.11118	3252904	11.6	283569	0.2	
405.04636	13594542	54.8	307559	0.6	
405.08273	15286200	61.9	301712	0.7	
405.11912	6924226	27.0	289996	0.3	
406.05414	5910730	22.7	333997	0.3	
406.09061	3173588	11.3	320802	0.1	
407.02564	5265886	20.0	330732	0.2	
407.06204	18121192	73.7	299090	0.9	
407.09841	8249843	32.5	313163	0.4	
407.13480	3729917	13.6	338449	0.2	
408.06536	3530504	12.8	296981	0.2	
408.06989	6177545	23.8	301687	0.3	
409.02020	7711771	30.2	300457	0.4	
409.05654	3214374	11.5	282528	0.2	
409.07764	11121708	44.5	311864	0.5	
409.09289	3003440	10.6	328570	0.1	
409.11409	5751863	22.1	328904	0.3	
410.99933	5703262	21.6	290477	0.3	
411.03582	7011945	27.0	304938	0.3	
411.05680	4603503	17.0	310621	0.2	
411.07222	4300403	15.8	355411	0.2	
411.09331	12318329	48.8	295814	0.6	
411.10861	8865406	34.6	315277	0.4	
411.11427	3249792	11.5	352790	0.2	
412.04372	3005331	10.4	292750	0.1	
412.08010	2530718	8.5	273950	0.1	
412.09669	3186595	11.2	305316	0.2	
412.10125	4023204	14.6	307084	0.2	
412.11194	2600871	8.8	319258	0.1	
413.01497	4441269	16.4	289175	0.2	
413.05146	9324736	36.5	311207	0.4	
413.07260	5826759	22.1	285474	0.3	
413.08788	6789323	26.0	322964	0.3	
413.10904	3173586	11.1	336930	0.1	
413.12424	4430038	16.3	291910	0.2	
413.13009	7653592	29.6	311032	0.4	
414.05476	2957807	10.3	274895	0.1	
414.05920	3357168	11.9	324988	0.2	
414.09572	3148283	11.0	355188	0.1	
415.03074	8813336	34.4	291973	0.4	
415.06710	12409635	49.2	309254	0.6	
415.08819	6011689	22.8	306752	0.3	
415.10346	7469870	28.8	307692	0.4	
415.13984	16087865	64.3	301910	0.8	
416.07038	2525271	8.5	282304	0.1	
416.07486	4067416	14.8	276380	0.2	
416.14318	4220013	15.4	286962	0.2	
417.04632	12090757	47.9	292755	0.6	
417.08275	10177936	40.0	306468	0.5	
417.10392	2604439	8.8	226111	0.1	
417.11912	8146332	31.6	305621	0.4	
417.15544	3086759	10.8	306710	0.1	
418.04962	2848959	9.8	236600	0.1	
418.05420	15994560	63.9	300102	0.8	
418.08595	3341002	11.8	315004	0.2	
418.09059	3663564	13.2	305490	0.2	
419.02566	3134450	11.0	319954	0.1	
419.05745	2752508	9.4	333993	0.1	
419.06202	16490494	66.0	294546	0.8	
419.09836	10203145	40.1	304204	0.5	
419.11958	3020816	10.5	288436	0.1	
419.13480	10424341	41.0	295265	0.5	
419.17118	3648544	13.1	328014	0.2	
420.03354	2535730	8.5	358303	0.1	
420.06531	3068221	10.7	329237	0.1	
420.06982	4636990	17.2	315811	0.2	
420.10168	2526536	8.5	379378	0.1	
420.10616	5531978	20.8	292093	0.3	
420.13819	3194196	11.2	306653	0.2	
421.02018	2719342	9.3	304828	0.1	
421.04131	6556277	25.1	283042	0.3	
421.05661	3648122	13.1	310720	0.2	
421.07760	9806465	38.5	293957	0.5	
421.11404	16609932	66.5	291597	0.8	
421.22663	3248817	11.4	342173	0.2	
422.08568	2594758	8.7	370516	0.1	
422.11740	3265489	11.5	334328	0.2	
422.99936	3337455	11.8	292396	0.2	
423.03590	3843323	13.9	288086	0.2	
423.05691	7486722	28.9	304767	0.4	
423.07215	5260551	19.7	309246	0.2	
423.09328	10343694	40.7	292763	0.5	
423.10862	3224851	11.3	317394	0.2	
423.11446	2973973	10.3	302613	0.1	
423.12970	4365594	16.0	283572	0.2	
425.01502	7450503	28.7	301235	0.4	
425.05148	7440275	28.7	290230	0.4	
425.07257	10024857	39.3	294181	0.5	
425.08788	5953439	22.6	299654	0.3	
425.10893	5857190	22.2	293370	0.3	
425.12428	5539755	20.9	284035	0.3	
425.13007	3094445	10.8	322354	0.1	
426.05918	2800866	9.6	295395	0.1	
426.08033	2532585	8.5	292136	0.1	
426.09567	2676974	9.1	302370	0.1	
427.03073	10193447	40.0	274995	0.5	
427.06711	7940659	30.8	291585	0.4	
427.08829	5030458	18.8	315271	0.2	
427.10351	7879232	30.5	294422	0.4	
427.12460	4680263	17.3	311204	0.2	
427.13992	3083852	10.8	323447	0.1	
427.14568	3168846	11.1	315145	0.1	
428.03857	4606843	16.8	277633	0.2	
428.07496	3184519	11.0	263407	0.2	
429.04638	10288337	39.9	290854	0.5	
429.08278	8277213	31.7	284204	0.4	
429.11906	6847722	25.9	299893	0.3	
429.12497	3297515	11.5	316006	0.2	
430.04975	2493991	8.2	330628	0.1	
430.05415	3299881	11.5	265344	0.2	
431.06204	9166723	35.3	287510	0.4	
431.09850	7774096	29.6	272002	0.4	
431.11971	2580375	8.6	277147	0.1	
431.13478	12529564	49.0	290741	0.6	
432.06525	2784478	9.4	345959	0.1	
432.06987	3741920	13.3	296046	0.2	
432.13805	4019448	14.4	284758	0.2	
433.02013	2762282	9.3	311788	0.1	
433.04130	14266930	56.0	285526	0.7	
433.07767	9359934	36.1	293369	0.4	
433.11402	6834763	25.8	285266	0.3	
433.15044	14250584	56.0	288361	0.7	
434.04463	2716561	9.1	327472	0.1	
434.08559	2786207	9.4	356915	0.1	
434.15382	4007863	14.3	305175	0.2	
435.05693	9692405	37.4	286266	0.5	
435.09328	7666946	29.2	287434	0.4	
435.11435	3232009	11.2	237181	0.2	
435.12963	3763471	13.4	326693	0.2	
437.05141	4681657	17.1	277301	0.2	
437.07258	5386176	19.9	324840	0.3	
437.10899	16385997	64.6	284935	0.8	
437.14541	3512282	12.3	311460	0.2	
438.11218	3667252	13.0	305710	0.2	
439.03076	5569150	20.7	287286	0.3	
439.06716	4805259	17.6	291782	0.2	
439.08816	5915283	22.1	279679	0.3	
439.10369	4543128	16.5	281354	0.2	
439.12453	5749408	21.4	304037	0.3	
440.07483	2660343	8.9	299714	0.1	
441.04633	5635415	20.9	303056	0.3	
441.06753	3056991	10.5	259446	0.1	
441.08279	3946853	14.1	296858	0.2	
441.10391	2607468	8.6	347690	0.1	
441.11901	3958130	14.1	303103	0.2	
442.05419	2590407	8.6	304869	0.1	
443.02554	3772458	13.4	324694	0.2	
443.06204	7888952	30.1	296537	0.4	
443.09838	5951557	22.2	297527	0.3	
443.11948	2678861	8.9	286482	0.1	
443.13482	3585106	12.6	278511	0.2	
444.06975	3533226	12.4	328780	0.2	
445.04125	7975697	30.4	291580	0.4	
445.07762	7027486	26.6	296504	0.3	
445.11401	4997932	18.4	301370	0.2	
447.03565	2934262	9.8	307150	0.1	
447.05696	20510206	80.1	280917	1.0	
447.09338	7233035	27.0	286424	0.3	
447.11434	3639827	12.6	282047	0.2	
447.12971	4285977	15.2	299204	0.2	
448.03910	2538860	8.2	217881	0.1	
448.06026	4476788	16.0	284241	0.2	
448.06478	3382134	11.6	281207	0.2	
449.03616	4755682	17.1	290769	0.2	
449.05152	5263592	19.1	296192	0.2	
449.07251	8177904	30.8	283925	0.4	
449.10900	6803710	25.3	247495	0.3	
449.14538	5054731	18.3	316430	0.2	
450.08043	2745963	9.1	323514	0.1	
451.03071	3562450	12.3	283621	0.2	
451.05187	5841882	21.4	292187	0.3	
451.06707	4596704	16.5	257957	0.2	
451.08827	6937576	25.8	287229	0.3	
451.10349	3301357	11.3	266285	0.2	
451.12468	5008373	18.1	263135	0.2	
451.16092	2597891	8.5	294566	0.1	
452.07494	2525533	8.2	288713	0.1	
453.04634	6596303	24.5	291156	0.3	
453.06752	3784407	13.2	309751	0.2	
453.08279	6438620	23.8	293154	0.3	
453.10385	8990436	34.0	262884	0.4	
453.11916	4767466	17.1	298499	0.2	
453.12503	15531756	60.2	277681	0.7	
454.12831	3203179	10.9	326213	0.2	
455.02555	3538370	12.2	282803	0.2	
455.06195	7766480	29.1	276925	0.4	
455.08302	3624408	12.6	270797	0.2	
455.09842	5837278	21.4	304961	0.3	
455.11954	2536934	8.2	321240	0.1	
455.13485	3654124	12.7	294591	0.2	
455.14078	3467758	11.9	300393	0.2	
455.31668	5294641	19.2	280689	0.2	
456.06990	3802962	13.3	275033	0.2	
456.10616	2674528	8.8	331933	0.1	
457.04129	7771336	29.2	281192	0.4	
457.07768	9835733	37.4	275646	0.5	
457.09891	2841822	9.4	264100	0.1	
457.11405	5549284	20.3	275572	0.3	
457.11994	3158246	10.7	226165	0.1	
457.15058	2839794	9.4	289013	0.1	
458.08538	2938458	9.8	272338	0.1	
459.05697	8107985	30.5	265781	0.4	
459.09329	8345567	31.4	276136	0.4	
459.12977	5341165	19.4	262755	0.3	
459.13562	8022000	30.2	277581	0.4	
460.06461	3457367	11.9	256690	0.2	
461.05154	5044950	18.2	287422	0.2	
461.07259	15006430	58.1	269707	0.7	
461.10898	8178413	30.8	285381	0.4	
461.13000	3284725	11.2	294293	0.2	
461.14528	2854650	9.5	288195	0.1	
462.05901	2505822	8.1	286292	0.1	
462.07590	3276900	11.2	283550	0.2	
462.08035	4711526	16.9	264938	0.2	
462.11683	2729076	9.0	282592	0.1	
463.05185	8359393	31.5	267379	0.4	
463.06712	26717670	104.9	269861	1.3	
463.08823	26529262	104.2	266716	1.3	
463.12461	5305853	19.3	293617	0.3	
464.07050	7440238	27.8	276037	0.4	
464.07500	2684784	8.8	283492	0.1	
464.09160	5605238	20.5	270997	0.3	
464.09609	8675192	32.8	277073	0.4	
465.04636	4628716	16.6	268535	0.2	
465.06750	9363700	35.5	271150	0.4	
465.08289	2717946	8.9	274919	0.1	
465.10384	8958210	33.9	279338	0.4	
465.11913	3781896	13.2	283514	0.2	
465.14032	5202192	18.9	289524	0.2	
466.07529	5542527	20.2	254522	0.3	
467.02565	2928627	9.6	332964	0.1	
467.06207	6798338	24.8	290382	0.3	
467.08313	9626633	36.0	276343	0.5	
467.09840	5448720	19.5	274506	0.3	
467.11953	5930008	21.4	270677	0.3	
467.13470	3628062	12.4	289703	0.2	
467.14070	2903072	9.5	277205	0.1	
467.15593	3658790	12.5	261434	0.2	
467.28034	2675799	8.6	273702	0.1	
468.06969	3020173	10.0	293546	0.1	
469.04122	4996875	17.7	272082	0.2	
469.07766	5590810	20.1	283879	0.3	
469.09883	5390114	19.3	285168	0.3	
469.11406	4441896	15.6	261401	0.2	
469.11993	5062442	18.0	268320	0.2	
469.13503	2496304	7.9	267307	0.1	
469.15042	2561846	8.2	291641	0.1	
469.29579	3162991	10.5	257329	0.1	
471.05692	7813669	28.8	276057	0.4	
471.09343	6238772	22.6	278516	0.3	
471.13559	120388160	471.9	261087	5.7	
471.31159	4491914	15.8	270453	0.2	
472.06485	4137907	14.4	269924	0.2	
472.09648	2631615	8.4	292423	0.1	
472.13894	20790224	79.9	266081	1.0	
473.03619	2734386	8.8	245845	0.1	
473.07262	8342849	30.9	258927	0.4	
473.10893	5238095	18.7	269890	0.2	
473.13969	3224923	10.8	277171	0.2	
473.14538	2893149	9.5	270166	0.1	
473.15142	2850144	9.3	289552	0.1	
475.03072	2761798	8.9	300743	0.1	
475.08822	6125661	22.2	266119	0.3	
475.12451	4892779	17.3	252529	0.2	
475.14554	2503796	7.9	296946	0.1	
476.13240	2572794	8.2	264158	0.1	
477.04638	6576996	23.9	276377	0.3	
477.06751	9376620	35.0	263240	0.4	
477.08312	2675570	8.6	297358	0.1	
477.10387	6122363	22.2	245850	0.3	
477.14024	4588425	16.1	244522	0.2	
478.05407	3289331	11.0	294319	0.2	
479.02571	3514995	11.9	238845	0.2	
479.04685	3868283	13.3	297029	0.2	
479.06201	28919426	111.9	256604	1.4	
479.08315	5813898	20.9	277077	0.3	
479.09846	2838160	9.2	280078	0.1	
479.11944	4591256	16.1	268100	0.2	
479.13490	4250270	14.8	252825	0.2	
480.06534	7108623	26.0	265131	0.3	
480.06980	2651153	8.5	300954	0.1	
480.09072	2535449	8.0	269394	0.1	
481.04127	5648785	20.3	278958	0.3	
481.06257	4768154	16.8	250458	0.2	
481.07766	6250912	22.7	242282	0.3	
481.08354	5378466	19.2	246871	0.3	
481.09878	6994344	25.6	260869	0.3	
481.11397	4741550	16.7	262033	0.2	
481.13519	3289526	11.0	248225	0.2	
481.15039	3367356	11.3	264116	0.2	
482.07018	2801448	9.1	294054	0.1	
482.08522	2817838	9.1	286441	0.1	
483.05698	6964399	25.5	251524	0.3	
483.07809	19606712	75.2	254101	0.9	
483.09329	6984893	25.5	266217	0.3	
483.11463	3418310	11.5	289149	0.2	
483.12955	5426380	19.4	254158	0.3	
483.13565	5016782	17.8	278310	0.2	
483.27537	3326213	11.1	268434	0.2	
484.08149	4006468	13.8	244865	0.2	
485.07257	7974860	29.4	261450	0.4	
485.09371	2557908	8.1	328669	0.1	
485.10894	5079002	18.0	283697	0.2	
485.14538	3757033	12.8	265894	0.2	
485.15122	7452651	27.4	262679	0.4	
485.29088	4370466	15.3	269837	0.2	
487.05191	4719322	16.6	254685	0.2	
487.08819	7068392	25.9	257783	0.3	
487.12450	5362423	19.2	254927	0.3	
487.18214	16200461	61.8	258867	0.8	
487.30647	2870078	9.3	252375	0.1	
488.09611	3065974	10.1	253319	0.1	
488.18546	4619417	16.2	266807	0.2	
489.06746	4204021	14.3	261636	0.2	
489.10393	6092291	21.6	244924	0.3	
489.14021	3430929	11.3	269457	0.2	
489.14577	2941460	9.5	302441	0.1	
491.06214	5116166	17.9	276384	0.2	
491.08317	5167374	18.1	256206	0.2	
491.11961	4048156	13.7	257226	0.2	
492.09088	2561690	8.0	283361	0.1	
493.04137	7621647	27.5	270665	0.4	
493.06257	3008535	9.7	274659	0.1	
493.07768	44473372	170.0	250831	2.1	
493.09908	4484133	15.4	257143	0.2	
493.11416	2658347	8.4	288146	0.1	
493.13518	5030964	17.5	250662	0.2	
494.08099	12180902	45.2	244918	0.6	
494.08550	3373480	11.1	279228	0.2	
495.05696	5039908	17.6	273022	0.2	
495.07800	3961644	13.4	237191	0.2	
495.09325	2509618	7.8	266024	0.1	
495.11437	5041978	17.6	267931	0.2	
495.12984	4872000	16.9	259444	0.2	
495.15085	2506568	7.8	309423	0.1	
497.03628	6660648	23.8	260253	0.3	
497.07250	4385334	15.0	253524	0.2	
497.09368	5571134	19.6	257201	0.3	
497.10901	4923972	17.1	270580	0.2	
497.13009	10101324	37.1	263024	0.5	
497.14536	3611218	12.0	262366	0.2	
497.29076	2525835	7.8	247043	0.1	
498.11662	2982860	9.6	253611	0.1	
499.05178	2723127	8.6	254755	0.1	
499.08828	4998469	17.4	247418	0.2	
499.12451	4245843	14.5	241265	0.2	
499.16050	2558305	8.0	215465	0.1	
499.16685	21456228	81.0	249210	1.0	
499.30656	4812186	16.7	256444	0.2	
500.17029	4249320	14.5	217271	0.2	
501.06736	4171843	14.2	274082	0.2	
501.10395	4261969	14.5	268055	0.2	
501.14020	3736671	12.5	261208	0.2	
501.14619	8820833	32.2	248843	0.4	
501.32230	3274917	10.7	260022	0.2	
503.08315	4838219	16.8	263025	0.2	
503.11962	3527513	11.7	238090	0.2	
503.16185	3476329	11.5	280365	0.2	
505.04122	10280505	37.8	252052	0.5	
505.06237	3522113	11.7	256881	0.2	
505.09883	6467151	23.1	239348	0.3	
505.13515	3079773	10.0	271069	0.1	
506.04465	2866104	9.1	232602	0.1	
507.05698	6263097	22.3	235346	0.3	
507.09337	3733831	12.5	266697	0.2	
507.11440	3832143	12.9	265756	0.2	
507.15082	4028765	13.6	245272	0.2	
508.06499	3631799	12.1	271499	0.2	
509.03619	12194854	45.2	239647	0.6	
509.07258	33616948	128.0	247408	1.6	
509.09368	3345468	11.0	284112	0.2	
509.10904	2959426	9.5	268455	0.1	
509.13000	7935050	28.7	245968	0.4	
509.14545	2848847	9.1	286249	0.1	
510.03946	2738592	8.6	259995	0.1	
510.07588	8824238	32.2	250160	0.4	
511.05191	4450076	15.3	265085	0.2	
511.08842	3731242	12.5	250614	0.2	
511.10933	4220722	14.4	273675	0.2	
511.12467	3981111	13.4	272522	0.2	
511.14582	2707263	8.5	302017	0.1	
511.16094	3395397	11.2	288543	0.2	
513.06745	4051468	13.5	261115	0.2	
513.08851	2865684	9.0	237384	0.1	
513.10389	5104154	17.5	269322	0.2	
513.14012	3291687	10.6	254172	0.2	
513.14610	9255466	33.3	246613	0.4	
515.08311	5285111	18.2	251000	0.2	
515.11948	4736260	16.1	260057	0.2	
515.15573	2627858	8.1	274358	0.1	
515.16174	2570516	7.9	248436	0.1	
515.21360	3648807	12.0	275194	0.2	
515.30158	6255944	21.9	263341	0.3	
517.06221	3026894	9.6	272731	0.1	
517.09880	4483035	15.1	256037	0.2	
517.31709	77316136	292.6	237123	3.6	
518.32050	24945048	93.1	238558	1.2	
519.11451	3774137	12.4	234992	0.2	
519.15670	9753288	35.2	244086	0.5	
519.32397	4301573	14.4	232455	0.2	
521.07252	3943803	13.1	246084	0.2	
521.09360	2912643	9.2	277850	0.1	
521.13028	2715024	8.4	289459	0.1	
521.14533	2537877	7.7	271179	0.1	
523.05183	14600254	53.7	239488	0.7	
523.07294	2827333	8.8	234957	0.1	
523.08816	5208139	17.9	238186	0.2	
523.10933	2885714	9.0	288988	0.1	
523.12457	3415128	11.1	256697	0.2	
523.14589	3506271	11.4	264452	0.2	
523.16095	3685477	12.1	230220	0.2	
524.05528	4409762	14.9	248420	0.2	
525.06754	7379718	26.2	258491	0.3	
525.10405	3672851	12.0	291492	0.2	
525.10955	2750229	8.5	218112	0.1	
525.12512	3244826	10.4	288708	0.2	
525.14035	4365088	14.7	249636	0.2	
526.07561	3242088	10.4	267931	0.2	
527.08307	4658631	15.8	244397	0.2	
527.10439	2953678	9.3	208587	0.1	
527.11955	4416979	14.9	252933	0.2	
527.12544	2748885	8.5	250604	0.1	
527.15581	3436000	11.1	273105	0.2	
529.06233	3687538	12.1	250710	0.2	
529.09875	4187263	14.0	216443	0.2	
529.13502	3801227	12.5	252318	0.2	
531.07810	3440418	11.2	238858	0.2	
531.11448	3746606	12.3	243082	0.2	
531.29641	3209067	10.3	258345	0.2	
533.09379	4371912	14.7	256900	0.2	
533.13026	2740692	8.5	239581	0.1	
533.31202	31004176	116.1	235046	1.5	
534.31541	9815903	35.4	242218	0.5	
535.05182	2722898	8.4	239949	0.1	
535.10968	2724965	8.4	276858	0.1	
535.12479	2654314	8.2	206398	0.1	
535.15160	2878579	9.0	269840	0.1	
537.06747	14318310	52.6	232647	0.7	
537.10383	4981490	17.0	239685	0.2	
537.12504	2788088	8.7	240260	0.1	
537.14039	2967293	9.3	225120	0.1	
538.07075	3677226	12.0	245253	0.2	
539.08310	3570031	11.6	253534	0.2	
539.10444	3132790	10.0	298025	0.1	
539.11954	3714427	12.2	226508	0.2	
539.14073	6665602	23.4	234995	0.3	
539.15580	3574151	11.7	248279	0.2	
541.06254	2821091	8.7	282357	0.1	
541.09869	4085742	13.5	232118	0.2	
541.13517	2850810	8.8	229217	0.1	
543.07771	3294808	10.5	223257	0.2	
543.11447	3947107	12.9	216683	0.2	
543.15110	3109486	9.8	224198	0.1	
543.15650	3719792	12.1	220180	0.2	
545.09391	3902657	12.8	242824	0.2	
545.13012	2878669	8.9	213713	0.1	
549.12514	3114358	9.8	241401	0.1	
551.08316	3561393	11.5	226890	0.2	
551.10445	2884535	8.9	244343	0.1	
551.11974	3241916	10.3	240230	0.2	
551.14033	2649026	8.0	223804	0.1	
551.15582	2976710	9.3	229861	0.1	
553.09883	5725683	19.6	220243	0.3	
553.12010	3456505	11.1	259251	0.2	
553.13508	3316222	10.5	216135	0.2	
553.15617	2611716	7.9	272510	0.1	
553.17148	3026440	9.5	230066	0.1	
555.07808	3721250	12.1	226222	0.2	
555.11441	2959405	9.2	266211	0.1	
555.13573	2930739	9.1	234785	0.1	
555.15089	3407927	10.9	232257	0.2	
557.09360	3083859	9.7	230699	0.1	
557.13029	3154525	9.9	250746	0.1	
557.16666	3426919	11.0	271920	0.2	
557.17227	2872937	8.9	222437	0.1	
559.10929	3929211	12.9	247867	0.2	
559.14595	2528389	7.6	244540	0.1	
563.10419	2889898	8.9	250517	0.1	
565.11987	3117754	9.8	213017	0.1	
567.11454	3062975	9.6	233620	0.1	
567.15087	3912904	12.8	208798	0.2	
567.18750	3096785	9.7	210298	0.1	
571.10936	4556981	15.0	220754	0.2	
571.14581	2780350	8.4	233139	0.1	
571.18217	3016903	9.3	220697	0.1	
573.12503	2979499	9.2	236441	0.1	
573.16719	2692790	8.1	259429	0.1	
575.14061	3127452	9.7	227135	0.1	
575.17689	2765477	8.4	188050	0.1	
577.11968	2598526	7.7	253168	0.1	
581.13012	2837056	8.6	221689	0.1	
583.10914	3578900	11.4	195066	0.2	
583.14569	2723869	8.2	198709	0.1	
583.15179	2638878	7.9	252453	0.1	
585.16147	2831861	8.6	230208	0.1	
585.16733	7347703	25.4	208348	0.3	
587.10435	2668473	8.0	257393	0.1	
587.14042	2748353	8.3	288005	0.1	
589.11975	3167626	9.8	230451	0.1	
591.17772	8049506	28.0	204647	0.4	
593.13022	2722079	8.2	223162	0.1	
597.12505	2922661	8.9	190484	0.1	
599.10429	2607714	7.7	237768	0.1	
599.14076	2533994	7.5	237880	0.1	
601.12005	2712613	8.1	204433	0.1	
603.00531	2693577	8.0	211648	0.1	
603.13561	3059174	9.3	231634	0.1	
603.17786	16391664	58.4	205965	0.8	
604.18128	3620559	11.4	220475	0.2	
605.22317	2671543	7.9	183760	0.1	
609.18820	3007273	9.1	225320	0.1	
621.15183	3161497	9.7	210952	0.1	
631.20929	4349588	14.0	214601	0.2	
633.07311	4288583	13.8	184753	0.2	
633.18862	2838626	8.5	216050	0.1	
643.11518	3438000	10.4	161392	0.2	
645.18843	4914098	15.7	180646	0.2	
651.37486	2968021	8.7	202314	0.1	
667.36967	3754750	11.5	167515	0.2	
669.32808	2943294	8.6	199481	0.1	
679.09403	2972925	8.7	188114	0.1	
679.36999	3507541	10.6	172035	0.2	
681.38546	4150237	12.6	205873	0.2	
687.33861	14971783	50.3	181962	0.7	
688.34203	5975257	18.9	190454	0.3	
695.18878	2612744	7.2	202121	0.1	
695.36471	6581829	21.0	173205	0.3	
697.38050	16392458	55.2	184597	0.8	
698.38371	5311085	16.6	190078	0.3	
703.33361	3212634	9.3	175231	0.2	
713.37532	3599312	10.6	177333	0.2	
715.13616	3076710	8.8	207342	0.1	
773.14129	2930498	7.9	169394	0.1	
