m/z	I	S/N	Res.	I %	
591.12981	3495046	9.3	269111	2.6	
591.14768	2722956	6.8	293097	2.0	
591.15090	5323917	15.1	251634	4.0	
591.16306	5002385	14.0	309167	3.8	
591.16620	6200466	17.8	227377	4.7	
591.17173	6411412	18.5	233416	4.8	
591.18392	4220056	11.6	225897	3.2	
591.18708	10896537	32.7	248732	8.2	
591.19020	3579034	9.5	274922	2.7	
591.19941	3712157	10.0	350874	2.8	
591.20257	7066782	20.6	220466	5.3	
591.20837	4721824	13.2	228764	3.5	
591.22330	7578789	22.2	231480	5.7	
591.23869	4033706	11.0	241220	3.0	
592.19054	3599841	9.6	251542	2.7	
592.20604	3004902	7.7	247568	2.3	
593.14255	3917592	10.6	314115	2.9	
593.14564	5039897	14.2	226600	3.8	
593.15181	2771739	7.0	252336	2.1	
593.16326	4400927	12.1	266097	3.3	
593.16647	7218976	21.1	255542	5.4	
593.17875	4544292	12.6	332472	3.4	
593.18184	7575333	22.2	231596	5.7	
593.18754	6022951	17.3	245112	4.5	
593.19099	3137320	8.1	254866	2.4	
593.19973	4974379	14.0	228418	3.7	
593.20271	9852716	29.4	236050	7.4	
593.21499	3536688	9.4	342134	2.7	
593.21804	6182705	17.8	245602	4.6	
593.23903	3882807	10.5	258678	2.9	
594.20611	3532914	9.4	266555	2.7	
594.21830	2752630	6.9	309007	2.1	
594.22166	3580023	9.5	247055	2.7	
595.12519	3238301	8.5	252529	2.4	
595.14611	3508644	9.3	275968	2.6	
595.15807	4250024	11.7	353667	3.2	
595.16109	5958057	17.1	252921	4.5	
595.17032	2875819	7.3	305603	2.2	
595.17620	4526509	12.5	178760	3.4	
595.18205	8468911	25.0	244643	6.4	
595.19434	4356531	12.0	347849	3.3	
595.19742	9427380	28.0	234584	7.1	
595.20347	3582390	9.5	263106	2.7	
595.20662	2726327	6.8	312963	2.0	
595.21514	4747706	13.2	187815	3.6	
595.21838	8845755	26.2	236358	6.6	
595.23363	4630976	12.9	230427	3.5	
596.18572	3082996	8.0	245605	2.3	
596.20074	2773753	7.0	273531	2.1	
596.23688	2883333	7.3	236643	2.2	
597.14032	5123113	14.4	247455	3.8	
597.15544	3152941	8.2	279234	2.4	
597.16169	5008432	14.1	201051	3.8	
597.17364	3959859	10.7	344446	3.0	
597.17664	9350196	27.8	236110	7.0	
597.18245	3845174	10.4	199289	2.9	
597.19197	5266489	14.9	215174	4.0	
597.19757	10710075	32.1	207297	8.0	
597.20978	4230207	11.6	305625	3.2	
597.21299	8547392	25.3	242381	6.4	
597.22806	3380293	8.9	217202	2.5	
597.23392	5192775	14.6	254514	3.9	
597.24920	3460172	9.2	242442	2.6	
598.17987	2975095	7.6	275002	2.2	
598.20130	2863486	7.3	187094	2.1	
598.21633	2633091	6.5	276124	2.0	
599.13471	3884714	10.5	256678	2.9	
599.15293	2977456	7.6	339083	2.2	
599.15597	7159473	20.9	243768	5.4	
599.16518	3520180	9.3	290026	2.6	
599.16822	3645109	9.7	338109	2.7	
599.17138	3700406	9.9	211380	2.8	
599.17701	7155384	20.8	238550	5.4	
599.18039	2801337	7.1	291524	2.1	
599.18904	4062908	11.1	385143	3.0	
599.19209	9862845	29.4	217556	7.4	
599.19829	3388095	8.9	168283	2.5	
599.20462	3057345	7.9	343300	2.3	
599.21324	6422212	18.5	229133	4.8	
599.22538	2614983	6.5	354132	2.0	
599.22857	6483657	18.7	230113	4.9	
600.19588	3691519	9.9	186757	2.8	
601.13546	3461419	9.2	246352	2.6	
601.14756	3735855	10.0	321193	2.8	
601.15054	4346160	12.0	267250	3.3	
601.15659	3313970	8.7	253500	2.5	
601.16833	4256054	11.7	294408	3.2	
601.17155	7950647	23.4	243812	6.0	
601.18360	3801402	10.2	322793	2.9	
601.18693	5947708	17.0	182595	4.5	
601.19272	7000381	20.4	232161	5.3	
601.20475	3682625	9.9	354536	2.8	
601.20785	9318722	27.7	237047	7.0	
601.21998	2859334	7.2	300137	2.1	
601.22350	3948871	10.7	180022	3.0	
601.22885	5194057	14.6	224641	3.9	
601.24414	4802894	13.4	234688	3.6	
602.17483	2597495	6.3	296355	1.9	
602.19431	2711165	6.7	228975	2.0	
602.21114	3201666	8.2	274560	2.4	
603.12991	2792358	6.9	288589	2.1	
603.14620	3317932	8.6	155386	2.5	
603.15082	4764589	13.1	265888	3.6	
603.16295	3290033	8.5	369564	2.5	
603.16614	6069170	17.1	194621	4.6	
603.17207	5028788	13.9	238489	3.8	
603.18411	4355000	11.8	310631	3.3	
603.18726	8942521	26.1	249877	6.7	
603.19931	4019132	10.7	315998	3.0	
603.20261	6009790	17.0	190198	4.5	
603.20829	5575616	15.6	237800	4.2	
603.22330	8070084	23.4	228627	6.1	
603.23891	3736521	9.9	227137	2.8	
603.25969	3035088	7.7	239684	2.3	
604.18808	3000566	7.6	190869	2.3	
605.14227	2770468	6.9	368128	2.1	
605.14529	5596709	15.7	255105	4.2	
605.16335	3579435	9.4	280706	2.7	
605.16653	5862956	16.5	263174	4.4	
605.17852	4212272	11.3	309525	3.2	
605.18178	6465073	18.4	206776	4.9	
605.18755	5189171	14.4	249347	3.9	
605.20274	9135671	26.7	228100	6.9	
605.21472	2905659	7.3	297430	2.2	
605.21805	4591164	12.5	208540	3.4	
605.22386	3270206	8.4	278405	2.5	
605.23913	4527683	12.3	248809	3.4	
606.16984	2875241	7.2	180694	2.2	
606.20627	2709364	6.7	201518	2.0	
607.14602	3235996	8.3	261865	2.4	
607.15789	3479712	9.1	303360	2.6	
607.16123	6269089	17.8	223410	4.7	
607.16684	3404963	8.8	224742	2.6	
607.17884	5386407	15.0	242378	4.0	
607.18220	8124584	23.5	251338	6.1	
607.19423	5380268	15.0	303066	4.0	
607.19747	7792813	22.5	233084	5.8	
607.20623	2701487	6.6	273271	2.0	
607.21520	4147378	11.1	267551	3.1	
607.21842	7522483	21.7	242428	5.6	
607.23353	4497592	12.2	254651	3.4	
607.25484	3209407	8.2	245633	2.4	
608.18550	3232227	8.3	198368	2.4	
608.20014	2870760	7.2	190610	2.2	
608.22165	3721710	9.8	236551	2.8	
609.13711	2867981	7.2	321086	2.2	
609.14034	3969806	10.6	258883	3.0	
609.15623	3015955	7.6	156892	2.3	
609.16131	4492053	12.2	239217	3.4	
609.17361	5634841	15.8	299896	4.2	
609.17681	7400218	21.3	231509	5.6	
609.18251	2824988	7.0	296743	2.1	
609.19430	3959583	10.6	204971	3.0	
609.19762	7867168	22.7	239601	5.9	
609.20948	3216164	8.2	300460	2.4	
609.21292	7826213	22.6	224680	5.9	
609.23379	5133100	14.2	199441	3.9	
609.24931	4164401	11.2	233680	3.1	
610.15873	2742349	6.8	232886	2.1	
610.16284	2700366	6.6	189018	2.0	
610.18013	2823252	7.0	256829	2.1	
611.15287	2694531	6.6	339598	2.0	
611.15596	4304260	11.6	219237	3.2	
611.16491	2715015	6.7	258847	2.0	
611.17377	3718538	9.8	199477	2.8	
611.17710	6901131	19.7	238739	5.2	
611.18892	4074894	10.9	318095	3.1	
611.19220	8273295	24.0	228435	6.2	
611.21317	7777686	22.5	217730	5.8	
611.22515	3370394	8.7	302595	2.5	
611.22855	6311323	17.9	244393	4.7	
611.24964	3452321	9.0	255099	2.6	
612.16391	3175102	8.1	236168	2.4	
612.19545	3182280	8.1	234288	2.4	
612.21692	2635470	6.4	273451	2.0	
613.13536	2994155	7.5	277789	2.2	
613.15689	2594802	6.3	250889	1.9	
613.16834	3690486	9.7	307318	2.8	
613.17149	7462903	21.5	232136	5.6	
613.18920	3445756	9.0	188515	2.6	
613.19265	5492733	15.3	216245	4.1	
613.20473	2779137	6.9	391857	2.1	
613.20784	7593986	21.9	228327	5.7	
613.22282	3454982	9.0	235550	2.6	
613.22888	4915209	13.5	231312	3.7	
613.24397	4136973	11.1	243401	3.1	
614.17493	3021101	7.6	260962	2.3	
614.18004	2808111	7.0	214243	2.1	
614.19625	3502388	9.1	228526	2.6	
615.15083	3707483	9.8	273625	2.8	
615.16623	4536928	12.4	219665	3.4	
615.17186	4563554	12.4	222994	3.4	
615.18724	6869606	19.6	193474	5.2	
615.19318	2658920	6.5	222565	2.0	
615.19916	3224170	8.3	334744	2.4	
615.20253	4776555	13.1	162629	3.6	
615.20822	6931053	19.8	201388	5.2	
615.22352	6281842	17.8	197258	4.7	
615.23880	3039862	7.7	228837	2.3	
616.13731	2577291	6.2	207089	1.9	
616.19033	2616219	6.4	309126	2.0	
617.14576	2739393	6.7	258978	2.1	
617.16320	3693767	9.7	206578	2.8	
617.16646	4781256	13.1	252301	3.6	
617.18182	5526732	15.4	181736	4.1	
617.18756	5944526	16.7	232206	4.5	
617.19963	3790034	10.0	297702	2.8	
617.20284	7992531	23.1	232043	6.0	
617.21804	4345048	11.8	227775	3.3	
617.22389	4494553	12.2	188706	3.4	
617.23901	4392158	11.9	218648	3.3	
618.20622	2823687	7.0	256812	2.1	
619.14589	2756390	6.8	209154	2.1	
619.16117	4126507	11.1	209955	3.1	
619.16977	2894638	7.2	147578	2.2	
619.17872	3575600	9.4	300062	2.7	
619.18221	8173362	23.7	210440	6.1	
619.19732	6584118	18.7	208268	4.9	
619.20321	5369656	14.9	173694	4.0	
619.21496	3835707	10.2	216327	2.9	
619.21842	6694717	19.1	224434	5.0	
619.23370	4654913	12.7	257054	3.5	
621.14028	3451271	9.0	200697	2.6	
621.16167	4944269	13.6	240251	3.7	
621.17360	4000145	10.7	318999	3.0	
621.17690	5554578	15.5	200446	4.2	
621.19422	4176279	11.2	244485	3.1	
621.19772	7395736	21.3	218272	5.6	
621.20960	4323740	11.7	281045	3.2	
621.21321	5044637	13.9	175184	3.8	
621.21897	3975583	10.6	165198	3.0	
621.23046	3033506	7.7	211972	2.3	
621.23417	5435811	15.1	228942	4.1	
621.24909	3615144	9.5	247911	2.7	
622.19844	2950857	7.4	154928	2.2	
622.21307	2636493	6.4	304415	2.0	
623.15258	3017706	7.6	307563	2.3	
623.15597	3955691	10.5	239953	3.0	
623.17338	2829296	7.0	196919	2.1	
623.17732	5311473	14.8	214178	4.0	
623.18900	3965941	10.6	292682	3.0	
623.19238	6532086	18.6	183862	4.9	
623.19848	3687416	9.7	141532	2.8	
623.20988	3517435	9.2	205352	2.6	
623.21339	6552572	18.6	229236	4.9	
623.22874	5848065	16.4	212629	4.4	
623.23411	2855939	7.1	183262	2.1	
623.24972	3337223	8.6	234935	2.5	
625.15099	3116614	7.9	192355	2.3	
625.17169	5703244	16.0	206335	4.3	
625.18353	3393104	8.8	276832	2.5	
625.19276	6856275	19.6	184835	5.1	
625.20463	5451350	15.2	261322	4.1	
625.20805	7032407	20.1	223934	5.3	
625.21437	3331673	8.6	221674	2.5	
625.22308	3839580	10.2	169262	2.9	
625.22895	6686302	19.0	192066	5.0	
625.24415	3434082	8.9	251161	2.6	
625.26536	2853481	7.1	172649	2.1	
627.14760	3180703	8.1	232700	2.4	
627.16299	4145316	11.1	262389	3.1	
627.16742	4064421	10.9	167199	3.1	
627.17224	2879654	7.2	211581	2.2	
627.18349	4964522	13.7	260320	3.7	
627.18720	8302763	24.1	209998	6.2	
627.19900	3225774	8.3	276617	2.4	
627.20817	7188657	20.6	198746	5.4	
627.22001	3211445	8.2	274513	2.4	
627.22354	6762678	19.3	217684	5.1	
627.23907	3053754	7.7	235753	2.3	
627.24421	2942140	7.4	187731	2.2	
628.19507	3147225	8.0	224848	2.4	
629.14232	2851573	7.1	255967	2.1	
629.16315	4303611	11.6	279281	3.2	
629.16685	5589756	15.6	198447	4.2	
629.17834	2652928	6.5	335014	2.0	
629.18211	4936449	13.6	190809	3.7	
629.18799	5769987	16.2	176392	4.3	
629.19934	4158214	11.2	282139	3.1	
629.20295	8262407	24.0	205527	6.2	
629.21828	4305676	11.6	185046	3.2	
629.22390	5931789	16.7	203483	4.5	
629.23907	5348114	14.9	219859	4.0	
629.25405	2675478	6.5	239810	2.0	
630.20597	3071026	7.8	274740	2.3	
630.22747	2672697	6.5	216090	2.0	
631.14610	2854219	7.1	239395	2.1	
631.15770	2870606	7.1	326433	2.2	
631.16113	4984143	13.7	232035	3.7	
631.16789	2895185	7.2	215978	2.2	
631.17839	3591508	9.4	248001	2.7	
631.18223	5717334	16.0	183361	4.3	
631.19388	4470105	12.1	282167	3.4	
631.19763	6096218	17.2	190961	4.6	
631.20364	5098844	14.1	209810	3.8	
631.21470	3743071	9.9	215283	2.8	
631.21832	6718816	19.1	216902	5.0	
631.23003	3147108	8.0	231917	2.4	
631.23421	3055973	7.7	203828	2.3	
631.23925	3942758	10.5	186953	3.0	
631.25472	4154731	11.1	224980	3.1	
632.16874	3597947	9.4	184548	2.7	
633.14827	2882461	7.2	210622	2.2	
633.15776	3395488	8.8	174564	2.5	
633.16148	3712929	9.8	249935	2.8	
633.17342	3811237	10.1	332714	2.9	
633.17695	6965158	19.9	197004	5.2	
633.18267	4380584	11.8	170869	3.3	
633.19405	4358059	11.8	182881	3.3	
633.19772	8308652	24.1	208299	6.2	
633.20943	3321776	8.5	299207	2.5	
633.21297	6010801	16.9	221921	4.5	
633.21841	3863474	10.2	138221	2.9	
633.23398	7460791	21.4	208328	5.6	
633.24911	2926523	7.3	203967	2.2	
634.18504	2729168	6.7	193571	2.0	
634.21643	2699482	6.6	263384	2.0	
635.15266	2636270	6.4	352182	2.0	
635.15619	4995568	13.8	230411	3.8	
635.16265	2777585	6.8	233709	2.1	
635.17731	5845494	16.4	192530	4.4	
635.18891	3910137	10.4	306931	2.9	
635.19275	6326778	17.9	190599	4.7	
635.19830	4358652	11.8	186458	3.3	
635.20952	4579839	12.5	161478	3.4	
635.21356	7916032	22.9	213641	5.9	
635.22853	5554693	15.5	215472	4.2	
635.24945	3726859	9.8	193244	2.8	
636.19529	2642722	6.4	244836	2.0	
636.21375	2736935	6.7	156233	2.1	
637.15024	3148859	8.0	234563	2.4	
637.16820	3062848	7.7	363073	2.3	
637.17170	6552641	18.6	224077	4.9	
637.19288	7367751	21.2	206122	5.5	
637.20430	3667019	9.6	272461	2.8	
637.20785	6835276	19.5	199411	5.1	
637.21396	3804237	10.0	199616	2.9	
637.22493	4019281	10.7	173801	3.0	
637.22899	5078098	14.0	238306	3.8	
637.24411	4682838	12.8	205763	3.5	
638.23158	3061112	7.7	154247	2.3	
639.14759	3456645	9.0	247468	2.6	
639.15144	3688070	9.7	248020	2.8	
639.17251	3822220	10.1	153951	2.9	
639.18379	3219087	8.2	315225	2.4	
639.18744	7536272	21.7	207132	5.7	
639.19341	2584210	6.2	175710	1.9	
639.20418	3919509	10.4	169179	2.9	
639.20849	7093911	20.3	221699	5.3	
639.21989	3473050	9.0	254174	2.6	
639.22368	6901403	19.7	218221	5.2	
639.22951	2858653	7.1	155492	2.1	
639.23979	2878112	7.2	172988	2.2	
639.24463	4071073	10.9	229386	3.1	
639.26020	3292838	8.5	224865	2.5	
640.21266	2713532	6.6	228194	2.0	
641.14553	2957516	7.4	282012	2.2	
641.16308	3162321	8.0	259864	2.4	
641.16671	5282003	14.6	235097	4.0	
641.17839	3420374	8.8	299313	2.6	
641.18231	5232855	14.5	187772	3.9	
641.18802	5208281	14.4	194188	3.9	
641.19925	4270300	11.5	268747	3.2	
641.20298	7766237	22.4	205388	5.8	
641.21024	3444959	8.9	190912	2.6	
641.21919	4647138	12.7	165021	3.5	
641.22402	5796067	16.2	214448	4.4	
641.23890	5404904	15.0	214664	4.1	
641.25448	2717932	6.6	211858	2.0	
641.26025	3042542	7.7	219378	2.3	
643.14621	3101458	7.8	241538	2.3	
643.16124	4029207	10.7	225082	3.0	
643.16758	2779929	6.8	205942	2.1	
643.17856	4248348	11.4	253818	3.2	
643.18226	5403421	15.0	242316	4.1	
643.19386	4330272	11.7	258264	3.3	
643.19798	5016354	13.8	169916	3.8	
643.20363	6722339	19.1	213058	5.0	
643.21480	3578662	9.3	261343	2.7	
643.21854	8086312	23.4	211340	6.1	
643.23415	4427564	12.0	159391	3.3	
643.23959	4324142	11.6	209320	3.2	
643.25459	3638066	9.5	212556	2.7	
644.22164	3095626	7.8	195849	2.3	
645.13713	2757972	6.8	320598	2.1	
645.16177	3204443	8.2	222436	2.4	
645.17335	2649438	6.4	354344	2.0	
645.17736	5016927	13.8	176758	3.8	
645.18302	4021601	10.7	203051	3.0	
645.19399	4552036	12.4	192761	3.4	
645.19783	6546789	18.6	229175	4.9	
645.20470	2972007	7.4	202699	2.2	
645.20948	2792808	6.9	291778	2.1	
645.21352	5186922	14.3	178843	3.9	
645.21892	5053803	13.9	202325	3.8	
645.23391	6172016	17.4	212147	4.6	
646.22228	2840205	7.0	133052	2.1	
647.15625	3848090	10.2	223491	2.9	
647.17295	2999199	7.5	195676	2.3	
647.17716	4843425	13.3	216232	3.6	
647.18878	3166116	8.0	328410	2.4	
647.19260	5572517	15.5	200223	4.2	
647.19879	4495271	12.2	171624	3.4	
647.20915	3095466	7.8	215236	2.3	
647.21328	6490027	18.4	222630	4.9	
647.22476	2895790	7.2	283918	2.2	
647.22871	4605871	12.5	200196	3.5	
647.23468	3098545	7.8	207059	2.3	
647.24962	4136885	11.1	213384	3.1	
647.26496	2600890	6.3	221747	2.0	
648.21648	3360972	8.6	236135	2.5	
649.15702	2716122	6.6	188980	2.0	
649.17181	5247454	14.5	233833	3.9	
649.18918	4217315	11.3	158317	3.2	
649.19296	5073380	14.0	202656	3.8	
649.20443	4270568	11.5	284653	3.2	
649.20804	4909545	13.5	239060	3.7	
649.21387	3124714	7.9	216264	2.3	
649.22438	3007981	7.5	185846	2.3	
649.22890	6539759	18.5	204859	4.9	
649.24429	4010483	10.7	201134	3.0	
649.26608	2731513	6.7	233351	2.1	
650.19583	2599684	6.3	210040	2.0	
651.15129	3396629	8.8	252395	2.5	
651.16683	3166234	8.0	204973	2.4	
651.17198	3263515	8.3	201477	2.4	
651.18384	4262942	11.4	278499	3.2	
651.18760	5127200	14.1	220919	3.8	
651.20455	4174884	11.2	171807	3.1	
651.20844	5938214	16.7	223827	4.5	
651.21969	3216425	8.2	272772	2.4	
651.22353	4895786	13.4	203091	3.7	
651.24460	3200048	8.1	217810	2.4	
651.25998	3377204	8.7	209503	2.5	
653.16660	4925012	13.5	201819	3.7	
653.17849	3059288	7.7	298036	2.3	
653.18254	3976793	10.6	209631	3.0	
653.18760	4576858	12.4	210493	3.4	
653.19923	4316766	11.6	257436	3.2	
653.20286	7151199	20.4	223009	5.4	
653.20862	2977376	7.4	126812	2.2	
653.21822	3808867	10.0	185776	2.9	
653.22399	5428837	15.1	211803	4.1	
653.23874	5502569	15.3	205601	4.1	
653.26035	2998895	7.5	197316	2.3	
655.16106	3311755	8.5	211275	2.5	
655.16782	3106957	7.8	232304	2.3	
655.17838	3680400	9.6	247834	2.8	
655.18221	5406866	15.0	225220	4.1	
655.18624	2906259	7.2	248759	2.2	
655.19796	3168406	8.0	171798	2.4	
655.20354	5157016	14.2	200121	3.9	
655.21844	7360668	21.1	202393	5.5	
655.23903	4329634	11.7	193251	3.3	
655.25458	4550822	12.3	219390	3.4	
657.16154	3250882	8.3	228487	2.4	
657.17730	4176583	11.2	200652	3.1	
657.18274	3700424	9.7	190634	2.8	
657.19376	3539659	9.2	255837	2.7	
657.19774	6132429	17.3	214836	4.6	
657.21369	3942097	10.4	156954	3.0	
657.21885	4131538	11.0	220066	3.1	
657.23013	3650262	9.5	260023	2.7	
657.23407	6132439	17.3	216839	4.6	
657.25520	2865885	7.1	205551	2.2	
658.22199	3131374	7.9	190598	2.4	
658.23707	2646002	6.4	149209	2.0	
659.15620	2925814	7.3	278721	2.2	
659.17344	3751162	9.8	235241	2.8	
659.17723	3656955	9.6	276420	2.7	
659.18883	3294463	8.4	286791	2.5	
659.19266	3951872	10.5	237256	3.0	
659.19832	3582209	9.3	165083	2.7	
659.20954	4320517	11.6	243968	3.2	
659.21347	6165766	17.4	234719	4.6	
659.22898	3534090	9.2	195162	2.7	
659.23421	4265228	11.4	186609	3.2	
659.24974	3620112	9.4	241456	2.7	
660.21638	3223072	8.2	211230	2.4	
661.13520	2610978	6.3	250427	2.0	
661.17199	4017965	10.7	220031	3.0	
661.18875	3325745	8.5	264035	2.5	
661.19259	5850930	16.4	231188	4.4	
661.20790	5658423	15.8	218679	4.2	
661.21403	3124024	7.9	171701	2.3	
661.22510	2930492	7.3	205948	2.2	
661.22918	5021501	13.8	229082	3.8	
661.24450	3956545	10.5	212294	3.0	
661.26498	2805575	6.9	241477	2.1	
661.28091	2772811	6.8	246493	2.1	
663.17201	3352925	8.6	176288	2.5	
663.18751	5552482	15.5	214438	4.2	
663.19355	2966883	7.4	207203	2.2	
663.20394	2927974	7.3	191048	2.2	
663.20813	6556008	18.6	219271	4.9	
663.22379	4608364	12.5	201800	3.5	
663.24433	5194098	14.3	204474	3.9	
663.25971	2739574	6.7	201219	2.1	
665.16676	3953547	10.5	239510	3.0	
665.18261	3560335	9.2	196982	2.7	
665.18774	4012945	10.7	199340	3.0	
665.19900	2986900	7.5	299653	2.2	
665.20285	5501845	15.3	215102	4.1	
665.21975	3533722	9.2	203077	2.7	
665.22405	4385691	11.8	231576	3.3	
665.23917	4330399	11.6	219415	3.3	
665.27555	2789289	6.8	215594	2.1	
667.17864	3585467	9.3	250417	2.7	
667.18225	3702204	9.7	227216	2.8	
667.19346	2606527	6.3	267893	2.0	
667.19846	3707329	9.7	189569	2.8	
667.20327	4609474	12.5	200599	3.5	
667.21449	2719173	6.6	332315	2.0	
667.21839	7019974	20.0	200346	5.3	
667.23909	4081100	10.9	180429	3.1	
667.25444	3388880	8.7	219247	2.5	
669.16170	2887650	7.2	173486	2.2	
669.17320	2871269	7.1	253905	2.2	
669.17716	3161062	8.0	177618	2.4	
669.19375	3203051	8.1	280528	2.4	
669.19775	6295532	17.8	213271	4.7	
669.21375	4491248	12.1	176441	3.4	
669.21859	4331506	11.6	203645	3.3	
669.23399	5171190	14.3	200325	3.9	
669.25518	2735100	6.7	225139	2.1	
671.17709	5517840	15.3	213388	4.1	
671.19235	4784660	13.1	205475	3.6	
671.19829	2794005	6.9	175841	2.1	
671.20960	4448793	12.0	238237	3.3	
671.21349	5509658	15.3	201019	4.1	
671.22955	3828254	10.1	150565	2.9	
671.23456	4086303	10.9	163996	3.1	
671.24936	5304868	14.7	203016	4.0	
673.16813	3116085	7.9	269872	2.3	
673.17210	3734582	9.8	235215	2.8	
673.18873	3349563	8.6	235202	2.5	
673.19275	3691580	9.7	231253	2.8	
673.19983	3288126	8.4	206271	2.5	
673.20440	3492927	9.0	224473	2.6	
673.20869	3937344	10.4	222576	3.0	
673.21353	3580994	9.3	201183	2.7	
673.22500	2624581	6.3	298483	2.0	
673.22897	5090374	14.0	219216	3.8	
673.24453	3174474	8.0	180220	2.4	
673.26491	3332176	8.5	174778	2.5	
675.18336	3460704	8.9	266419	2.6	
675.18762	4490849	12.1	201828	3.4	
675.20420	3479141	9.0	225852	2.6	
675.20835	4931175	13.5	197285	3.7	
675.21988	3217002	8.2	261602	2.4	
675.22373	3507819	9.1	265171	2.6	
675.24459	4892272	13.4	220340	3.7	
675.25981	2993781	7.5	239086	2.2	
677.16307	2601087	6.3	272334	2.0	
677.16699	2644096	6.4	265274	2.0	
677.19892	3299465	8.4	249180	2.5	
677.20312	4634762	12.6	196806	3.5	
677.22384	5830800	16.3	210986	4.4	
677.23934	3825812	10.1	220847	2.9	
677.26038	2816154	6.9	221451	2.1	
679.17829	3644070	9.5	272899	2.7	
679.18200	4393640	11.8	240432	3.3	
679.19890	2833068	7.0	188671	2.1	
679.21850	5421745	15.0	210720	4.1	
679.23436	2984630	7.4	206662	2.2	
679.23929	4666039	12.7	222175	3.5	
679.25462	3996347	10.6	203183	3.0	
679.27567	2706113	6.6	211417	2.0	
679.36919	2615003	6.3	231457	2.0	
681.19759	5528782	15.4	209625	4.2	
681.21407	3388626	8.7	215315	2.5	
681.21856	3871956	10.2	239459	2.9	
681.23416	4424920	11.9	225828	3.3	
681.25467	2864349	7.1	206986	2.2	
683.15277	2715362	6.6	250805	2.0	
683.17707	3356393	8.6	216524	2.5	
683.18862	2619116	6.3	273438	2.0	
683.20975	3999474	10.6	220831	3.0	
683.21365	5881587	16.5	202573	4.4	
683.22860	2773751	6.8	205312	2.1	
683.24941	4554493	12.4	196048	3.4	
685.16786	3737862	9.8	236398	2.8	
685.17187	3002631	7.5	286620	2.3	
685.18922	2959628	7.4	217485	2.2	
685.20419	3033360	7.6	249806	2.3	
685.20811	3174673	8.1	221447	2.4	
685.21391	3044627	7.6	212403	2.3	
685.22901	5832983	16.4	212725	4.4	
685.26536	3672353	9.6	196428	2.8	
687.20832	4705072	12.8	182964	3.5	
687.21995	3408691	8.8	198348	2.6	
687.22425	3484468	9.0	203196	2.6	
687.24452	4520762	12.3	214139	3.4	
687.25980	2661182	6.5	233565	2.0	
689.15994	2776384	6.8	148048	2.1	
689.18763	2970952	7.4	211709	2.2	
689.19899	2798923	6.9	271326	2.1	
689.20295	3773772	9.9	225465	2.8	
689.22395	5401938	15.0	184080	4.1	
689.23925	3022166	7.6	221331	2.3	
690.17500	2604627	6.3	262895	2.0	
691.18235	3196771	8.1	252917	2.4	
691.20345	4087657	10.9	176725	3.1	
691.21479	4773740	13.0	218178	3.6	
691.21880	4368237	11.8	233632	3.3	
691.23969	4218739	11.3	184296	3.2	
691.25067	2758518	6.8	256808	2.1	
691.25477	2930551	7.3	242950	2.2	
693.17320	2847101	7.0	219238	2.1	
693.19388	3711362	9.7	280591	2.8	
693.19787	4360579	11.7	256861	3.3	
693.21867	4694409	12.8	215214	3.5	
693.23069	3977612	10.6	240202	3.0	
693.23446	3371405	8.7	236916	2.5	
693.24015	2639247	6.4	168349	2.0	
693.25509	3367315	8.6	186842	2.5	
695.17724	2904985	7.2	223085	2.2	
695.19329	2886557	7.1	183228	2.2	
695.19900	2684831	6.5	219927	2.0	
695.20969	3974050	10.5	204702	3.0	
695.22441	2621350	6.3	221860	2.0	
695.23425	3139496	7.9	199955	2.4	
695.24975	3388333	8.7	217595	2.5	
696.24915	2604218	6.3	172579	2.0	
697.16824	4275633	11.5	214542	3.2	
697.18853	3071415	7.7	225650	2.3	
697.19283	3741112	9.8	242026	2.8	
697.21397	3661245	9.6	229773	2.7	
697.22869	4967873	13.6	225759	3.7	
697.25056	2816455	6.9	192197	2.1	
697.26551	2666955	6.5	217239	2.0	
699.18809	2895824	7.2	235183	2.2	
699.20398	2703317	6.6	244936	2.0	
699.20835	5148630	14.2	219627	3.9	
699.22407	2739162	6.7	217780	2.1	
699.22932	3659739	9.6	211754	2.7	
699.24472	4976608	13.7	218358	3.7	
699.26006	3488740	9.0	189577	2.6	
701.19945	3543533	9.2	195939	2.7	
701.22394	5341684	14.8	214396	4.0	
701.26008	3314173	8.5	197418	2.5	
703.17866	2649088	6.4	277311	2.0	
703.19933	3589126	9.3	223489	2.7	
703.20362	3425287	8.8	215397	2.6	
703.21881	3060747	7.7	216273	2.3	
703.22404	3535885	9.2	221015	2.7	
703.23538	3040272	7.6	244729	2.3	
703.23942	4637713	12.6	234744	3.5	
703.25503	3210261	8.2	177171	2.4	
705.19414	2643485	6.4	268706	2.0	
705.19817	3749406	9.8	242153	2.8	
705.21458	2891299	7.2	247535	2.2	
705.21902	4642340	12.6	225440	3.5	
705.23413	4607528	12.5	201972	3.5	
705.25061	3042860	7.6	219073	2.3	
705.25524	3151406	8.0	249440	2.4	
707.17021	2671663	6.5	161426	2.0	
707.19339	2756662	6.7	196331	2.1	
707.19843	3119159	7.9	214212	2.3	
707.20949	3278906	8.4	273917	2.5	
707.21340	2961467	7.4	282936	2.2	
707.22503	2639934	6.4	175744	2.0	
707.23469	3885121	10.3	222504	2.9	
707.24965	3053637	7.7	234978	2.3	
709.18894	2718285	6.6	293858	2.0	
